start,end,outlet info
2018-04-01T20:55:12,2018-04-01T21:52:47,"Pandas(_0='Far East', CITY='Olympia', LATITUDE=47.044929, LONGITUDE=-122.903895, _4='Full-Service Restaurants')"
2018-09-21T18:37:12,2018-09-21T19:00:12,"Pandas(_0=""Mc Donald's"", CITY='Castle Rock', LATITUDE=46.284684, LONGITUDE=-122.900699, _4='Limited-Service Restaurants')"
2018-09-22T15:36:27,2018-09-22T16:02:22,"Pandas(_0='Haggen Food & Pharmacy', CITY='Woodinville', LATITUDE=47.755668, LONGITUDE=-122.156759, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-09-22T21:06:11,2018-09-22T21:26:57,"Pandas(_0='Plaza Santa Fe', CITY='Woodinville', LATITUDE=47.753525, LONGITUDE=-122.153418, _4='Full-Service Restaurants')"
2019-02-08T19:21:25,2019-02-08T19:39:44,"Pandas(_0=""Flap Jack's Wafflehouse"", CITY='Burien', LATITUDE=47.479319, LONGITUDE=-122.3334, _4='Full-Service Restaurants')"
2019-03-09T17:43:28,2019-03-09T18:47:41,"Pandas(_0=""Alexa's Cafe"", CITY='Bothell', LATITUDE=47.759869, LONGITUDE=-122.204777, _4='Full-Service Restaurants')"
2019-05-03T20:01:57,2019-05-03T21:32:37,"Pandas(_0=""Anthony's Homeport Des Moines"", CITY='Des Moines', LATITUDE=47.39732, LONGITUDE=-122.328383, _4='Full-Service Restaurants')"
2019-05-06T22:19:10,2019-05-06T22:34:16,"Pandas(_0=""Chan's Place Woodinville"", CITY='Woodinville', LATITUDE=47.75394, LONGITUDE=-122.14882, _4='Full-Service Restaurants')"
2019-05-19T01:03:25,2019-05-19T02:08:33,"Pandas(_0='Zeeks Pizza', CITY='Kirkland', LATITUDE=47.67627, LONGITUDE=-122.20608, _4='Full-Service Restaurants')"
2019-05-19T19:54:44,2019-05-19T20:24:01,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Woodinville', LATITUDE=47.75772, LONGITUDE=-122.15561, _4='Full-Service Restaurants')"
2019-06-07T21:37:21,2019-06-07T21:54:29,"Pandas(_0='Atmosphere Cafe', CITY='Burien', LATITUDE=47.462647, LONGITUDE=-122.334295, _4='Full-Service Restaurants')"
2019-07-27T17:30:35,2019-07-27T18:31:48,"Pandas(_0='Baskets Cafe', CITY='Bellevue', LATITUDE=47.6286, LONGITUDE=-122.16422, _4='Full-Service Restaurants')"
2019-09-06T18:22:11,2019-09-06T18:49:50,"Pandas(_0='Quiznos', CITY='Burien', LATITUDE=47.46281, LONGITUDE=-122.333993, _4='Limited-Service Restaurants')"
2019-09-07T01:52:48,2019-09-07T03:25:13,"Pandas(_0='Baskets Cafe', CITY='Bellevue', LATITUDE=47.6286, LONGITUDE=-122.16422, _4='Full-Service Restaurants')"
2019-09-07T18:46:24,2019-09-07T21:04:59,"Pandas(_0=""Anthony's Homeport Des Moines"", CITY='Des Moines', LATITUDE=47.39732, LONGITUDE=-122.328383, _4='Full-Service Restaurants')"
2019-10-04T20:38:04,2019-10-04T21:02:26,"Pandas(_0='KIDD Valley Burgers & Shakes', CITY='Seattle', LATITUDE=47.668689, LONGITUDE=-122.300295, _4='Full-Service Restaurants')"
2019-10-04T22:20:23,2019-10-04T22:39:01,"Pandas(_0=""Domino's"", CITY='Redmond', LATITUDE=47.674606, LONGITUDE=-122.123383, _4='Limited-Service Restaurants')"
2019-10-05T01:44:35,2019-10-05T03:01:16,"Pandas(_0='Dine India', CITY='Bothell', LATITUDE=47.810692, LONGITUDE=-122.206962, _4='Full-Service Restaurants')"
2019-11-02T18:54:22,2019-11-02T19:50:15,"Pandas(_0='Tipsy Cow Burger Bar', CITY='Woodinville', LATITUDE=47.754295, LONGITUDE=-122.150644, _4='Full-Service Restaurants')"
2019-12-06T22:04:37,2019-12-06T22:54:43,"Pandas(_0='Wingstop', CITY='Bellevue', LATITUDE=47.60961, LONGITUDE=-122.14145, _4='Limited-Service Restaurants')"
2019-12-07T19:05:25,2019-12-07T19:25:08,"Pandas(_0=""Chan's Place Woodinville"", CITY='Woodinville', LATITUDE=47.75394, LONGITUDE=-122.14882, _4='Full-Service Restaurants')"
2019-12-07T20:35:37,2019-12-07T21:28:31,"Pandas(_0=""Mc Donald's"", CITY='Redmond', LATITUDE=47.671386, LONGITUDE=-122.114208, _4='Limited-Service Restaurants')"
2020-03-13T19:58:09,2020-03-13T20:37:15,"Pandas(_0=""Salty's At Redondo Beach"", CITY='Des Moines', LATITUDE=47.349065, LONGITUDE=-122.324508, _4='Full-Service Restaurants')"
2020-03-14T19:16:48,2020-03-14T20:05:35,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2020-05-15T01:24:43,2020-05-15T03:34:07,"Pandas(_0=""Ray's Boathouse Catering"", CITY='Seattle', LATITUDE=47.673479, LONGITUDE=-122.407489, _4='Full-Service Restaurants')"
2020-05-16T17:47:46,2020-05-16T18:12:12,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2020-06-19T03:53:03,2020-06-19T04:09:19,"Pandas(_0='Tacos El Rey', CITY='Centralia', LATITUDE=46.713117, LONGITUDE=-122.955966, _4='Full-Service Restaurants')"
2020-09-19T18:23:57,2020-09-19T19:07:07,"Pandas(_0='Atmosphere Cafe', CITY='Burien', LATITUDE=47.462647, LONGITUDE=-122.334295, _4='Full-Service Restaurants')"
2020-11-14T00:12:57,2020-11-14T01:15:22,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Woodinville', LATITUDE=47.75772, LONGITUDE=-122.15561, _4='Full-Service Restaurants')"
2020-12-24T03:08:21,2020-12-24T03:33:21,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2020-12-25T01:59:31,2020-12-25T03:18:40,"Pandas(_0='Izumi', CITY='Kirkland', LATITUDE=47.71249, LONGITUDE=-122.1878, _4='Full-Service Restaurants')"
2020-12-25T20:12:09,2020-12-25T20:56:23,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2021-02-27T22:37:05,2021-02-27T23:15:17,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2021-05-08T20:00:36,2021-05-08T20:47:02,"Pandas(_0='Black Zia Cantina', CITY='Burien', LATITUDE=47.466477, LONGITUDE=-122.341798, _4='Full-Service Restaurants')"
2021-05-11T21:06:33,2021-05-11T22:18:45,"Pandas(_0='Chada LLC', CITY='Blaine', LATITUDE=48.99292, LONGITUDE=-122.752034, _4='Full-Service Restaurants')"
2021-05-13T19:55:43,2021-05-13T21:04:54,"Pandas(_0='Bai Tong Restaurant', CITY='Redmond', LATITUDE=47.631817, LONGITUDE=-122.141735, _4='Full-Service Restaurants')"
2021-07-04T18:21:48,2021-07-04T18:44:41,"Pandas(_0='Baskets Cafe', CITY='Bellevue', LATITUDE=47.6286, LONGITUDE=-122.16422, _4='Full-Service Restaurants')"
2021-10-15T17:51:11,2021-10-15T18:21:22,"Pandas(_0='Haggen Food & Pharmacy', CITY='Woodinville', LATITUDE=47.755668, LONGITUDE=-122.156759, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-10-17T14:32:06,2021-10-17T15:05:59,"Pandas(_0='Sear Fire Inspired Amer Stkhs', CITY='Redmond', LATITUDE=47.671076, LONGITUDE=-122.121901, _4='Full-Service Restaurants')"
2021-10-17T15:12:03,2021-10-17T16:11:26,"Pandas(_0='Sear Fire Inspired Amer Stkhs', CITY='Redmond', LATITUDE=47.671076, LONGITUDE=-122.121901, _4='Full-Service Restaurants')"
2021-10-17T16:26:09,2021-10-17T17:02:33,"Pandas(_0='13 Coins', CITY='Bellevue', LATITUDE=47.61811, LONGITUDE=-122.201602, _4='Full-Service Restaurants')"
2021-10-17T17:03:03,2021-10-17T18:02:35,"Pandas(_0='13 Coins', CITY='Bellevue', LATITUDE=47.61811, LONGITUDE=-122.201602, _4='Full-Service Restaurants')"
2022-02-10T02:58:13,2022-02-10T04:13:15,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2022-02-10T21:51:46,2022-02-10T22:07:19,"Pandas(_0='Little Caesars Pizza', CITY='Kirkland', LATITUDE=47.730063, LONGITUDE=-122.174292, _4='Limited-Service Restaurants')"
2022-03-12T01:20:56,2022-03-12T01:54:46,"Pandas(_0='Atmosphere Cafe', CITY='Burien', LATITUDE=47.462647, LONGITUDE=-122.334295, _4='Full-Service Restaurants')"
2022-05-04T23:06:22,2022-05-04T23:26:59,"Pandas(_0='Atmosphere Cafe', CITY='Burien', LATITUDE=47.462647, LONGITUDE=-122.334295, _4='Full-Service Restaurants')"
2022-05-15T00:39:23,2022-05-15T01:25:03,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2022-07-22T18:04:48,2022-07-22T19:08:22,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2022-07-23T00:37:15,2022-07-23T02:17:39,"Pandas(_0='Kanishka Cuisine Of India', CITY='Redmond', LATITUDE=47.67277, LONGITUDE=-122.117799, _4='Full-Service Restaurants')"
2022-07-23T20:43:04,2022-07-23T21:22:22,"Pandas(_0='Atmosphere Cafe', CITY='Burien', LATITUDE=47.462647, LONGITUDE=-122.334295, _4='Full-Service Restaurants')"
2022-09-09T19:13:38,2022-09-09T20:05:33,"Pandas(_0='Chopsticks Noodle House', CITY='Olympia', LATITUDE=47.04385, LONGITUDE=-122.90242, _4='Full-Service Restaurants')"
2022-09-09T20:05:58,2022-09-09T20:50:20,"Pandas(_0='Saigon Rendezvous Restaurant', CITY='Olympia', LATITUDE=47.043839, LONGITUDE=-122.902461, _4='Full-Service Restaurants')"
2022-09-16T20:39:30,2022-09-16T21:32:48,"Pandas(_0='Baskets Cafe', CITY='Bellevue', LATITUDE=47.6286, LONGITUDE=-122.16422, _4='Full-Service Restaurants')"
2022-09-17T20:43:23,2022-09-17T21:25:32,"Pandas(_0='SUBWAY', CITY='Olympia', LATITUDE=47.047568, LONGITUDE=-122.834304, _4='Limited-Service Restaurants')"
2022-09-28T18:48:41,2022-09-28T19:11:50,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2022-09-29T02:16:43,2022-09-29T03:09:46,"Pandas(_0='Sip Thai Bistro', CITY='Redmond', LATITUDE=47.68018, LONGITUDE=-122.12369, _4='Full-Service Restaurants')"
2022-09-30T01:20:58,2022-09-30T02:13:12,"Pandas(_0='Monsoon East', CITY='Bellevue', LATITUDE=47.610112, LONGITUDE=-122.203013, _4='Full-Service Restaurants')"
2022-10-28T19:24:50,2022-10-28T20:14:44,"Pandas(_0='Baskets Cafe', CITY='Bellevue', LATITUDE=47.6286, LONGITUDE=-122.16422, _4='Full-Service Restaurants')"
2022-10-30T01:43:47,2022-10-30T02:53:34,"Pandas(_0='Monsoon East', CITY='Bellevue', LATITUDE=47.610112, LONGITUDE=-122.203013, _4='Full-Service Restaurants')"
2022-10-30T19:12:20,2022-10-30T20:12:48,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2022-12-23T21:11:53,2022-12-23T22:10:29,"Pandas(_0='Baskets Cafe', CITY='Bellevue', LATITUDE=47.6286, LONGITUDE=-122.16422, _4='Full-Service Restaurants')"
2022-12-24T19:57:08,2022-12-24T20:24:15,"Pandas(_0='Michou Fresca', CITY='Seattle', LATITUDE=47.60988, LONGITUDE=-122.34228, _4='Full-Service Restaurants')"
2022-12-25T19:07:16,2022-12-25T20:16:33,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2023-02-08T20:39:54,2023-02-08T21:53:10,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
2024-04-27T01:45:47,2024-04-27T02:20:18,"Pandas(_0='Isarn Thai Foul Kitchen', CITY='Lynnwood', LATITUDE=47.829765, LONGITUDE=-122.278203, _4='Full-Service Restaurants')"
2025-09-18T21:09:49,2025-09-18T22:11:50,"Pandas(_0='Dough Zone Dumpling House', CITY='Redmond', LATITUDE=47.670864, LONGITUDE=-122.113917, _4='Full-Service Restaurants')"
