start,end,outlet info
2013-10-29T01:05:26,2013-10-29T02:14:16,"Pandas(_0='Hong Kong Buffet', CITY='Spokane Valley', LATITUDE=47.6738, LONGITUDE=-117.208741, _4='Limited-Service Restaurants')"
2013-10-30T21:03:11,2013-10-30T21:24:34,"Pandas(_0='Pita Pit', CITY='Spokane Valley', LATITUDE=47.673543, LONGITUDE=-117.206442, _4='Limited-Service Restaurants')"
2013-10-30T22:37:01,2013-10-30T22:52:29,"Pandas(_0='Pita Pit', CITY='Spokane Valley', LATITUDE=47.673543, LONGITUDE=-117.206442, _4='Limited-Service Restaurants')"
2013-10-31T02:45:04,2013-10-31T03:27:28,"Pandas(_0=""Denny's"", CITY='Spokane Valley', LATITUDE=47.657459, LONGITUDE=-117.23937, _4='Full-Service Restaurants')"
2013-11-06T05:23:32,2013-11-06T05:39:29,"Pandas(_0='Jack In The Box', CITY='Spokane Valley', LATITUDE=47.670996, LONGITUDE=-117.240121, _4='Limited-Service Restaurants')"
2013-11-14T19:35:19,2013-11-14T19:52:37,"Pandas(_0='Jack In The Box', CITY='Spokane Valley', LATITUDE=47.670996, LONGITUDE=-117.240121, _4='Limited-Service Restaurants')"
2013-11-20T19:04:40,2013-11-20T19:21:26,"Pandas(_0='Jack In The Box', CITY='Spokane Valley', LATITUDE=47.670996, LONGITUDE=-117.240121, _4='Limited-Service Restaurants')"
2013-11-28T02:51:00,2013-11-28T03:43:49,"Pandas(_0=""Boston's Restaurant-Sports Bar"", CITY='Spokane Valley', LATITUDE=47.67563, LONGITUDE=-117.21285, _4='Full-Service Restaurants')"
2013-12-06T19:40:28,2013-12-06T20:56:14,"Pandas(_0=""Denny's"", CITY='Spokane Valley', LATITUDE=47.657459, LONGITUDE=-117.23937, _4='Full-Service Restaurants')"
2013-12-29T04:15:26,2013-12-29T04:31:02,"Pandas(_0='Jack In The Box', CITY='Spokane Valley', LATITUDE=47.670996, LONGITUDE=-117.240121, _4='Limited-Service Restaurants')"
2013-12-31T19:29:14,2013-12-31T19:49:05,"Pandas(_0='Qdoba Mexican Eats', CITY='Spokane Valley', LATITUDE=47.671261, LONGITUDE=-117.240526, _4='Limited-Service Restaurants')"
2014-01-09T01:54:09,2014-01-09T02:50:29,"Pandas(_0=""Denny's"", CITY='Spokane Valley', LATITUDE=47.657459, LONGITUDE=-117.23937, _4='Full-Service Restaurants')"
2014-01-15T21:55:00,2014-01-15T22:10:39,"Pandas(_0='Pita Pit', CITY='Spokane Valley', LATITUDE=47.673543, LONGITUDE=-117.206442, _4='Limited-Service Restaurants')"
2014-01-20T00:52:37,2014-01-20T02:09:04,"Pandas(_0=""Denny's"", CITY='Spokane Valley', LATITUDE=47.657459, LONGITUDE=-117.23937, _4='Full-Service Restaurants')"
2014-01-21T18:49:00,2014-01-21T19:26:08,"Pandas(_0='Two Columns', CITY='Spokane Valley', LATITUDE=47.657542, LONGITUDE=-117.249656, _4='Full-Service Restaurants')"
2014-01-28T16:54:28,2014-01-28T17:37:47,"Pandas(_0=""Jenny's Cafe"", CITY='Spokane Valley', LATITUDE=47.65746, LONGITUDE=-117.277823, _4='Full-Service Restaurants')"
2014-01-29T01:25:24,2014-01-29T01:41:24,"Pandas(_0='Qdoba Mexican Eats', CITY='Spokane Valley', LATITUDE=47.671261, LONGITUDE=-117.240526, _4='Limited-Service Restaurants')"
2014-02-06T19:46:57,2014-02-06T20:06:29,"Pandas(_0='Jack In The Box', CITY='Spokane Valley', LATITUDE=47.670996, LONGITUDE=-117.240121, _4='Limited-Service Restaurants')"
2014-03-13T16:32:18,2014-03-13T16:49:18,"Pandas(_0='Jack In The Box', CITY='Spokane Valley', LATITUDE=47.670996, LONGITUDE=-117.240121, _4='Limited-Service Restaurants')"
2014-04-05T22:07:30,2014-04-05T22:28:51,"Pandas(_0='Italian Kitchen', CITY='Spokane', LATITUDE=47.658501, LONGITUDE=-117.416092, _4='Full-Service Restaurants')"
2014-04-06T00:38:50,2014-04-06T01:09:19,"Pandas(_0='Sante Restaurant & Charcuterie', CITY='Spokane', LATITUDE=47.659384, LONGITUDE=-117.418598, _4='Full-Service Restaurants')"
2014-04-15T20:00:54,2014-04-15T20:32:42,"Pandas(_0=""Caruso's Sandwiches"", CITY='Spokane Valley', LATITUDE=47.678382, LONGITUDE=-117.282285, _4='Full-Service Restaurants')"
2014-04-29T17:36:35,2014-04-29T17:59:39,"Pandas(_0=""Caruso's Sandwiches"", CITY='Spokane Valley', LATITUDE=47.678382, LONGITUDE=-117.282285, _4='Full-Service Restaurants')"
2014-05-13T15:37:02,2014-05-13T17:14:44,"Pandas(_0='SUBWAY', CITY='Spokane Valley', LATITUDE=47.657487, LONGITUDE=-117.233478, _4='Limited-Service Restaurants')"
2014-05-27T00:16:36,2014-05-27T01:14:37,"Pandas(_0='Italian Kitchen', CITY='Spokane', LATITUDE=47.658501, LONGITUDE=-117.416092, _4='Full-Service Restaurants')"
2014-06-10T04:28:13,2014-06-10T05:21:40,"Pandas(_0='Suki Yaki Inn Japanese Rest', CITY='Spokane', LATITUDE=47.65862, LONGITUDE=-117.41622, _4='Full-Service Restaurants')"
2014-06-11T19:07:37,2014-06-11T19:54:49,"Pandas(_0='Outback Steakhouse', CITY='Spokane Valley', LATITUDE=47.671576, LONGITUDE=-117.202978, _4='Full-Service Restaurants')"
2014-06-17T04:26:53,2014-06-17T05:13:09,"Pandas(_0='Italian Kitchen', CITY='Spokane', LATITUDE=47.658501, LONGITUDE=-117.416092, _4='Full-Service Restaurants')"
2014-06-19T01:25:08,2014-06-19T02:08:43,"Pandas(_0=""Denny's"", CITY='Spokane Valley', LATITUDE=47.657459, LONGITUDE=-117.23937, _4='Full-Service Restaurants')"
2014-06-23T04:07:03,2014-06-23T04:59:46,"Pandas(_0='Suki Yaki Inn Japanese Rest', CITY='Spokane', LATITUDE=47.65862, LONGITUDE=-117.41622, _4='Full-Service Restaurants')"
2014-06-30T04:00:07,2014-06-30T05:09:29,"Pandas(_0='Suki Yaki Inn Japanese Rest', CITY='Spokane', LATITUDE=47.65862, LONGITUDE=-117.41622, _4='Full-Service Restaurants')"
2014-07-01T04:30:15,2014-07-01T05:28:16,"Pandas(_0='Suki Yaki Inn Japanese Rest', CITY='Spokane', LATITUDE=47.65862, LONGITUDE=-117.41622, _4='Full-Service Restaurants')"
2014-07-03T17:46:28,2014-07-03T18:51:10,"Pandas(_0='IHOP Restaurant', CITY='Spokane Valley', LATITUDE=47.675787, LONGITUDE=-117.21036, _4='Full-Service Restaurants')"
2014-07-25T04:16:46,2014-07-25T05:04:23,"Pandas(_0='Italian Kitchen', CITY='Spokane', LATITUDE=47.658501, LONGITUDE=-117.416092, _4='Full-Service Restaurants')"
2014-07-29T04:31:36,2014-07-29T05:34:43,"Pandas(_0='Suki Yaki Inn Japanese Rest', CITY='Spokane', LATITUDE=47.65862, LONGITUDE=-117.41622, _4='Full-Service Restaurants')"
2014-07-31T01:12:17,2014-07-31T01:51:36,"Pandas(_0='Thrifty Scotsman Drive Inn', CITY='Spokane Valley', LATITUDE=47.656771, LONGITUDE=-117.242659, _4='Full-Service Restaurants')"
2014-08-09T00:53:33,2014-08-09T01:14:21,"Pandas(_0='3 Sisters Restaurant', CITY='Spokane Valley', LATITUDE=47.657469, LONGITUDE=-117.262528, _4='Full-Service Restaurants')"
2014-08-11T05:05:04,2014-08-11T06:12:42,"Pandas(_0='Italian Kitchen', CITY='Spokane', LATITUDE=47.658501, LONGITUDE=-117.416092, _4='Full-Service Restaurants')"
2014-08-12T20:31:39,2014-08-12T21:03:49,"Pandas(_0='Thrifty Scotsman Drive Inn', CITY='Spokane Valley', LATITUDE=47.656771, LONGITUDE=-117.242659, _4='Full-Service Restaurants')"
2014-08-26T01:59:20,2014-08-26T02:48:38,"Pandas(_0='3 Sisters Restaurant', CITY='Spokane Valley', LATITUDE=47.657469, LONGITUDE=-117.262528, _4='Full-Service Restaurants')"
2014-08-26T19:18:51,2014-08-26T19:43:18,"Pandas(_0='Littleeurorestaurant', CITY='Spokane Valley', LATITUDE=47.662027, LONGITUDE=-117.240504, _4='Full-Service Restaurants')"
2014-09-01T04:43:38,2014-09-01T05:42:47,"Pandas(_0='Italian Kitchen', CITY='Spokane', LATITUDE=47.658501, LONGITUDE=-117.416092, _4='Full-Service Restaurants')"
2014-09-13T20:11:33,2014-09-13T21:02:43,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane Valley', LATITUDE=47.674214, LONGITUDE=-117.203554, _4='Full-Service Restaurants')"
2014-09-25T01:41:09,2014-09-25T02:36:09,"Pandas(_0='3 Sisters Restaurant', CITY='Spokane Valley', LATITUDE=47.657469, LONGITUDE=-117.262528, _4='Full-Service Restaurants')"
2014-10-02T02:53:42,2014-10-02T03:46:04,"Pandas(_0=""Denny's"", CITY='Spokane Valley', LATITUDE=47.657459, LONGITUDE=-117.23937, _4='Full-Service Restaurants')"
2014-10-07T05:23:48,2014-10-07T06:05:58,"Pandas(_0='Italian Kitchen', CITY='Spokane', LATITUDE=47.658501, LONGITUDE=-117.416092, _4='Full-Service Restaurants')"
2014-10-15T21:20:11,2014-10-15T21:41:55,"Pandas(_0='High Nooner', CITY='Spokane Valley', LATITUDE=47.662265, LONGITUDE=-117.240471, _4='Full-Service Restaurants')"
2014-10-21T23:42:28,2014-10-22T01:08:28,"Pandas(_0='3 Sisters Restaurant', CITY='Spokane Valley', LATITUDE=47.657469, LONGITUDE=-117.262528, _4='Full-Service Restaurants')"
2014-10-25T20:59:53,2014-10-25T21:43:37,"Pandas(_0='Pita Pit', CITY='Spokane Valley', LATITUDE=47.673543, LONGITUDE=-117.206442, _4='Limited-Service Restaurants')"
2014-10-31T04:50:54,2014-10-31T05:46:39,"Pandas(_0='Italian Kitchen', CITY='Spokane', LATITUDE=47.658501, LONGITUDE=-117.416092, _4='Full-Service Restaurants')"
2014-11-08T01:40:12,2014-11-08T02:02:57,"Pandas(_0='Panda Express', CITY='Spokane Valley', LATITUDE=47.664635, LONGITUDE=-117.194063, _4='Limited-Service Restaurants')"
2014-11-13T02:45:12,2014-11-13T03:20:08,"Pandas(_0='IHOP Restaurant', CITY='Spokane Valley', LATITUDE=47.675787, LONGITUDE=-117.21036, _4='Full-Service Restaurants')"
2014-11-14T01:43:08,2014-11-14T02:38:57,"Pandas(_0=""Denny's"", CITY='Spokane Valley', LATITUDE=47.657459, LONGITUDE=-117.23937, _4='Full-Service Restaurants')"
2014-11-17T20:02:27,2014-11-17T20:28:37,"Pandas(_0='High Nooner', CITY='Spokane Valley', LATITUDE=47.662265, LONGITUDE=-117.240471, _4='Full-Service Restaurants')"
2014-11-18T05:17:17,2014-11-18T06:18:20,"Pandas(_0='Satellite Diner', CITY='Spokane', LATITUDE=47.656871, LONGITUDE=-117.419179, _4='Full-Service Restaurants')"
2014-11-18T17:48:14,2014-11-18T18:12:36,"Pandas(_0='Rosauers Supermarkets', CITY='Spokane Valley', LATITUDE=47.656012, LONGITUDE=-117.262396, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2014-12-08T20:37:32,2014-12-08T20:56:29,"Pandas(_0='High Nooner', CITY='Spokane Valley', LATITUDE=47.662265, LONGITUDE=-117.240471, _4='Full-Service Restaurants')"
2014-12-13T22:20:30,2014-12-13T22:39:38,"Pandas(_0=""Caruso's Sandwiches"", CITY='Spokane Valley', LATITUDE=47.678382, LONGITUDE=-117.282285, _4='Full-Service Restaurants')"
2014-12-14T18:42:56,2014-12-14T19:37:36,"Pandas(_0='Hong Kong Buffet', CITY='Spokane Valley', LATITUDE=47.6738, LONGITUDE=-117.208741, _4='Limited-Service Restaurants')"
2014-12-18T01:50:41,2014-12-18T02:32:29,"Pandas(_0='3 Sisters Restaurant', CITY='Spokane Valley', LATITUDE=47.657469, LONGITUDE=-117.262528, _4='Full-Service Restaurants')"
2014-12-20T19:33:16,2014-12-20T20:17:47,"Pandas(_0='Crickets Deli', CITY='Spokane', LATITUDE=47.657578, LONGITUDE=-117.421602, _4='Limited-Service Restaurants')"
2014-12-20T20:24:09,2014-12-20T20:54:03,"Pandas(_0='Panda Express', CITY='Spokane', LATITUDE=47.659518, LONGITUDE=-117.423503, _4='Limited-Service Restaurants')"
2014-12-21T22:10:46,2014-12-21T22:43:32,"Pandas(_0='Hong Kong Buffet', CITY='Spokane Valley', LATITUDE=47.6738, LONGITUDE=-117.208741, _4='Limited-Service Restaurants')"
2014-12-23T00:55:16,2014-12-23T01:44:26,"Pandas(_0='3 Sisters Restaurant', CITY='Spokane Valley', LATITUDE=47.657469, LONGITUDE=-117.262528, _4='Full-Service Restaurants')"
2014-12-23T19:29:01,2014-12-23T20:34:10,"Pandas(_0='Hong Kong Buffet', CITY='Spokane Valley', LATITUDE=47.6738, LONGITUDE=-117.208741, _4='Limited-Service Restaurants')"
2014-12-23T21:19:01,2014-12-23T21:47:37,"Pandas(_0='Pita Pit', CITY='Spokane Valley', LATITUDE=47.673543, LONGITUDE=-117.206442, _4='Limited-Service Restaurants')"
2014-12-26T01:31:59,2014-12-26T01:59:37,"Pandas(_0=""Caruso's Sandwiches"", CITY='Spokane Valley', LATITUDE=47.678382, LONGITUDE=-117.282285, _4='Full-Service Restaurants')"
2014-12-28T21:57:37,2014-12-28T22:27:03,"Pandas(_0='Hong Kong Buffet', CITY='Spokane Valley', LATITUDE=47.6738, LONGITUDE=-117.208741, _4='Limited-Service Restaurants')"
2015-01-07T04:46:46,2015-01-07T05:34:38,"Pandas(_0='Suki Yaki Inn Japanese Rest', CITY='Spokane', LATITUDE=47.65862, LONGITUDE=-117.41622, _4='Full-Service Restaurants')"
2015-01-11T00:55:33,2015-01-11T02:11:30,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane Valley', LATITUDE=47.674214, LONGITUDE=-117.203554, _4='Full-Service Restaurants')"
2015-01-20T19:06:51,2015-01-20T19:59:38,"Pandas(_0='Hong Kong Buffet', CITY='Spokane Valley', LATITUDE=47.6738, LONGITUDE=-117.208741, _4='Limited-Service Restaurants')"
2015-01-22T20:56:50,2015-01-22T21:12:03,"Pandas(_0=""Carl's Jr"", CITY='Spokane Valley', LATITUDE=47.656795, LONGITUDE=-117.217201, _4='Limited-Service Restaurants')"
2015-02-03T19:17:58,2015-02-03T19:51:09,"Pandas(_0='High Nooner', CITY='Spokane Valley', LATITUDE=47.662265, LONGITUDE=-117.240471, _4='Full-Service Restaurants')"
2015-02-06T22:39:10,2015-02-06T22:57:49,"Pandas(_0=""Ron's Drive In"", CITY='Spokane Valley', LATITUDE=47.656449, LONGITUDE=-117.237071, _4='Full-Service Restaurants')"
2015-02-15T17:47:49,2015-02-15T18:15:44,"Pandas(_0=""Andy's North"", CITY='Pasco', LATITUDE=46.24185, LONGITUDE=-119.13557, _4='Full-Service Restaurants')"
2015-02-17T18:40:14,2015-02-17T19:14:19,"Pandas(_0=""Denny's"", CITY='Kennewick', LATITUDE=46.209124, LONGITUDE=-119.159426, _4='Full-Service Restaurants')"
2015-03-07T22:10:01,2015-03-07T22:30:47,"Pandas(_0=""Caruso's Sandwiches"", CITY='Spokane Valley', LATITUDE=47.678382, LONGITUDE=-117.282285, _4='Full-Service Restaurants')"
2015-03-15T20:12:22,2015-03-15T20:39:13,"Pandas(_0='High Nooner', CITY='Spokane Valley', LATITUDE=47.662265, LONGITUDE=-117.240471, _4='Full-Service Restaurants')"
2015-03-20T02:42:10,2015-03-20T03:48:20,"Pandas(_0='Suki Yaki Inn Japanese Rest', CITY='Spokane', LATITUDE=47.65862, LONGITUDE=-117.41622, _4='Full-Service Restaurants')"
2015-03-25T01:26:45,2015-03-25T01:59:22,"Pandas(_0=""Denny's"", CITY='Spokane Valley', LATITUDE=47.657459, LONGITUDE=-117.23937, _4='Full-Service Restaurants')"
2015-03-26T21:33:13,2015-03-26T22:21:56,"Pandas(_0='Hong Kong Buffet', CITY='Spokane Valley', LATITUDE=47.6738, LONGITUDE=-117.208741, _4='Limited-Service Restaurants')"
2015-03-29T00:52:09,2015-03-29T02:02:37,"Pandas(_0='Round Table Pizza', CITY='Spokane Valley', LATITUDE=47.655758, LONGITUDE=-117.197282, _4='Full-Service Restaurants')"
2015-04-17T20:21:24,2015-04-17T21:00:12,"Pandas(_0='High Nooner', CITY='Spokane Valley', LATITUDE=47.662265, LONGITUDE=-117.240471, _4='Full-Service Restaurants')"
2015-05-06T03:44:10,2015-05-06T04:44:57,"Pandas(_0='Suki Yaki Inn Japanese Rest', CITY='Spokane', LATITUDE=47.65862, LONGITUDE=-117.41622, _4='Full-Service Restaurants')"
2015-05-21T21:27:37,2015-05-21T22:03:50,"Pandas(_0='Hong Kong Buffet', CITY='Spokane Valley', LATITUDE=47.6738, LONGITUDE=-117.208741, _4='Limited-Service Restaurants')"
2015-05-26T04:20:37,2015-05-26T05:14:18,"Pandas(_0='Suki Yaki Inn Japanese Rest', CITY='Spokane', LATITUDE=47.65862, LONGITUDE=-117.41622, _4='Full-Service Restaurants')"
2015-05-29T02:31:03,2015-05-29T03:35:00,"Pandas(_0='Crave Eats Drinks Nightlife', CITY='Spokane', LATITUDE=47.657903, LONGITUDE=-117.418278, _4='Full-Service Restaurants')"
2015-06-01T20:34:42,2015-06-01T21:00:57,"Pandas(_0='Taco Time', CITY='Spokane Valley', LATITUDE=47.656767, LONGITUDE=-117.238147, _4='Limited-Service Restaurants')"
2015-06-05T20:28:32,2015-06-05T21:06:11,"Pandas(_0=""Caruso's Sandwiches"", CITY='Spokane Valley', LATITUDE=47.678382, LONGITUDE=-117.282285, _4='Full-Service Restaurants')"
2015-06-12T03:13:04,2015-06-12T05:14:31,"Pandas(_0='P M Jacoys', CITY='Spokane', LATITUDE=47.657463, LONGITUDE=-117.418535, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2015-06-19T20:27:02,2015-06-19T20:51:06,"Pandas(_0='Thrifty Scotsman Drive Inn', CITY='Spokane Valley', LATITUDE=47.656771, LONGITUDE=-117.242659, _4='Full-Service Restaurants')"
2015-06-21T03:15:02,2015-06-21T04:21:42,"Pandas(_0='Suki Yaki Inn Japanese Rest', CITY='Spokane', LATITUDE=47.65862, LONGITUDE=-117.41622, _4='Full-Service Restaurants')"
2015-06-22T00:13:23,2015-06-22T00:28:47,"Pandas(_0='Rosauers Supermarkets', CITY='Spokane Valley', LATITUDE=47.656012, LONGITUDE=-117.262396, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2015-06-24T18:30:40,2015-06-24T19:23:35,"Pandas(_0='Nudo Ramen House', CITY='Spokane', LATITUDE=47.745975, LONGITUDE=-117.404516, _4='Full-Service Restaurants')"
2015-07-01T23:48:22,2015-07-02T00:15:06,"Pandas(_0='Thrifty Scotsman Drive Inn', CITY='Spokane Valley', LATITUDE=47.656771, LONGITUDE=-117.242659, _4='Full-Service Restaurants')"
2015-07-07T04:22:54,2015-07-07T04:43:16,"Pandas(_0='P M Jacoys', CITY='Spokane', LATITUDE=47.657463, LONGITUDE=-117.418535, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2015-07-10T00:28:46,2015-07-10T01:03:56,"Pandas(_0='3 Sisters Restaurant', CITY='Spokane Valley', LATITUDE=47.657469, LONGITUDE=-117.262528, _4='Full-Service Restaurants')"
2015-07-15T20:13:52,2015-07-15T20:35:58,"Pandas(_0='Thrifty Scotsman Drive Inn', CITY='Spokane Valley', LATITUDE=47.656771, LONGITUDE=-117.242659, _4='Full-Service Restaurants')"
2015-07-17T00:52:00,2015-07-17T02:09:25,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane Valley', LATITUDE=47.674214, LONGITUDE=-117.203554, _4='Full-Service Restaurants')"
2015-07-21T20:04:39,2015-07-21T20:28:23,"Pandas(_0='High Nooner', CITY='Spokane Valley', LATITUDE=47.662265, LONGITUDE=-117.240471, _4='Full-Service Restaurants')"
2015-07-23T19:47:45,2015-07-23T20:20:56,"Pandas(_0=""Did's Pizza & Froyo"", CITY='Spokane', LATITUDE=47.707271, LONGITUDE=-117.410438, _4='Full-Service Restaurants')"
2015-07-31T21:49:11,2015-07-31T22:05:36,"Pandas(_0='High Nooner', CITY='Spokane Valley', LATITUDE=47.662265, LONGITUDE=-117.240471, _4='Full-Service Restaurants')"
2015-08-02T04:04:51,2015-08-02T05:07:05,"Pandas(_0='Suki Yaki Inn Japanese Rest', CITY='Spokane', LATITUDE=47.65862, LONGITUDE=-117.41622, _4='Full-Service Restaurants')"
2015-08-26T21:25:13,2015-08-26T22:18:06,"Pandas(_0=""Did's Pizza & Froyo"", CITY='Spokane', LATITUDE=47.707271, LONGITUDE=-117.410438, _4='Full-Service Restaurants')"
