start,end,outlet info
2017-12-27T19:53:40,2017-12-27T21:32:10,"Pandas(_0='Wisconsin Burger', CITY='Spokane', LATITUDE=47.646489, LONGITUDE=-117.400914, _4='Full-Service Restaurants')"
2018-01-21T02:12:49,2018-01-21T02:53:42,"Pandas(_0='Taco Bell', CITY='Spokane', LATITUDE=47.747586, LONGITUDE=-117.403019, _4='Limited-Service Restaurants')"
2018-02-04T18:25:38,2018-02-04T19:13:51,"Pandas(_0=""Boston's Restaurant-Sports Bar"", CITY='Spokane Valley', LATITUDE=47.67563, LONGITUDE=-117.21285, _4='Full-Service Restaurants')"
2018-04-16T19:03:11,2018-04-16T19:25:01,"Pandas(_0='Safeway', CITY='Spokane Valley', LATITUDE=47.656286, LONGITUDE=-117.216182, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-05-09T19:26:37,2018-05-09T20:08:53,"Pandas(_0='Olive Garden Italian Kitchen', CITY='Spokane', LATITUDE=47.74884, LONGITUDE=-117.401655, _4='Full-Service Restaurants')"
2018-06-20T18:51:39,2018-06-20T19:30:36,"Pandas(_0=""Shari's Restaurant"", CITY='Spokane', LATITUDE=47.708982, LONGITUDE=-117.410752, _4='Full-Service Restaurants')"
2018-08-04T19:59:35,2018-08-04T20:18:13,"Pandas(_0='SUBWAY', CITY='Spokane Valley', LATITUDE=47.657487, LONGITUDE=-117.233478, _4='Limited-Service Restaurants')"
2018-08-06T01:36:10,2018-08-06T01:51:43,"Pandas(_0='Safeway', CITY='Spokane', LATITUDE=47.694097, LONGITUDE=-117.367009, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-08-09T00:50:10,2018-08-09T01:12:11,"Pandas(_0='Safeway', CITY='Spokane', LATITUDE=47.694097, LONGITUDE=-117.367009, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-09-16T01:58:42,2018-09-16T03:43:15,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane', LATITUDE=47.749431, LONGITUDE=-117.401049, _4='Full-Service Restaurants')"
2019-01-03T20:28:28,2019-01-03T20:50:31,"Pandas(_0='Cowgirl Coffee', CITY='Bremerton', LATITUDE=47.567825, LONGITUDE=-122.672673, _4='Full-Service Restaurants')"
2019-01-16T14:18:40,2019-01-16T14:43:26,"Pandas(_0='SUBWAY', CITY='Spokane', LATITUDE=47.694604, LONGITUDE=-117.367009, _4='Limited-Service Restaurants')"
2019-01-23T01:57:02,2019-01-23T02:17:27,"Pandas(_0='Grocery Outlet', CITY='Spokane', LATITUDE=47.728789, LONGITUDE=-117.408715, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-01-29T20:26:19,2019-01-29T21:13:49,"Pandas(_0='Panera Bread', CITY='Spokane Valley', LATITUDE=47.669937, LONGITUDE=-117.193542, _4='Limited-Service Restaurants')"
2019-02-11T19:16:10,2019-02-11T19:56:15,"Pandas(_0='Pizza Factory', CITY='Burlington', LATITUDE=48.46829, LONGITUDE=-122.33506, _4='Full-Service Restaurants')"
2019-05-23T18:51:21,2019-05-23T19:13:28,"Pandas(_0='Grocery Outlet', CITY='Spokane', LATITUDE=47.728789, LONGITUDE=-117.408715, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-06-06T17:24:09,2019-06-06T17:42:39,"Pandas(_0='Grocery Outlet', CITY='Spokane', LATITUDE=47.656444, LONGITUDE=-117.34785, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-06-19T00:22:01,2019-06-19T00:40:09,"Pandas(_0='Grocery Outlet', CITY='Spokane', LATITUDE=47.728789, LONGITUDE=-117.408715, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-08-11T23:54:23,2019-08-12T01:35:02,"Pandas(_0='Screaming Yak', CITY='Spokane', LATITUDE=47.715439, LONGITUDE=-117.413517, _4='Full-Service Restaurants')"
2019-08-15T01:40:55,2019-08-15T02:13:13,"Pandas(_0='Yakima Sports Ctr LLC', CITY='Yakima', LATITUDE=46.602548, LONGITUDE=-120.503301, _4='Full-Service Restaurants')"
2019-08-15T02:18:12,2019-08-15T03:13:12,"Pandas(_0='Yakima Sports Ctr LLC', CITY='Yakima', LATITUDE=46.602548, LONGITUDE=-120.503301, _4='Full-Service Restaurants')"
2019-08-22T01:40:05,2019-08-22T01:59:53,"Pandas(_0='Pita Pit', CITY='Spokane Valley', LATITUDE=47.673543, LONGITUDE=-117.206442, _4='Limited-Service Restaurants')"
2019-09-04T20:32:23,2019-09-04T21:09:48,"Pandas(_0='Cone & Steiner', CITY='Seattle', LATITUDE=47.598229, LONGITUDE=-122.332634, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-09-05T03:30:44,2019-09-05T04:50:35,"Pandas(_0=""Redmond's Bar & Grill"", CITY='Redmond', LATITUDE=47.674509, LONGITUDE=-122.122918, _4='Full-Service Restaurants')"
2019-09-08T01:29:31,2019-09-08T02:16:58,"Pandas(_0=""Mc Donald's"", CITY='Spokane', LATITUDE=47.741785, LONGITUDE=-117.410149, _4='Limited-Service Restaurants')"
2019-09-12T19:39:50,2019-09-12T19:58:14,"Pandas(_0='Grocery Outlet', CITY='Spokane', LATITUDE=47.656444, LONGITUDE=-117.34785, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-09-25T17:13:48,2019-09-25T17:45:04,"Pandas(_0='Sportsman Cafe & Lounge', CITY='Spokane', LATITUDE=47.716324, LONGITUDE=-117.364077, _4='Full-Service Restaurants')"
2019-10-05T02:20:52,2019-10-05T02:37:58,"Pandas(_0='Grocery Outlet', CITY='Spokane', LATITUDE=47.728789, LONGITUDE=-117.408715, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-10-13T01:03:49,2019-10-13T02:07:54,"Pandas(_0='SUSHI.COM', CITY='Spokane', LATITUDE=47.659302, LONGITUDE=-117.419341, _4='Full-Service Restaurants')"
2019-10-16T19:20:27,2019-10-16T19:40:12,"Pandas(_0=""Wendy's"", CITY='Spokane', LATITUDE=47.665541, LONGITUDE=-117.410838, _4='Limited-Service Restaurants')"
2019-10-16T23:27:49,2019-10-17T01:27:47,"Pandas(_0=""Anthony's At Spokane Falls"", CITY='Spokane', LATITUDE=47.663, LONGITUDE=-117.42477, _4='Full-Service Restaurants')"
2019-10-25T19:18:28,2019-10-25T19:47:34,"Pandas(_0=""Atilano's Mexican Food"", CITY='Spokane', LATITUDE=47.653102, LONGITUDE=-117.42316, _4='Full-Service Restaurants')"
2019-11-04T01:34:05,2019-11-04T02:40:44,"Pandas(_0='Olive Garden Italian Kitchen', CITY='Spokane', LATITUDE=47.74884, LONGITUDE=-117.401655, _4='Full-Service Restaurants')"
2019-11-05T00:31:40,2019-11-05T02:59:59,"Pandas(_0='Elk Public House', CITY='Spokane', LATITUDE=47.655259, LONGITUDE=-117.441325, _4='Full-Service Restaurants')"
2019-11-13T19:34:47,2019-11-13T20:08:05,"Pandas(_0='Quinault River Vlg Internet Cf', CITY='Amanda Park', LATITUDE=47.459456, LONGITUDE=-123.891725, _4='Full-Service Restaurants')"
2019-11-14T19:41:03,2019-11-14T20:03:05,"Pandas(_0='SUBWAY', CITY='Forks', LATITUDE=47.956862, LONGITUDE=-124.388068, _4='Limited-Service Restaurants')"
2019-11-24T02:08:45,2019-11-24T02:27:18,"Pandas(_0='Burger King', CITY='Spokane Valley', LATITUDE=47.666353, LONGITUDE=-117.191765, _4='Limited-Service Restaurants')"
2019-11-30T00:47:00,2019-11-30T02:16:51,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane', LATITUDE=47.749431, LONGITUDE=-117.401049, _4='Full-Service Restaurants')"
2019-12-18T00:29:31,2019-12-18T00:50:53,"Pandas(_0=""Atilano's"", CITY='Spokane', LATITUDE=47.657038, LONGITUDE=-117.356207, _4='Full-Service Restaurants')"
2019-12-25T18:38:52,2019-12-25T19:09:00,"Pandas(_0='Burger King', CITY='North Bend', LATITUDE=47.489019, LONGITUDE=-121.793275, _4='Limited-Service Restaurants')"
2020-01-04T01:08:39,2020-01-04T01:44:10,"Pandas(_0='Noodle Express', CITY='Spokane', LATITUDE=47.726029, LONGITUDE=-117.410688, _4='Full-Service Restaurants')"
2020-01-10T02:03:46,2020-01-10T03:33:47,"Pandas(_0=""Did's Pizza & Froyo"", CITY='Spokane', LATITUDE=47.707271, LONGITUDE=-117.410438, _4='Full-Service Restaurants')"
2020-01-13T01:25:12,2020-01-13T02:07:39,"Pandas(_0=""Applebee's"", CITY='Spokane', LATITUDE=47.747018, LONGITUDE=-117.403427, _4='Full-Service Restaurants')"
2020-01-23T03:38:47,2020-01-23T04:34:45,"Pandas(_0='Red Dragon Chinese Delivery', CITY='Spokane', LATITUDE=47.705384, LONGITUDE=-117.365664, _4='Full-Service Restaurants')"
2020-01-30T22:35:07,2020-01-30T23:21:41,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane', LATITUDE=47.749431, LONGITUDE=-117.401049, _4='Full-Service Restaurants')"
2020-01-30T23:24:28,2020-01-30T23:59:26,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane', LATITUDE=47.749431, LONGITUDE=-117.401049, _4='Full-Service Restaurants')"
2020-02-12T22:09:43,2020-02-12T22:39:06,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane', LATITUDE=47.749431, LONGITUDE=-117.401049, _4='Full-Service Restaurants')"
2020-02-21T20:46:44,2020-02-21T21:13:52,"Pandas(_0=""Zip's"", CITY='Spokane', LATITUDE=47.686829, LONGITUDE=-117.364823, _4='Full-Service Restaurants')"
2020-02-26T01:42:51,2020-02-26T02:17:06,"Pandas(_0='Senor Froggy Mexican Foods', CITY='Spokane', LATITUDE=47.724662, LONGITUDE=-117.410636, _4='Full-Service Restaurants')"
2020-03-04T01:36:05,2020-03-04T02:20:20,"Pandas(_0='Azteca Mexican Restaurants', CITY='Spokane', LATITUDE=47.74814, LONGITUDE=-117.40243, _4='Full-Service Restaurants')"
2020-03-25T01:07:25,2020-03-25T01:39:20,"Pandas(_0='Lai-Thai Restaurant', CITY='Kirkland', LATITUDE=47.676208, LONGITUDE=-122.205696, _4='Full-Service Restaurants')"
2020-03-25T01:40:18,2020-03-25T02:19:38,"Pandas(_0='Lai-Thai Restaurant', CITY='Kirkland', LATITUDE=47.676208, LONGITUDE=-122.205696, _4='Full-Service Restaurants')"
2020-03-29T18:09:15,2020-03-29T18:25:08,"Pandas(_0='SUBWAY', CITY='Spokane', LATITUDE=47.694604, LONGITUDE=-117.367009, _4='Limited-Service Restaurants')"
2020-04-08T22:17:15,2020-04-08T22:33:11,"Pandas(_0='Trader Joes', CITY='Spokane', LATITUDE=47.62897, LONGITUDE=-117.36676, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-04-08T22:48:51,2020-04-08T23:09:38,"Pandas(_0=""Atilano's"", CITY='Spokane', LATITUDE=47.657038, LONGITUDE=-117.356207, _4='Full-Service Restaurants')"
2020-04-08T23:11:58,2020-04-08T23:28:39,"Pandas(_0='Grocery Outlet', CITY='Spokane', LATITUDE=47.656444, LONGITUDE=-117.34785, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-04-28T19:35:19,2020-04-28T20:32:13,"Pandas(_0=""Mc Donald's"", CITY='Spokane', LATITUDE=47.741785, LONGITUDE=-117.410149, _4='Limited-Service Restaurants')"
2020-04-30T17:13:17,2020-04-30T17:32:25,"Pandas(_0='Safeway', CITY='Spokane', LATITUDE=47.694097, LONGITUDE=-117.367009, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-05-21T02:32:55,2020-05-21T02:53:18,"Pandas(_0='Pizza Hut', CITY='Spokane Valley', LATITUDE=47.679793, LONGITUDE=-117.281426, _4='Full-Service Restaurants')"
2020-06-16T02:50:27,2020-06-16T04:24:13,"Pandas(_0=""Moon's Mongolian Grill & Lng"", CITY='Spokane', LATITUDE=47.716481, LONGITUDE=-117.411921, _4='Full-Service Restaurants')"
2020-06-26T00:59:42,2020-06-26T01:38:53,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane', LATITUDE=47.749431, LONGITUDE=-117.401049, _4='Full-Service Restaurants')"
2020-07-02T01:06:23,2020-07-02T02:45:00,"Pandas(_0='Olive Garden Italian Kitchen', CITY='Lynnwood', LATITUDE=47.821448, LONGITUDE=-122.29045, _4='Full-Service Restaurants')"
2020-07-02T18:23:16,2020-07-02T20:00:26,"Pandas(_0='IHOP Restaurant', CITY='Lynnwood', LATITUDE=47.820588, LONGITUDE=-122.291076, _4='Full-Service Restaurants')"
2020-07-02T20:52:00,2020-07-02T21:42:12,"Pandas(_0='Sky City Restaurant', CITY='Seattle', LATITUDE=47.620386, LONGITUDE=-122.349283, _4='Full-Service Restaurants')"
2020-07-30T21:03:15,2020-07-30T21:20:29,"Pandas(_0='Grocery Outlet', CITY='Spokane', LATITUDE=47.656444, LONGITUDE=-117.34785, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-08-05T21:57:26,2020-08-05T22:46:15,"Pandas(_0='Azteca Mexican Restaurants', CITY='Spokane', LATITUDE=47.74814, LONGITUDE=-117.40243, _4='Full-Service Restaurants')"
2020-08-25T00:03:50,2020-08-25T00:19:09,"Pandas(_0='Grocery Outlet', CITY='Spokane', LATITUDE=47.656444, LONGITUDE=-117.34785, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-08-26T21:59:53,2020-08-26T23:51:53,"Pandas(_0=""Chuck E Cheese's"", CITY='Spokane Valley', LATITUDE=47.657696, LONGITUDE=-117.203818, _4='Limited-Service Restaurants')"
2020-09-03T21:07:31,2020-09-03T22:51:31,"Pandas(_0='Twigs Bistro & Martini Bar', CITY='Spokane Valley', LATITUDE=47.67558, LONGITUDE=-117.20581, _4='Full-Service Restaurants')"
2020-09-23T18:23:22,2020-09-23T19:06:26,"Pandas(_0='Olive Garden Italian Kitchen', CITY='Spokane', LATITUDE=47.74884, LONGITUDE=-117.401655, _4='Full-Service Restaurants')"
2020-10-14T22:21:26,2020-10-14T23:01:43,"Pandas(_0=""Mc Donald's"", CITY='Spokane Valley', LATITUDE=47.689373, LONGITUDE=-117.196179, _4='Limited-Service Restaurants')"
2020-12-21T23:26:24,2020-12-22T00:27:00,"Pandas(_0='Safeway', CITY='Spokane', LATITUDE=47.694097, LONGITUDE=-117.367009, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-01-05T02:11:27,2021-01-05T02:44:29,"Pandas(_0='South Perry Pizza', CITY='Spokane', LATITUDE=47.646045, LONGITUDE=-117.389603, _4='Full-Service Restaurants')"
2021-01-18T19:09:43,2021-01-18T19:25:45,"Pandas(_0='SUBWAY', CITY='Spokane', LATITUDE=47.694604, LONGITUDE=-117.367009, _4='Limited-Service Restaurants')"
2021-01-27T01:08:38,2021-01-27T02:06:16,"Pandas(_0=""Applebee's"", CITY='Spokane', LATITUDE=47.747018, LONGITUDE=-117.403427, _4='Full-Service Restaurants')"
2021-01-30T23:36:28,2021-01-31T00:45:44,"Pandas(_0='Pizza Pipeline', CITY='Spokane', LATITUDE=47.670812, LONGITUDE=-117.411714, _4='Full-Service Restaurants')"
2021-02-11T22:50:57,2021-02-11T23:23:03,"Pandas(_0='Azteca Mexican Restaurants', CITY='Spokane', LATITUDE=47.74814, LONGITUDE=-117.40243, _4='Full-Service Restaurants')"
2021-03-11T01:58:02,2021-03-11T02:20:27,"Pandas(_0='Prohibition Gastropub', CITY='Spokane', LATITUDE=47.675495, LONGITUDE=-117.426259, _4='Full-Service Restaurants')"
2021-03-11T03:04:37,2021-03-11T04:07:26,"Pandas(_0=""P J's Pub"", CITY='Spokane', LATITUDE=47.673721, LONGITUDE=-117.426781, _4='Full-Service Restaurants')"
2021-03-25T17:39:30,2021-03-25T18:01:13,"Pandas(_0='Noodle Express', CITY='Spokane', LATITUDE=47.726029, LONGITUDE=-117.410688, _4='Full-Service Restaurants')"
2021-03-29T00:21:28,2021-03-29T01:52:18,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane', LATITUDE=47.749431, LONGITUDE=-117.401049, _4='Full-Service Restaurants')"
2021-04-05T00:44:18,2021-04-05T01:03:57,"Pandas(_0='Jack In The Box', CITY='Spokane', LATITUDE=47.694984, LONGITUDE=-117.365498, _4='Limited-Service Restaurants')"
2021-04-07T02:42:03,2021-04-07T03:28:53,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane', LATITUDE=47.749431, LONGITUDE=-117.401049, _4='Full-Service Restaurants')"
2021-04-07T23:53:08,2021-04-08T00:09:00,"Pandas(_0='Taco Time', CITY='Spokane Valley', LATITUDE=47.681297, LONGITUDE=-117.28328, _4='Limited-Service Restaurants')"
2021-04-10T00:58:59,2021-04-10T01:22:13,"Pandas(_0='Safeway', CITY='Spokane', LATITUDE=47.694097, LONGITUDE=-117.367009, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-04-22T18:10:33,2021-04-22T18:37:03,"Pandas(_0='Safeway', CITY='Spokane', LATITUDE=47.694097, LONGITUDE=-117.367009, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-04-28T17:52:02,2021-04-28T18:48:02,"Pandas(_0='Dickies BBCI Pit', CITY='Covington', LATITUDE=47.35852, LONGITUDE=-122.097595, _4='Full-Service Restaurants')"
2021-05-06T01:57:51,2021-05-06T02:59:35,"Pandas(_0='El Rincon Tapatio', CITY='Spokane', LATITUDE=47.68666, LONGITUDE=-117.36555, _4='Full-Service Restaurants')"
2021-05-12T03:38:03,2021-05-12T04:47:55,"Pandas(_0=""Applebee's"", CITY='Spokane', LATITUDE=47.747018, LONGITUDE=-117.403427, _4='Full-Service Restaurants')"
2021-06-06T20:29:38,2021-06-06T21:59:00,"Pandas(_0='Mackenzie River Pizza Co', CITY='Spokane', LATITUDE=47.740845, LONGITUDE=-117.395938, _4='Full-Service Restaurants')"
2021-06-13T02:53:02,2021-06-13T03:47:28,"Pandas(_0='Peking North', CITY='Spokane', LATITUDE=47.695905, LONGITUDE=-117.4108, _4='Full-Service Restaurants')"
2021-06-17T23:07:40,2021-06-17T23:55:53,"Pandas(_0=""Flamin Joe's"", CITY='Spokane', LATITUDE=47.721876, LONGITUDE=-117.411872, _4='Full-Service Restaurants')"
2021-07-18T00:58:04,2021-07-18T01:27:20,"Pandas(_0='Taco Bell', CITY='Spokane', LATITUDE=47.653091, LONGITUDE=-117.424533, _4='Limited-Service Restaurants')"
2021-07-22T19:49:28,2021-07-22T21:16:33,"Pandas(_0='Brunchoenette', CITY='Spokane', LATITUDE=47.664258, LONGITUDE=-117.427209, _4='Full-Service Restaurants')"
2021-08-07T00:06:02,2021-08-07T01:50:28,"Pandas(_0='Panda Express', CITY='Spokane', LATITUDE=47.659518, LONGITUDE=-117.423503, _4='Limited-Service Restaurants')"
2021-09-08T02:34:13,2021-09-08T04:15:15,"Pandas(_0=""Chuck E Cheese's"", CITY='Spokane', LATITUDE=47.749003, LONGITUDE=-117.396117, _4='Limited-Service Restaurants')"
2021-09-09T01:25:27,2021-09-09T02:52:30,"Pandas(_0='Azteca Mexican Restaurants', CITY='Spokane', LATITUDE=47.74814, LONGITUDE=-117.40243, _4='Full-Service Restaurants')"
2021-10-28T20:42:18,2021-10-28T21:18:07,"Pandas(_0='Burger King', CITY='Moses Lake', LATITUDE=47.102257, LONGITUDE=-119.247994, _4='Limited-Service Restaurants')"
2021-11-17T01:11:53,2021-11-17T02:06:03,"Pandas(_0='Red Dragon Chinese Delivery', CITY='Spokane', LATITUDE=47.705384, LONGITUDE=-117.365664, _4='Full-Service Restaurants')"
2021-11-24T18:35:16,2021-11-24T19:03:24,"Pandas(_0='SUSHI.COM', CITY='Spokane', LATITUDE=47.659302, LONGITUDE=-117.419341, _4='Full-Service Restaurants')"
2021-11-24T20:48:45,2021-11-24T21:11:47,"Pandas(_0=""Mc Donald's"", CITY='Spokane', LATITUDE=47.698565, LONGITUDE=-117.410585, _4='Limited-Service Restaurants')"
2021-12-06T01:09:31,2021-12-06T01:59:08,"Pandas(_0='Azteca Mexican Restaurants', CITY='Spokane', LATITUDE=47.74814, LONGITUDE=-117.40243, _4='Full-Service Restaurants')"
2021-12-09T06:07:29,2021-12-09T07:09:38,"Pandas(_0='Red Lion BBQ & Pub', CITY='Spokane', LATITUDE=47.65891, LONGITUDE=-117.41088, _4='Full-Service Restaurants')"
2021-12-15T20:13:18,2021-12-15T20:36:34,"Pandas(_0='Panda Express', CITY='Spokane', LATITUDE=47.693713, LONGITUDE=-117.365502, _4='Limited-Service Restaurants')"
2021-12-26T21:30:46,2021-12-26T21:47:22,"Pandas(_0=""Papa Murphy's Take 'N' Bake"", CITY='North Bend', LATITUDE=47.488571, LONGITUDE=-121.793695, _4='Limited-Service Restaurants')"
2022-01-03T01:20:23,2022-01-03T01:45:21,"Pandas(_0='SUBWAY', CITY='Spokane', LATITUDE=47.694604, LONGITUDE=-117.367009, _4='Limited-Service Restaurants')"
2022-01-10T18:09:37,2022-01-10T18:40:15,"Pandas(_0=""Mc Donald's"", CITY='Mead', LATITUDE=47.785712, LONGITUDE=-117.353098, _4='Limited-Service Restaurants')"
2022-01-26T19:05:36,2022-01-26T20:14:46,"Pandas(_0=""Chuck E Cheese's"", CITY='Spokane', LATITUDE=47.749003, LONGITUDE=-117.396117, _4='Limited-Service Restaurants')"
2022-01-27T01:24:33,2022-01-27T01:41:57,"Pandas(_0='Safeway', CITY='Spokane', LATITUDE=47.694097, LONGITUDE=-117.367009, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2022-02-01T01:58:07,2022-02-01T03:41:41,"Pandas(_0='South Perry Pizza', CITY='Spokane', LATITUDE=47.646045, LONGITUDE=-117.389603, _4='Full-Service Restaurants')"
2022-02-02T01:04:09,2022-02-02T01:46:50,"Pandas(_0='Azteca Mexican Restaurants', CITY='Spokane', LATITUDE=47.74814, LONGITUDE=-117.40243, _4='Full-Service Restaurants')"
2022-02-03T22:32:00,2022-02-03T22:54:12,"Pandas(_0=""Papa Murphy's Take 'N' Bake"", CITY='Spokane', LATITUDE=47.744423, LONGITUDE=-117.405766, _4='Limited-Service Restaurants')"
2022-02-05T02:22:10,2022-02-05T02:49:12,"Pandas(_0='Panda Express', CITY='Spokane', LATITUDE=47.693713, LONGITUDE=-117.365502, _4='Limited-Service Restaurants')"
2022-02-24T20:38:41,2022-02-24T22:25:04,"Pandas(_0=""Flamin Joe's"", CITY='Spokane', LATITUDE=47.721876, LONGITUDE=-117.411872, _4='Full-Service Restaurants')"
2022-03-21T23:44:00,2022-03-22T01:44:58,"Pandas(_0=""Chuck E Cheese's"", CITY='Spokane', LATITUDE=47.749003, LONGITUDE=-117.396117, _4='Limited-Service Restaurants')"
2022-03-24T16:42:46,2022-03-24T17:23:11,"Pandas(_0='IHOP Restaurant', CITY='Spokane', LATITUDE=47.696822, LONGITUDE=-117.411542, _4='Full-Service Restaurants')"
2022-03-31T00:23:21,2022-03-31T01:44:51,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane', LATITUDE=47.749431, LONGITUDE=-117.401049, _4='Full-Service Restaurants')"
