start,end,outlet info
2019-01-21T23:50:35,2019-01-22T00:30:58,"Pandas(_0=""Jimmy John's"", CITY='Bellevue', LATITUDE=47.61125, LONGITUDE=-122.199663, _4='Limited-Service Restaurants')"
2019-01-23T01:24:08,2019-01-23T01:45:41,"Pandas(_0='Genki Sushi', CITY='Bellevue', LATITUDE=47.57476, LONGITUDE=-122.17113, _4='Full-Service Restaurants')"
2019-02-05T02:44:50,2019-02-05T03:35:06,"Pandas(_0='Family Pancake House', CITY='Redmond', LATITUDE=47.668481, LONGITUDE=-122.104427, _4='Full-Service Restaurants')"
2019-02-06T20:01:33,2019-02-06T20:43:43,"Pandas(_0='Taco Time', CITY='Issaquah', LATITUDE=47.551465, LONGITUDE=-122.046206, _4='Limited-Service Restaurants')"
2019-02-10T19:16:48,2019-02-10T20:01:44,"Pandas(_0='Family Pancake House', CITY='Redmond', LATITUDE=47.668481, LONGITUDE=-122.104427, _4='Full-Service Restaurants')"
2019-02-11T19:21:30,2019-02-11T19:42:48,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-02-12T19:17:54,2019-02-12T19:39:13,"Pandas(_0='Taco Time', CITY='Issaquah', LATITUDE=47.551465, LONGITUDE=-122.046206, _4='Limited-Service Restaurants')"
2019-02-13T03:46:58,2019-02-13T04:22:17,"Pandas(_0='Smith', CITY='Seattle', LATITUDE=47.593821, LONGITUDE=-122.333687, _4='Full-Service Restaurants')"
2019-02-13T19:25:47,2019-02-13T19:46:38,"Pandas(_0='Marinepolis Sushi Land', CITY='Bellevue', LATITUDE=47.611353, LONGITUDE=-122.197145, _4='Full-Service Restaurants')"
2019-02-15T19:41:22,2019-02-15T20:14:21,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-02-19T01:50:14,2019-02-19T02:14:55,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-02-19T04:44:17,2019-02-19T05:14:16,"Pandas(_0='Din Tai Fung-Bellevue', CITY='Bellevue', LATITUDE=47.616623, LONGITUDE=-122.201603, _4='Full-Service Restaurants')"
2019-02-20T20:03:35,2019-02-20T20:21:44,"Pandas(_0='Taco Time', CITY='Issaquah', LATITUDE=47.551465, LONGITUDE=-122.046206, _4='Limited-Service Restaurants')"
2019-02-25T02:16:20,2019-02-25T02:37:56,"Pandas(_0='Ai Sushi Restaurant', CITY='Bellevue', LATITUDE=47.619597, LONGITUDE=-122.130571, _4='Full-Service Restaurants')"
2019-02-25T19:10:12,2019-02-25T20:07:57,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-02-26T20:33:02,2019-02-26T21:09:49,"Pandas(_0=""Amigo's Family Mexican Rstrnt"", CITY='Bellevue', LATITUDE=47.614845, LONGITUDE=-122.196841, _4='Full-Service Restaurants')"
2019-02-27T03:16:07,2019-02-27T04:02:00,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-02-28T00:54:35,2019-02-28T01:09:43,"Pandas(_0='Central Bar & Restaurant', CITY='Bellevue', LATITUDE=47.615628, LONGITUDE=-122.196262, _4='Full-Service Restaurants')"
2019-03-02T02:14:54,2019-03-02T02:44:38,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-03-02T19:14:29,2019-03-02T19:31:43,"Pandas(_0='Genki Sushi', CITY='Bellevue', LATITUDE=47.57476, LONGITUDE=-122.17113, _4='Full-Service Restaurants')"
2019-03-03T18:41:43,2019-03-03T19:03:34,"Pandas(_0='Potbelly Sandwich Shop', CITY='Bellevue', LATITUDE=47.61407, LONGITUDE=-122.19823, _4='Limited-Service Restaurants')"
2019-03-03T21:59:49,2019-03-04T00:13:24,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-04T01:21:55,2019-03-04T02:21:43,"Pandas(_0='Ai Sushi Restaurant', CITY='Bellevue', LATITUDE=47.619597, LONGITUDE=-122.130571, _4='Full-Service Restaurants')"
2019-03-04T15:49:44,2019-03-04T17:59:04,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-05T16:18:00,2019-03-05T18:21:27,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-05T19:11:47,2019-03-05T19:31:43,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-06T01:20:50,2019-03-06T02:00:25,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-03-06T21:30:25,2019-03-06T22:01:09,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-08T01:31:29,2019-03-08T01:57:56,"Pandas(_0='Taco Time', CITY='Issaquah', LATITUDE=47.551465, LONGITUDE=-122.046206, _4='Limited-Service Restaurants')"
2019-03-08T18:33:49,2019-03-08T19:09:37,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-03-10T16:24:38,2019-03-10T18:48:08,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-10T18:52:14,2019-03-10T19:28:24,"Pandas(_0='Marinepolis Sushi Land', CITY='Bellevue', LATITUDE=47.611353, LONGITUDE=-122.197145, _4='Full-Service Restaurants')"
2019-03-11T19:07:01,2019-03-11T20:08:01,"Pandas(_0='Purple Cafe-Wine Bar-Bellevue', CITY='Bellevue', LATITUDE=47.614091, LONGITUDE=-122.198815, _4='Full-Service Restaurants')"
2019-03-11T20:16:47,2019-03-11T20:48:23,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-12T15:41:09,2019-03-12T17:49:16,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-12T18:16:05,2019-03-12T19:28:48,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-13T00:57:12,2019-03-13T01:47:35,"Pandas(_0='Kungho Chinese', CITY='Bellevue', LATITUDE=47.577297, LONGITUDE=-122.169325, _4='Full-Service Restaurants')"
2019-03-13T15:43:01,2019-03-13T17:55:42,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-14T01:06:01,2019-03-14T01:31:03,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-03-14T15:42:53,2019-03-14T16:38:18,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-16T01:52:43,2019-03-16T02:58:49,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-03-17T18:57:04,2019-03-17T19:52:33,"Pandas(_0=""Amigo's Family Mexican Rstrnt"", CITY='Bellevue', LATITUDE=47.614845, LONGITUDE=-122.196841, _4='Full-Service Restaurants')"
2019-03-18T00:57:34,2019-03-18T01:19:31,"Pandas(_0='Taco Time', CITY='Issaquah', LATITUDE=47.551465, LONGITUDE=-122.046206, _4='Limited-Service Restaurants')"
2019-03-18T16:16:20,2019-03-18T17:07:40,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-18T17:09:00,2019-03-18T19:11:54,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-19T16:30:41,2019-03-19T18:36:39,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-20T23:46:46,2019-03-21T00:38:40,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-22T22:59:44,2019-03-23T01:03:18,"Pandas(_0='Broiler Bay', CITY='Bellevue', LATITUDE=47.61054, LONGITUDE=-122.19804, _4='Full-Service Restaurants')"
2019-03-23T01:14:57,2019-03-23T03:04:46,"Pandas(_0='Broiler Bay', CITY='Bellevue', LATITUDE=47.61054, LONGITUDE=-122.19804, _4='Full-Service Restaurants')"
2019-03-25T17:00:58,2019-03-25T18:28:08,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-26T00:38:31,2019-03-26T01:26:23,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-27T16:34:47,2019-03-27T18:16:41,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-03-30T01:06:54,2019-03-30T01:47:28,"Pandas(_0='Wingstop', CITY='Bellevue', LATITUDE=47.60961, LONGITUDE=-122.14145, _4='Limited-Service Restaurants')"
2019-03-30T18:25:44,2019-03-30T18:50:42,"Pandas(_0='Taco Time', CITY='Issaquah', LATITUDE=47.551465, LONGITUDE=-122.046206, _4='Limited-Service Restaurants')"
2019-03-31T23:37:10,2019-04-01T01:31:20,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-04T00:20:22,2019-04-04T00:39:38,"Pandas(_0='Broiler Bay', CITY='Bellevue', LATITUDE=47.61054, LONGITUDE=-122.19804, _4='Full-Service Restaurants')"
2019-04-04T01:05:01,2019-04-04T01:35:53,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-04-04T23:16:55,2019-04-05T00:33:49,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-07T16:54:21,2019-04-07T18:30:36,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-08T22:20:23,2019-04-09T00:34:35,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-09T01:00:32,2019-04-09T01:25:24,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-10T00:44:32,2019-04-10T01:20:50,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-04-10T20:38:54,2019-04-10T23:04:20,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-11T00:38:13,2019-04-11T01:54:06,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-11T16:13:47,2019-04-11T18:09:42,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-11T23:52:59,2019-04-12T01:11:03,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-12T21:10:58,2019-04-12T21:35:48,"Pandas(_0='Taco Time', CITY='Bellevue', LATITUDE=47.612163, LONGITUDE=-122.199233, _4='Limited-Service Restaurants')"
2019-04-13T01:08:20,2019-04-13T01:37:10,"Pandas(_0='Genki Sushi', CITY='Bellevue', LATITUDE=47.57476, LONGITUDE=-122.17113, _4='Full-Service Restaurants')"
2019-04-15T01:17:38,2019-04-15T01:49:35,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-04-18T00:55:18,2019-04-18T01:17:15,"Pandas(_0='Taco Time', CITY='Issaquah', LATITUDE=47.551465, LONGITUDE=-122.046206, _4='Limited-Service Restaurants')"
2019-04-19T18:37:13,2019-04-19T18:54:21,"Pandas(_0='Taco Time', CITY='Bellevue', LATITUDE=47.612163, LONGITUDE=-122.199233, _4='Limited-Service Restaurants')"
2019-04-20T00:57:08,2019-04-20T01:19:29,"Pandas(_0='Burgermaster', CITY='Bellevue', LATITUDE=47.642237, LONGITUDE=-122.199057, _4='Full-Service Restaurants')"
2019-04-21T18:33:25,2019-04-21T18:51:44,"Pandas(_0='Taco Time', CITY='Bellevue', LATITUDE=47.612163, LONGITUDE=-122.199233, _4='Limited-Service Restaurants')"
2019-04-24T01:40:52,2019-04-24T02:12:15,"Pandas(_0='Taco Time', CITY='Bellevue', LATITUDE=47.612163, LONGITUDE=-122.199233, _4='Limited-Service Restaurants')"
2019-04-25T01:27:36,2019-04-25T01:56:59,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-04-25T23:53:34,2019-04-26T00:08:40,"Pandas(_0='Milagro Cantina', CITY='Kirkland', LATITUDE=47.67457, LONGITUDE=-122.2058, _4='Full-Service Restaurants')"
2019-04-26T00:17:00,2019-04-26T01:06:21,"Pandas(_0='Milagro Cantina', CITY='Kirkland', LATITUDE=47.67457, LONGITUDE=-122.2058, _4='Full-Service Restaurants')"
2019-04-27T18:15:43,2019-04-27T18:44:03,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-04-28T19:15:44,2019-04-28T19:40:19,"Pandas(_0=""Amigo's Family Mexican Rstrnt"", CITY='Bellevue', LATITUDE=47.614845, LONGITUDE=-122.196841, _4='Full-Service Restaurants')"
2019-04-28T19:49:51,2019-04-28T20:58:03,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-28T21:18:09,2019-04-28T21:48:46,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-29T16:08:06,2019-04-29T18:34:56,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-29T23:32:57,2019-04-30T00:45:14,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-04-30T16:26:49,2019-04-30T18:18:33,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-05-01T15:54:56,2019-05-01T17:01:47,"Pandas(_0='Tangerine Thai Cuisine', CITY='Bellevue', LATITUDE=47.613423, LONGITUDE=-122.196291, _4='Full-Service Restaurants')"
2019-05-01T17:06:55,2019-05-01T18:23:45,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-05-02T00:19:16,2019-05-02T00:36:46,"Pandas(_0='Genki Sushi', CITY='Bellevue', LATITUDE=47.57476, LONGITUDE=-122.17113, _4='Full-Service Restaurants')"
2019-05-02T23:12:07,2019-05-03T00:37:18,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-05-06T02:03:33,2019-05-06T02:42:19,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-05-06T16:36:27,2019-05-06T18:37:01,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-05-13T01:43:28,2019-05-13T02:02:15,"Pandas(_0='Taco Time', CITY='Bellevue', LATITUDE=47.612163, LONGITUDE=-122.199233, _4='Limited-Service Restaurants')"
2019-05-14T01:52:27,2019-05-14T02:25:05,"Pandas(_0='Ai Sushi Restaurant', CITY='Bellevue', LATITUDE=47.619597, LONGITUDE=-122.130571, _4='Full-Service Restaurants')"
2019-05-17T19:10:37,2019-05-17T19:33:10,"Pandas(_0='Jamjuree', CITY='Seattle', LATITUDE=47.623462, LONGITUDE=-122.312941, _4='Full-Service Restaurants')"
2019-05-26T20:48:33,2019-05-26T21:03:53,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-05-26T21:33:50,2019-05-26T22:40:19,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-05-27T00:25:46,2019-05-27T00:43:20,"Pandas(_0='Broiler Bay', CITY='Bellevue', LATITUDE=47.61054, LONGITUDE=-122.19804, _4='Full-Service Restaurants')"
2019-05-28T16:47:26,2019-05-28T17:42:59,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-05-30T19:44:21,2019-05-30T20:25:23,"Pandas(_0='Blank Space Cafe', CITY='Bellevue', LATITUDE=47.61538, LONGITUDE=-122.196347, _4='Full-Service Restaurants')"
2019-05-30T20:52:07,2019-05-30T22:04:41,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-06-02T01:05:58,2019-06-02T01:28:05,"Pandas(_0='Marinepolis Sushi Land', CITY='Bellevue', LATITUDE=47.611353, LONGITUDE=-122.197145, _4='Full-Service Restaurants')"
2019-06-04T01:24:12,2019-06-04T02:02:51,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-06-04T22:31:04,2019-06-04T23:30:37,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-06-05T00:13:42,2019-06-05T00:33:20,"Pandas(_0='Genki Sushi', CITY='Bellevue', LATITUDE=47.57476, LONGITUDE=-122.17113, _4='Full-Service Restaurants')"
2019-06-05T19:52:46,2019-06-05T21:16:24,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-06-05T21:31:54,2019-06-05T23:13:23,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-06-06T17:56:44,2019-06-06T18:23:33,"Pandas(_0='Seastar Restaurant & Raw Bar', CITY='Bellevue', LATITUDE=47.612292, LONGITUDE=-122.196265, _4='Full-Service Restaurants')"
2019-06-06T18:35:10,2019-06-06T18:53:46,"Pandas(_0='Marinepolis Sushi Land', CITY='Bellevue', LATITUDE=47.611353, LONGITUDE=-122.197145, _4='Full-Service Restaurants')"
2019-06-07T23:48:26,2019-06-08T00:17:40,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-06-09T00:32:34,2019-06-09T01:02:45,"Pandas(_0='Thai Grill', CITY='Bellevue', LATITUDE=47.61774, LONGITUDE=-122.19698, _4='Full-Service Restaurants')"
2019-06-13T00:10:25,2019-06-13T00:43:55,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-06-15T18:16:38,2019-06-15T18:54:07,"Pandas(_0='Marinepolis Sushi Land', CITY='Bellevue', LATITUDE=47.611353, LONGITUDE=-122.197145, _4='Full-Service Restaurants')"
2019-06-16T01:18:20,2019-06-16T01:45:11,"Pandas(_0=""Mc Donald's"", CITY='Bellevue', LATITUDE=47.581339, LONGITUDE=-122.136261, _4='Limited-Service Restaurants')"
2019-06-17T00:33:34,2019-06-17T01:07:16,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-06-17T19:58:36,2019-06-17T20:35:54,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-06-18T18:25:47,2019-06-18T18:52:05,"Pandas(_0='Marinepolis Sushi Land', CITY='Bellevue', LATITUDE=47.611353, LONGITUDE=-122.197145, _4='Full-Service Restaurants')"
2019-06-20T21:15:52,2019-06-20T21:35:10,"Pandas(_0='Quiznos', CITY='Federal Way', LATITUDE=47.289379, LONGITUDE=-122.316257, _4='Limited-Service Restaurants')"
2019-06-21T19:09:02,2019-06-21T19:28:45,"Pandas(_0='Marinepolis Sushi Land', CITY='Bellevue', LATITUDE=47.611353, LONGITUDE=-122.197145, _4='Full-Service Restaurants')"
2019-06-27T03:29:45,2019-06-27T04:36:18,"Pandas(_0='East & West Proctor', CITY='Tacoma', LATITUDE=47.270774, LONGITUDE=-122.489213, _4='Full-Service Restaurants')"
2019-06-27T19:11:27,2019-06-27T19:57:59,"Pandas(_0='Pancake Corral', CITY='Bellevue', LATITUDE=47.596398, LONGITUDE=-122.198084, _4='Full-Service Restaurants')"
2019-06-29T19:14:03,2019-06-29T20:00:10,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
2019-06-30T00:24:03,2019-06-30T01:12:58,"Pandas(_0='Rosewood Cafe', CITY='Tacoma', LATITUDE=47.271357, LONGITUDE=-122.480727, _4='Full-Service Restaurants')"
2019-07-04T01:31:51,2019-07-04T01:48:11,"Pandas(_0='Pick-Quick Drive In', CITY='Fife', LATITUDE=47.242798, LONGITUDE=-122.372297, _4='Full-Service Restaurants')"
2019-07-06T02:15:49,2019-07-06T02:44:01,"Pandas(_0='Burgermaster', CITY='Bellevue', LATITUDE=47.642237, LONGITUDE=-122.199057, _4='Full-Service Restaurants')"
2019-07-09T02:14:17,2019-07-09T03:05:48,"Pandas(_0='Quiznos', CITY='Bellevue', LATITUDE=47.61487, LONGITUDE=-122.196207, _4='Limited-Service Restaurants')"
2019-07-11T01:42:37,2019-07-11T02:16:45,"Pandas(_0='Taco Time', CITY='Bellevue', LATITUDE=47.612163, LONGITUDE=-122.199233, _4='Limited-Service Restaurants')"
2019-07-12T01:06:55,2019-07-12T01:26:40,"Pandas(_0='Panda Express', CITY='Bellevue', LATITUDE=47.612961, LONGITUDE=-122.201449, _4='Limited-Service Restaurants')"
2019-07-15T01:31:10,2019-07-15T02:13:02,"Pandas(_0='Crab Pot-Bellevue', CITY='Bellevue', LATITUDE=47.620281, LONGITUDE=-122.180588, _4='Full-Service Restaurants')"
2019-07-15T02:21:10,2019-07-15T02:45:14,"Pandas(_0='Crab Pot-Bellevue', CITY='Bellevue', LATITUDE=47.620281, LONGITUDE=-122.180588, _4='Full-Service Restaurants')"
2019-07-16T01:26:00,2019-07-16T01:58:38,"Pandas(_0='Burgermaster', CITY='Bellevue', LATITUDE=47.642237, LONGITUDE=-122.199057, _4='Full-Service Restaurants')"
2019-07-16T02:49:06,2019-07-16T03:35:27,"Pandas(_0='Sky City Restaurant', CITY='Seattle', LATITUDE=47.620386, LONGITUDE=-122.349283, _4='Full-Service Restaurants')"
2019-07-16T03:54:50,2019-07-16T04:16:36,"Pandas(_0='Sky City Restaurant', CITY='Seattle', LATITUDE=47.620386, LONGITUDE=-122.349283, _4='Full-Service Restaurants')"
2019-07-20T00:41:37,2019-07-20T01:16:37,"Pandas(_0='Greek Express', CITY='Bellevue', LATITUDE=47.60962, LONGITUDE=-122.14175, _4='Full-Service Restaurants')"
