start,end,outlet info
2018-10-31T22:45:24,2018-10-31T23:05:39,"Pandas(_0='Ichiro Teriyaki', CITY='Seattle', LATITUDE=47.657588, LONGITUDE=-122.313163, _4='Full-Service Restaurants')"
2018-11-06T03:56:37,2018-11-06T04:16:26,"Pandas(_0=""Mc Donald's"", CITY='Chehalis', LATITUDE=46.67839, LONGITUDE=-122.97955, _4='Limited-Service Restaurants')"
2018-11-07T03:12:34,2018-11-07T03:39:46,"Pandas(_0='SUBWAY', CITY='Lakewood', LATITUDE=47.16148, LONGITUDE=-122.484589, _4='Limited-Service Restaurants')"
2018-11-07T04:09:03,2018-11-07T04:42:09,"Pandas(_0='Boulangerie Bakery & Cafe', CITY='Lakewood', LATITUDE=47.169138, LONGITUDE=-122.48294, _4='Full-Service Restaurants')"
2018-11-09T23:52:13,2018-11-10T00:22:15,"Pandas(_0=""Papa Murphy's Take 'N' Bake"", CITY='Centralia', LATITUDE=46.72784, LONGITUDE=-122.980873, _4='Limited-Service Restaurants')"
2018-11-13T18:45:02,2018-11-13T19:05:21,"Pandas(_0='Topside Bar & Grill', CITY='Steilacoom', LATITUDE=47.172424, LONGITUDE=-122.597998, _4='Full-Service Restaurants')"
2018-11-16T14:35:12,2018-11-16T17:03:34,"Pandas(_0='Zheng Cafe', CITY='Seattle', LATITUDE=47.620753, LONGITUDE=-122.344941, _4='Full-Service Restaurants')"
2018-11-19T23:03:11,2018-11-19T23:24:40,"Pandas(_0=""Shultzy's Sausage"", CITY='Seattle', LATITUDE=47.65728, LONGITUDE=-122.313172, _4='Full-Service Restaurants')"
2018-11-26T04:14:19,2018-11-26T05:32:18,"Pandas(_0='Spring Kitchen Uw', CITY='Seattle', LATITUDE=47.655672, LONGITUDE=-122.313215, _4='Full-Service Restaurants')"
2018-11-26T05:34:19,2018-11-26T07:54:14,"Pandas(_0='College Inn', CITY='Seattle', LATITUDE=47.655491, LONGITUDE=-122.312987, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-12-02T02:51:09,2018-12-02T03:49:08,"Pandas(_0='Itadakimasu Restaurant', CITY='Seattle', LATITUDE=47.664344, LONGITUDE=-122.314528, _4='Full-Service Restaurants')"
2018-12-02T04:15:03,2018-12-02T05:11:37,"Pandas(_0='Spring Kitchen Uw', CITY='Seattle', LATITUDE=47.655672, LONGITUDE=-122.313215, _4='Full-Service Restaurants')"
2018-12-02T05:17:05,2018-12-02T06:17:04,"Pandas(_0='College Inn', CITY='Seattle', LATITUDE=47.655491, LONGITUDE=-122.312987, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-12-02T06:35:57,2018-12-02T07:06:04,"Pandas(_0='College Inn', CITY='Seattle', LATITUDE=47.655491, LONGITUDE=-122.312987, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-12-02T17:22:50,2018-12-02T18:52:02,"Pandas(_0='Cafe On The Aveune', CITY='Seattle', LATITUDE=47.658501, LONGITUDE=-122.313556, _4='Full-Service Restaurants')"
2018-12-16T03:44:02,2018-12-16T04:47:22,"Pandas(_0='Itadakimasu Restaurant', CITY='Seattle', LATITUDE=47.664344, LONGITUDE=-122.314528, _4='Full-Service Restaurants')"
2018-12-16T04:58:59,2018-12-16T05:14:43,"Pandas(_0='U Don Fresh Japanese Noodle', CITY='Seattle', LATITUDE=47.661735, LONGITUDE=-122.313192, _4='Full-Service Restaurants')"
2018-12-16T08:34:06,2018-12-16T10:59:28,"Pandas(_0='College Inn', CITY='Seattle', LATITUDE=47.655491, LONGITUDE=-122.312987, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-12-29T09:41:47,2018-12-29T10:13:03,"Pandas(_0='Jewel Of Indian Cuisine', CITY='Seattle', LATITUDE=47.66418, LONGITUDE=-122.31326, _4='Full-Service Restaurants')"
2019-01-03T03:24:15,2019-01-03T04:01:20,"Pandas(_0='Spring Kitchen Uw', CITY='Seattle', LATITUDE=47.655672, LONGITUDE=-122.313215, _4='Full-Service Restaurants')"
2019-01-04T21:50:39,2019-01-04T22:26:05,"Pandas(_0='LA Vaca Mexican Restaurant', CITY='Seattle', LATITUDE=47.657743, LONGITUDE=-122.313291, _4='Full-Service Restaurants')"
2019-01-06T02:22:42,2019-01-06T03:14:26,"Pandas(_0='Chipotle Mexican Grill', CITY='Seattle', LATITUDE=47.659223, LONGITUDE=-122.313346, _4='Limited-Service Restaurants')"
2019-01-12T02:34:18,2019-01-12T03:28:02,"Pandas(_0='Melting Pot', CITY='Seattle', LATITUDE=47.62474, LONGITUDE=-122.356205, _4='Full-Service Restaurants')"
2019-01-14T00:32:01,2019-01-14T02:01:09,"Pandas(_0='Spring Kitchen Uw', CITY='Seattle', LATITUDE=47.655672, LONGITUDE=-122.313215, _4='Full-Service Restaurants')"
