start,end,outlet info
2017-11-27T03:18:31,2017-11-27T03:59:47,"Pandas(_0=""Bad Albert's Tap & Grill"", CITY='Seattle', LATITUDE=47.66471, LONGITUDE=-122.380768, _4='Full-Service Restaurants')"
2017-11-27T05:34:51,2017-11-27T07:49:20,"Pandas(_0='Olafs', CITY='Seattle', LATITUDE=47.674788, LONGITUDE=-122.387884, _4='Full-Service Restaurants')"
2017-11-27T19:14:42,2017-11-27T20:02:55,"Pandas(_0='Mollusk', CITY='Seattle', LATITUDE=47.627251, LONGITUDE=-122.342396, _4='Full-Service Restaurants')"
2017-11-29T20:00:39,2017-11-29T20:54:08,"Pandas(_0='Cafe Manna', CITY='Lacey', LATITUDE=47.03747, LONGITUDE=-122.81952, _4='Full-Service Restaurants')"
2018-03-18T20:06:13,2018-03-18T20:29:08,"Pandas(_0='Metropolitan Market', CITY='Tacoma', LATITUDE=47.269672, LONGITUDE=-122.489586, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-03-23T19:30:19,2018-03-23T20:29:51,"Pandas(_0='Rosewood Cafe', CITY='Tacoma', LATITUDE=47.271357, LONGITUDE=-122.480727, _4='Full-Service Restaurants')"
2018-03-25T18:14:07,2018-03-25T19:34:58,"Pandas(_0='Chelsea Farms Oyster Bar', CITY='Olympia', LATITUDE=47.046399, LONGITUDE=-122.901498, _4='Full-Service Restaurants')"
2018-03-26T17:42:28,2018-03-26T18:15:28,"Pandas(_0='Pecado Bueno', CITY='Seattle', LATITUDE=47.659242, LONGITUDE=-122.350308, _4='Full-Service Restaurants')"
2018-03-27T04:16:21,2018-03-27T05:56:07,"Pandas(_0=""Mc Donald's"", CITY='Seattle', LATITUDE=47.614407, LONGITUDE=-122.337945, _4='Limited-Service Restaurants')"
2018-03-27T06:41:32,2018-03-27T07:43:41,"Pandas(_0=""Mc Donald's"", CITY='Seattle', LATITUDE=47.614407, LONGITUDE=-122.337945, _4='Limited-Service Restaurants')"
2018-03-27T08:18:23,2018-03-27T09:26:08,"Pandas(_0=""Mc Donald's"", CITY='Seattle', LATITUDE=47.614407, LONGITUDE=-122.337945, _4='Limited-Service Restaurants')"
2018-03-28T04:40:33,2018-03-28T06:04:06,"Pandas(_0='Jhanjay Vegetarian Thai Csn', CITY='Seattle', LATITUDE=47.66152, LONGITUDE=-122.33676, _4='Full-Service Restaurants')"
2018-06-03T22:43:01,2018-06-03T23:13:09,"Pandas(_0='Owl & Thistle Pub', CITY='Seattle', LATITUDE=47.603717, LONGITUDE=-122.336078, _4='Full-Service Restaurants')"
2018-06-04T04:00:27,2018-06-04T04:27:28,"Pandas(_0='Mas Macho LLC', CITY='Seattle', LATITUDE=47.60861, LONGITUDE=-122.34004, _4='Full-Service Restaurants')"
2018-06-04T17:32:25,2018-06-04T19:09:23,"Pandas(_0='Canterbury Ale House', CITY='Seattle', LATITUDE=47.624215, LONGITUDE=-122.31256, _4='Full-Service Restaurants')"
2018-06-04T19:32:28,2018-06-04T20:36:02,"Pandas(_0='Sunlight Cafe', CITY='Seattle', LATITUDE=47.675104, LONGITUDE=-122.317432, _4='Full-Service Restaurants')"
2018-06-04T21:43:37,2018-06-04T22:13:10,"Pandas(_0='Wing Dome', CITY='Seattle', LATITUDE=47.68609, LONGITUDE=-122.354998, _4='Full-Service Restaurants')"
2018-11-10T19:33:49,2018-11-10T20:06:35,"Pandas(_0='Mercato Ristorante', CITY='Olympia', LATITUDE=47.049928, LONGITUDE=-122.901649, _4='Full-Service Restaurants')"
2018-11-10T20:19:38,2018-11-10T20:37:26,"Pandas(_0='Tacos California', CITY='Olympia', LATITUDE=47.045733, LONGITUDE=-122.893239, _4='Full-Service Restaurants')"
2018-11-14T02:27:25,2018-11-14T03:23:55,"Pandas(_0='Little Water Cantina', CITY='Seattle', LATITUDE=47.64717, LONGITUDE=-122.32489, _4='Full-Service Restaurants')"
2019-03-19T05:05:40,2019-03-19T05:49:13,"Pandas(_0=""Denny's"", CITY='Seatac', LATITUDE=47.435717, LONGITUDE=-122.296345, _4='Full-Service Restaurants')"
2019-03-26T01:23:55,2019-03-26T02:13:02,"Pandas(_0='Buddha Ruksa Thai Cuisine', CITY='Seattle', LATITUDE=47.564899, LONGITUDE=-122.377226, _4='Full-Service Restaurants')"
2019-03-26T23:38:28,2019-03-27T00:42:54,"Pandas(_0=""Sweet Lou's"", CITY='Seattle', LATITUDE=47.690884, LONGITUDE=-122.366995, _4='Full-Service Restaurants')"
2019-03-27T03:48:15,2019-03-27T04:15:16,"Pandas(_0=""Mo's Sandwich Shop"", CITY='Seattle', LATITUDE=47.673496, LONGITUDE=-122.354109, _4='Full-Service Restaurants')"
2019-11-10T01:43:29,2019-11-10T03:40:28,"Pandas(_0='Frelard Pizza Co', CITY='Seattle', LATITUDE=47.65638, LONGITUDE=-122.361893, _4='Full-Service Restaurants')"
2019-11-10T19:24:15,2019-11-10T20:04:47,"Pandas(_0=""Lucky's Pho"", CITY='Seattle', LATITUDE=47.64979, LONGITUDE=-122.349702, _4='Full-Service Restaurants')"
2019-11-11T00:48:13,2019-11-11T01:49:57,"Pandas(_0='Lemon Grass', CITY='Lacey', LATITUDE=47.060881, LONGITUDE=-122.768111, _4='Full-Service Restaurants')"
2020-03-23T20:18:13,2020-03-23T21:54:48,"Pandas(_0='Wild Orchid', CITY='Tacoma', LATITUDE=47.255314, LONGITUDE=-122.476098, _4='Full-Service Restaurants')"
2020-03-26T02:03:41,2020-03-26T03:22:21,"Pandas(_0='Coba', CITY='Seattle', LATITUDE=47.62412, LONGITUDE=-122.355341, _4='Full-Service Restaurants')"
2020-03-26T08:13:39,2020-03-26T08:36:49,"Pandas(_0='Barolo', CITY='Seattle', LATITUDE=47.61457, LONGITUDE=-122.33748, _4='Full-Service Restaurants')"
2020-03-26T18:49:52,2020-03-26T19:07:58,"Pandas(_0=""Mr Bill's Food Store"", CITY='Seattle', LATITUDE=47.660561, LONGITUDE=-122.36074, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-03-27T01:44:11,2020-03-27T02:51:42,"Pandas(_0='Razzis', CITY='Seattle', LATITUDE=47.69113, LONGITUDE=-122.35553, _4='Full-Service Restaurants')"
2021-03-24T19:33:53,2021-03-24T19:57:33,"Pandas(_0='Jai Thai', CITY='Seattle', LATITUDE=47.65033, LONGITUDE=-122.35016, _4='Full-Service Restaurants')"
2022-10-03T02:15:55,2022-10-03T03:03:41,"Pandas(_0='Shelter Lounge', CITY='Seattle', LATITUDE=47.68018, LONGITUDE=-122.325446, _4='Full-Service Restaurants')"
2022-10-06T16:06:57,2022-10-06T16:29:47,"Pandas(_0=""Dominick's"", CITY='Olympia', LATITUDE=47.038937, LONGITUDE=-122.889906, _4='Full-Service Restaurants')"
2022-10-09T15:29:28,2022-10-09T16:15:28,"Pandas(_0=""Denny's"", CITY='Lacey', LATITUDE=47.048289, LONGITUDE=-122.821993, _4='Full-Service Restaurants')"
2023-06-12T21:08:40,2023-06-12T22:08:02,"Pandas(_0='Toyoda Sushi', CITY='Seattle', LATITUDE=47.720505, LONGITUDE=-122.295157, _4='Full-Service Restaurants')"
2023-06-13T19:16:53,2023-06-13T19:56:47,"Pandas(_0='Aaron Wright', CITY='Seattle', LATITUDE=47.678142, LONGITUDE=-122.355681, _4='Full-Service Restaurants')"
2023-06-14T22:41:09,2023-06-14T23:09:31,"Pandas(_0='Jai Thai', CITY='Seattle', LATITUDE=47.65033, LONGITUDE=-122.35016, _4='Full-Service Restaurants')"
