start,end,outlet info
2020-05-11T00:44:06,2020-05-11T01:07:41,"Pandas(_0='QFC', CITY='Mercer Island', LATITUDE=47.541717, LONGITUDE=-122.225919, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-06-15T20:16:24,2020-06-15T21:02:01,"Pandas(_0=""Von's Roasthouse"", CITY='Seattle', LATITUDE=47.606764, LONGITUDE=-122.338224, _4='Full-Service Restaurants')"
2020-06-16T22:13:37,2020-06-16T22:49:42,"Pandas(_0=""Mccormick & Schmick's Catring"", CITY='Tukwila', LATITUDE=47.518188, LONGITUDE=-122.29634, _4='Full-Service Restaurants')"
2020-06-18T02:38:42,2020-06-18T03:33:08,"Pandas(_0='Porterhouse', CITY='Mt Vernon', LATITUDE=48.419419, LONGITUDE=-122.338568, _4='Full-Service Restaurants')"
2020-06-29T22:28:14,2020-06-29T23:04:32,"Pandas(_0='Pon Proem Thai', CITY='Mercer Island', LATITUDE=47.58218, LONGITUDE=-122.23474, _4='Full-Service Restaurants')"
2020-07-15T15:50:30,2020-07-15T16:16:12,"Pandas(_0='Anise Thai Cuisine', CITY='Mercer Island', LATITUDE=47.5864, LONGITUDE=-122.23536, _4='Full-Service Restaurants')"
2020-07-18T20:06:04,2020-07-18T20:40:37,"Pandas(_0=""Von's Roasthouse"", CITY='Seattle', LATITUDE=47.606764, LONGITUDE=-122.338224, _4='Full-Service Restaurants')"
2020-07-27T18:54:11,2020-07-27T20:12:40,"Pandas(_0='Dog In The Park', CITY='Seattle', LATITUDE=47.610794, LONGITUDE=-122.337142, _4='Full-Service Restaurants')"
2020-08-05T19:34:57,2020-08-05T19:59:20,"Pandas(_0=""Tat's Delicatessen"", CITY='Seattle', LATITUDE=47.601681, LONGITUDE=-122.332084, _4='Limited-Service Restaurants')"
2020-09-01T20:50:58,2020-09-01T21:47:47,"Pandas(_0='Vovito Caffe & Gelato', CITY='Seattle', LATITUDE=47.607114, LONGITUDE=-122.333789, _4='Full-Service Restaurants')"
2020-09-03T17:52:03,2020-09-03T18:08:09,"Pandas(_0='QFC', CITY='Mercer Island', LATITUDE=47.541717, LONGITUDE=-122.225919, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-09-07T01:52:48,2020-09-07T02:12:40,"Pandas(_0='QFC', CITY='Mercer Island', LATITUDE=47.541717, LONGITUDE=-122.225919, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-09-11T02:11:10,2020-09-11T02:38:21,"Pandas(_0='Pane Pane Sandwiches', CITY='Seattle', LATITUDE=47.60897, LONGITUDE=-122.3368, _4='Full-Service Restaurants')"
2020-10-05T15:18:37,2020-10-05T15:34:19,"Pandas(_0='Asian Express', CITY='Seattle', LATITUDE=47.604759, LONGITUDE=-122.33023, _4='Limited-Service Restaurants')"
2020-10-20T18:48:15,2020-10-20T20:12:09,"Pandas(_0=""Jimmy John's"", CITY='Seattle', LATITUDE=47.610384, LONGITUDE=-122.33521, _4='Limited-Service Restaurants')"
2020-10-28T18:37:00,2020-10-28T19:32:39,"Pandas(_0='727 Pine', CITY='Seattle', LATITUDE=47.612831, LONGITUDE=-122.333219, _4='Full-Service Restaurants')"
2020-10-31T00:50:10,2020-10-31T02:12:04,"Pandas(_0='LA Spiga', CITY='Seattle', LATITUDE=47.61377, LONGITUDE=-122.31703, _4='Full-Service Restaurants')"
2020-11-16T23:33:48,2020-11-17T00:15:07,"Pandas(_0='Pon Proem Thai', CITY='Mercer Island', LATITUDE=47.58218, LONGITUDE=-122.23474, _4='Full-Service Restaurants')"
2020-12-06T02:03:27,2020-12-06T02:32:02,"Pandas(_0='QFC', CITY='Mercer Island', LATITUDE=47.541717, LONGITUDE=-122.225919, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-01-06T20:07:06,2021-01-06T21:34:11,"Pandas(_0='LA Spiga', CITY='Seattle', LATITUDE=47.61377, LONGITUDE=-122.31703, _4='Full-Service Restaurants')"
2021-01-07T20:22:32,2021-01-07T21:04:32,"Pandas(_0='Kozue Restaurant', CITY='Seattle', LATITUDE=47.661612, LONGITUDE=-122.338702, _4='Full-Service Restaurants')"
2021-01-23T23:41:24,2021-01-23T23:56:54,"Pandas(_0='Hongkong & Shanghai Bank', CITY='Seattle', LATITUDE=47.608819, LONGITUDE=-122.336685, _4='Full-Service Restaurants')"
2021-02-13T00:56:20,2021-02-13T01:12:52,"Pandas(_0='Pon Proem Thai', CITY='Mercer Island', LATITUDE=47.58218, LONGITUDE=-122.23474, _4='Full-Service Restaurants')"
2021-02-13T19:19:35,2021-02-13T20:53:52,"Pandas(_0='West Edge Market', CITY='Seattle', LATITUDE=47.6066, LONGITUDE=-122.338831, _4='Limited-Service Restaurants')"
2021-02-15T19:27:32,2021-02-15T20:14:33,"Pandas(_0='Grappa Mediterranean Cuisine', CITY='Seattle', LATITUDE=47.638616, LONGITUDE=-122.35653, _4='Full-Service Restaurants')"
2021-02-17T23:22:14,2021-02-18T01:23:23,"Pandas(_0='Wild Ginger-Seattle', CITY='Seattle', LATITUDE=47.608833, LONGITUDE=-122.337419, _4='Full-Service Restaurants')"
2021-02-21T19:30:20,2021-02-21T20:00:53,"Pandas(_0='Hole In The Wall Barbecue', CITY='Seattle', LATITUDE=47.602256, LONGITUDE=-122.332521, _4='Full-Service Restaurants')"
2021-02-23T19:34:07,2021-02-23T20:06:22,"Pandas(_0=""Tat's Delicatessen"", CITY='Seattle', LATITUDE=47.601681, LONGITUDE=-122.332084, _4='Limited-Service Restaurants')"
2021-02-28T19:26:30,2021-02-28T19:56:40,"Pandas(_0=""Von's Roasthouse"", CITY='Seattle', LATITUDE=47.606764, LONGITUDE=-122.338224, _4='Full-Service Restaurants')"
2021-02-28T19:59:36,2021-02-28T20:15:45,"Pandas(_0=""Von's Roasthouse"", CITY='Seattle', LATITUDE=47.606764, LONGITUDE=-122.338224, _4='Full-Service Restaurants')"
2021-03-02T22:01:18,2021-03-02T23:11:01,"Pandas(_0='Vovito Caffe & Gelato', CITY='Seattle', LATITUDE=47.607114, LONGITUDE=-122.333789, _4='Full-Service Restaurants')"
2021-03-07T17:07:51,2021-03-07T17:23:48,"Pandas(_0='Asian Express', CITY='Seattle', LATITUDE=47.604759, LONGITUDE=-122.33023, _4='Limited-Service Restaurants')"
2021-03-19T01:14:25,2021-03-19T02:21:01,"Pandas(_0='Jhanjay Vegetarian Thai Csn', CITY='Seattle', LATITUDE=47.66152, LONGITUDE=-122.33676, _4='Full-Service Restaurants')"
2021-04-01T23:39:30,2021-04-02T00:01:39,"Pandas(_0='Pon Proem Thai', CITY='Mercer Island', LATITUDE=47.58218, LONGITUDE=-122.23474, _4='Full-Service Restaurants')"
2021-04-02T23:07:26,2021-04-02T23:30:44,"Pandas(_0='Le Petit Cochon', CITY='Seattle', LATITUDE=47.651057, LONGITUDE=-122.349546, _4='Full-Service Restaurants')"
2021-05-12T16:47:24,2021-05-12T17:57:23,"Pandas(_0='Bar Cantinetta', CITY='Seattle', LATITUDE=47.623616, LONGITUDE=-122.295508, _4='Full-Service Restaurants')"
2021-05-16T18:22:03,2021-05-16T18:48:18,"Pandas(_0='Eleven Madison Park', CITY='Seattle', LATITUDE=47.623239, LONGITUDE=-122.296468, _4='Full-Service Restaurants')"
2021-06-03T00:57:30,2021-06-03T01:40:31,"Pandas(_0='Piroshki On 3rd', CITY='Seattle', LATITUDE=47.60378, LONGITUDE=-122.332266, _4='Full-Service Restaurants')"
2021-06-15T23:05:17,2021-06-15T23:51:34,"Pandas(_0='Vovito Caffe & Gelato', CITY='Seattle', LATITUDE=47.607114, LONGITUDE=-122.333789, _4='Full-Service Restaurants')"
2021-06-22T03:04:00,2021-06-22T03:22:02,"Pandas(_0='QFC', CITY='Mercer Island', LATITUDE=47.541717, LONGITUDE=-122.225919, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-07-26T18:29:53,2021-07-26T19:01:51,"Pandas(_0='Pho Fuchsia', CITY='Seattle', LATITUDE=47.600341, LONGITUDE=-122.33458, _4='Full-Service Restaurants')"
2021-08-01T23:26:15,2021-08-01T23:54:17,"Pandas(_0='Pon Proem Thai', CITY='Mercer Island', LATITUDE=47.58218, LONGITUDE=-122.23474, _4='Full-Service Restaurants')"
2021-08-21T15:59:20,2021-08-21T16:16:35,"Pandas(_0='Dong Hing Market', CITY='Seattle', LATITUDE=47.59915, LONGITUDE=-122.325162, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-08-26T01:59:50,2021-08-26T03:45:18,"Pandas(_0='Chiang Gourmet', CITY='Seattle', LATITUDE=47.686432, LONGITUDE=-122.314178, _4='Full-Service Restaurants')"
2021-08-26T18:00:35,2021-08-26T18:21:20,"Pandas(_0='QFC', CITY='Mercer Island', LATITUDE=47.541717, LONGITUDE=-122.225919, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-08-28T21:33:53,2021-08-28T22:12:03,"Pandas(_0='Pagliacci Pizza', CITY='Seattle', LATITUDE=47.625516, LONGITUDE=-122.292833, _4='Full-Service Restaurants')"
2021-08-28T22:19:38,2021-08-28T23:16:01,"Pandas(_0='Eleven Madison Park', CITY='Seattle', LATITUDE=47.623239, LONGITUDE=-122.296468, _4='Full-Service Restaurants')"
2021-09-02T00:49:31,2021-09-02T01:40:08,"Pandas(_0='Georgian', CITY='Seattle', LATITUDE=47.60815, LONGITUDE=-122.334931, _4='Full-Service Restaurants')"
2021-09-03T21:37:09,2021-09-03T22:20:01,"Pandas(_0='Best Pho & Thai', CITY='Renton', LATITUDE=47.47307, LONGITUDE=-122.2177, _4='Full-Service Restaurants')"
2021-09-05T18:34:30,2021-09-05T19:22:32,"Pandas(_0='Dome Burger', CITY='Seattle', LATITUDE=47.601305, LONGITUDE=-122.332992, _4='Full-Service Restaurants')"
2021-09-15T16:10:03,2021-09-15T16:41:34,"Pandas(_0='Panera Bread', CITY='Seattle', LATITUDE=47.615899, LONGITUDE=-122.320387, _4='Limited-Service Restaurants')"
2021-09-19T02:21:56,2021-09-19T02:39:19,"Pandas(_0='Sahara Pizza', CITY='Mercer Island', LATITUDE=47.54174, LONGITUDE=-122.22519, _4='Full-Service Restaurants')"
2021-09-21T22:06:27,2021-09-21T22:44:36,"Pandas(_0='Trace', CITY='Seattle', LATITUDE=47.607386, LONGITUDE=-122.333631, _4='Full-Service Restaurants')"
2021-10-05T19:09:32,2021-10-05T19:45:22,"Pandas(_0='Tasty Thai', CITY='Edmonds', LATITUDE=47.793915, LONGITUDE=-122.334861, _4='Full-Service Restaurants')"
2021-10-14T19:56:44,2021-10-14T20:32:07,"Pandas(_0='Pane Pane Sandwiches', CITY='Seattle', LATITUDE=47.60897, LONGITUDE=-122.3368, _4='Full-Service Restaurants')"
2021-10-18T19:20:35,2021-10-18T19:54:01,"Pandas(_0='Thai Ku', CITY='Seattle', LATITUDE=47.678033, LONGITUDE=-122.355682, _4='Full-Service Restaurants')"
2021-10-26T21:12:55,2021-10-26T21:51:28,"Pandas(_0='Cherry Street Coffee House', CITY='Seattle', LATITUDE=47.604548, LONGITUDE=-122.332988, _4='Full-Service Restaurants')"
2021-11-04T01:03:31,2021-11-04T01:43:50,"Pandas(_0='Pane Pane Sandwiches', CITY='Seattle', LATITUDE=47.60897, LONGITUDE=-122.3368, _4='Full-Service Restaurants')"
2021-11-08T01:25:52,2021-11-08T02:21:50,"Pandas(_0='Eggs & Plants', CITY='Seattle', LATITUDE=47.615859, LONGITUDE=-122.342951, _4='Full-Service Restaurants')"
2021-11-16T18:18:49,2021-11-16T18:55:50,"Pandas(_0='Cherry Street Coffee House', CITY='Seattle', LATITUDE=47.604548, LONGITUDE=-122.332988, _4='Full-Service Restaurants')"
2021-11-24T19:50:34,2021-11-24T20:27:37,"Pandas(_0=""George's Sausage & Deli"", CITY='Seattle', LATITUDE=47.60879, LONGITUDE=-122.326383, _4='Limited-Service Restaurants')"
2021-12-01T19:03:51,2021-12-01T19:56:52,"Pandas(_0='Soskoo Persian & Mediterranean', CITY='Bellevue', LATITUDE=47.628039, LONGITUDE=-122.152135, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-12-02T02:31:38,2021-12-02T03:46:18,"Pandas(_0='7-Eleven', CITY='Bellevue', LATITUDE=47.577062, LONGITUDE=-122.169864, _4='Convenience Stores')"
2021-12-15T19:00:13,2021-12-15T21:02:25,"Pandas(_0='Kimpton Hotel Vintage', CITY='Seattle', LATITUDE=47.607617, LONGITUDE=-122.332329, _4='Full-Service Restaurants')"
2021-12-26T23:11:31,2021-12-26T23:58:45,"Pandas(_0='Pon Proem Thai', CITY='Mercer Island', LATITUDE=47.58218, LONGITUDE=-122.23474, _4='Full-Service Restaurants')"
2021-12-27T02:15:16,2021-12-27T02:41:18,"Pandas(_0='Chiang Gourmet', CITY='Seattle', LATITUDE=47.686432, LONGITUDE=-122.314178, _4='Full-Service Restaurants')"
2022-01-22T15:55:29,2022-01-22T16:26:23,"Pandas(_0=""George's Sausage & Deli"", CITY='Seattle', LATITUDE=47.60879, LONGITUDE=-122.326383, _4='Limited-Service Restaurants')"
2022-01-22T22:01:06,2022-01-22T22:19:31,"Pandas(_0=""T J's Deli"", CITY='Seattle', LATITUDE=47.605673, LONGITUDE=-122.330719, _4='Limited-Service Restaurants')"
2022-01-23T21:58:03,2022-01-23T22:54:17,"Pandas(_0='Vovito Caffe & Gelato', CITY='Seattle', LATITUDE=47.607114, LONGITUDE=-122.333789, _4='Full-Service Restaurants')"
2022-01-26T23:47:27,2022-01-27T00:30:49,"Pandas(_0='Good Bar', CITY='Seattle', LATITUDE=47.600189, LONGITUDE=-122.331521, _4='Full-Service Restaurants')"
2022-01-31T19:13:30,2022-01-31T20:25:27,"Pandas(_0='Hongkong & Shanghai Bank', CITY='Seattle', LATITUDE=47.608819, LONGITUDE=-122.336685, _4='Full-Service Restaurants')"
2022-02-16T23:49:04,2022-02-17T01:13:57,"Pandas(_0='Collins Pub', CITY='Seattle', LATITUDE=47.602218, LONGITUDE=-122.332373, _4='Full-Service Restaurants')"
2022-03-03T19:38:28,2022-03-03T20:35:29,"Pandas(_0='Hongkong & Shanghai Bank', CITY='Seattle', LATITUDE=47.608819, LONGITUDE=-122.336685, _4='Full-Service Restaurants')"
2022-03-26T16:57:19,2022-03-26T17:41:22,"Pandas(_0='Lotus Asian Kitchen & Lounge', CITY='Seattle', LATITUDE=47.608408, LONGITUDE=-122.326879, _4='Full-Service Restaurants')"
2022-03-28T19:42:26,2022-03-28T20:13:39,"Pandas(_0='Pon Proem Thai', CITY='Mercer Island', LATITUDE=47.58218, LONGITUDE=-122.23474, _4='Full-Service Restaurants')"
2022-04-16T22:56:31,2022-04-16T23:55:58,"Pandas(_0='Vovito Caffe & Gelato', CITY='Seattle', LATITUDE=47.607114, LONGITUDE=-122.333789, _4='Full-Service Restaurants')"
2022-04-28T01:04:17,2022-04-28T02:38:39,"Pandas(_0='Shawn Odonnels', CITY='Seattle', LATITUDE=47.602009, LONGITUDE=-122.33219, _4='Full-Service Restaurants')"
2022-05-01T02:46:35,2022-05-01T03:58:30,"Pandas(_0='Chiang Gourmet', CITY='Seattle', LATITUDE=47.686432, LONGITUDE=-122.314178, _4='Full-Service Restaurants')"
2022-05-04T23:22:32,2022-05-04T23:51:16,"Pandas(_0='QFC', CITY='Mercer Island', LATITUDE=47.541717, LONGITUDE=-122.225919, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2022-05-11T02:47:12,2022-05-11T04:41:44,"Pandas(_0='Chiang Gourmet', CITY='Seattle', LATITUDE=47.686432, LONGITUDE=-122.314178, _4='Full-Service Restaurants')"
2022-05-18T02:08:17,2022-05-18T03:03:02,"Pandas(_0='Chiang Gourmet', CITY='Seattle', LATITUDE=47.686432, LONGITUDE=-122.314178, _4='Full-Service Restaurants')"
2022-05-25T01:36:36,2022-05-25T02:05:25,"Pandas(_0='Lotus Asian Kitchen & Lounge', CITY='Seattle', LATITUDE=47.608408, LONGITUDE=-122.326879, _4='Full-Service Restaurants')"
2022-06-13T20:43:23,2022-06-13T21:13:59,"Pandas(_0='Pon Proem Thai', CITY='Mercer Island', LATITUDE=47.58218, LONGITUDE=-122.23474, _4='Full-Service Restaurants')"
2022-06-17T18:42:02,2022-06-17T19:57:50,"Pandas(_0='Cactus Restaurants', CITY='Seattle', LATITUDE=47.62173, LONGITUDE=-122.33697, _4='Full-Service Restaurants')"
2022-07-15T03:13:03,2022-07-15T03:40:03,"Pandas(_0='Hongkong & Shanghai Bank', CITY='Seattle', LATITUDE=47.608819, LONGITUDE=-122.336685, _4='Full-Service Restaurants')"
2022-07-17T02:03:24,2022-07-17T03:42:31,"Pandas(_0='Wild Ginger-Seattle', CITY='Seattle', LATITUDE=47.608833, LONGITUDE=-122.337419, _4='Full-Service Restaurants')"
2022-07-17T19:52:39,2022-07-17T20:53:36,"Pandas(_0='Kimpton Hotel Vintage', CITY='Seattle', LATITUDE=47.607617, LONGITUDE=-122.332329, _4='Full-Service Restaurants')"
2022-07-22T22:36:24,2022-07-22T23:20:34,"Pandas(_0='QFC', CITY='Mercer Island', LATITUDE=47.541717, LONGITUDE=-122.225919, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2022-07-23T15:55:11,2022-07-23T16:35:00,"Pandas(_0=""George's Sausage & Deli"", CITY='Seattle', LATITUDE=47.60879, LONGITUDE=-122.326383, _4='Limited-Service Restaurants')"
2022-07-24T01:45:22,2022-07-24T02:50:01,"Pandas(_0='Chiang Gourmet', CITY='Seattle', LATITUDE=47.686432, LONGITUDE=-122.314178, _4='Full-Service Restaurants')"
2022-09-13T00:53:29,2022-09-13T01:32:14,"Pandas(_0='Chiang Gourmet', CITY='Seattle', LATITUDE=47.686432, LONGITUDE=-122.314178, _4='Full-Service Restaurants')"
