start,end,outlet info
2021-09-07T20:30:46,2021-09-07T20:53:02,"Pandas(_0='Casa De Oro', CITY='Spokane', LATITUDE=47.695913, LONGITUDE=-117.411521, _4='Full-Service Restaurants')"
2021-09-09T03:41:43,2021-09-09T04:59:29,"Pandas(_0='Hong Kong Buffet', CITY='Spokane Valley', LATITUDE=47.6738, LONGITUDE=-117.208741, _4='Limited-Service Restaurants')"
2021-09-16T15:58:19,2021-09-16T16:58:43,"Pandas(_0='Clinkerdagger', CITY='Spokane', LATITUDE=47.664931, LONGITUDE=-117.422638, _4='Full-Service Restaurants')"
2021-09-16T17:25:30,2021-09-16T18:06:56,"Pandas(_0=""Denny's"", CITY='Spokane', LATITUDE=47.690512, LONGITUDE=-117.4117, _4='Full-Service Restaurants')"
2021-09-19T18:35:03,2021-09-19T18:58:22,"Pandas(_0='Qdoba Mexican Eats', CITY='Spokane', LATITUDE=47.646989, LONGITUDE=-117.41283, _4='Limited-Service Restaurants')"
2021-09-28T17:29:45,2021-09-28T17:56:14,"Pandas(_0=""Papa Murphy's Take 'N' Bake"", CITY='Spokane', LATITUDE=47.768006, LONGITUDE=-117.402756, _4='Limited-Service Restaurants')"
2021-09-28T20:24:42,2021-09-28T20:45:01,"Pandas(_0='Casa De Oro', CITY='Spokane', LATITUDE=47.695913, LONGITUDE=-117.411521, _4='Full-Service Restaurants')"
2021-10-27T01:50:02,2021-10-27T02:09:34,"Pandas(_0='Mayan Mexican Restaurant', CITY='Lacey', LATITUDE=46.99695, LONGITUDE=-122.82007, _4='Full-Service Restaurants')"
2021-11-21T20:36:52,2021-11-21T20:58:31,"Pandas(_0='Costco Wholesale', CITY='Spokane', LATITUDE=47.725677, LONGITUDE=-117.4124, _4='Warehouse Clubs & Supercenters')"
2021-12-08T02:05:10,2021-12-08T02:22:46,"Pandas(_0=""Papa Murphy's Take 'N' Bake"", CITY='Spokane', LATITUDE=47.768006, LONGITUDE=-117.402756, _4='Limited-Service Restaurants')"
2021-12-19T19:21:29,2021-12-19T20:44:02,"Pandas(_0=""Papa Murphy's Take 'N' Bake"", CITY='Spokane', LATITUDE=47.768006, LONGITUDE=-117.402756, _4='Limited-Service Restaurants')"
2021-12-22T00:11:59,2021-12-22T00:41:27,"Pandas(_0='Sante Restaurant & Charcuterie', CITY='Spokane', LATITUDE=47.659384, LONGITUDE=-117.418598, _4='Full-Service Restaurants')"
2021-12-28T19:56:25,2021-12-28T20:25:55,"Pandas(_0=""Papa Murphy's Take 'N' Bake"", CITY='Spokane', LATITUDE=47.768006, LONGITUDE=-117.402756, _4='Limited-Service Restaurants')"
2021-12-30T19:39:23,2021-12-30T20:07:52,"Pandas(_0='De Leon Foods', CITY='Spokane Valley', LATITUDE=47.655933, LONGITUDE=-117.195211, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2022-01-09T01:20:55,2022-01-09T01:49:05,"Pandas(_0=""Wollnick's"", CITY='Spokane', LATITUDE=47.658732, LONGITUDE=-117.419044, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2022-03-11T21:20:45,2022-03-11T21:39:21,"Pandas(_0='Casa De Oro', CITY='Spokane', LATITUDE=47.695913, LONGITUDE=-117.411521, _4='Full-Service Restaurants')"
2022-04-05T19:05:48,2022-04-05T19:35:41,"Pandas(_0='Casa De Oro', CITY='Spokane', LATITUDE=47.695913, LONGITUDE=-117.411521, _4='Full-Service Restaurants')"
2022-04-12T03:04:36,2022-04-12T03:53:12,"Pandas(_0='Round Table Pizza', CITY='Spokane Valley', LATITUDE=47.655758, LONGITUDE=-117.197282, _4='Full-Service Restaurants')"
2022-04-26T21:40:02,2022-04-26T21:56:04,"Pandas(_0='Casa De Oro', CITY='Spokane', LATITUDE=47.695913, LONGITUDE=-117.411521, _4='Full-Service Restaurants')"
2022-04-28T05:03:52,2022-04-28T05:47:43,"Pandas(_0='Onion Bar & Grill-North', CITY='Spokane', LATITUDE=47.726709, LONGITUDE=-117.410695, _4='Full-Service Restaurants')"
2022-05-26T02:03:03,2022-05-26T04:12:07,"Pandas(_0=""Wollnick's"", CITY='Spokane', LATITUDE=47.658732, LONGITUDE=-117.419044, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2022-12-14T16:48:34,2022-12-14T18:57:11,"Pandas(_0='Clinkerdagger', CITY='Spokane', LATITUDE=47.664931, LONGITUDE=-117.422638, _4='Full-Service Restaurants')"
2023-01-22T00:13:49,2023-01-22T00:29:43,"Pandas(_0='Fred Meyer', CITY='Spokane', LATITUDE=47.7675, LONGITUDE=-117.402752, _4='Department Stores')"
2023-01-22T00:43:41,2023-01-22T01:09:29,"Pandas(_0=""Dickey's Barbecue Pit"", CITY='Spokane', LATITUDE=47.772509, LONGITUDE=-117.402649, _4='Limited-Service Restaurants')"
2023-08-01T00:47:06,2023-08-01T02:27:23,"Pandas(_0='Zola', CITY='Spokane', LATITUDE=47.659129, LONGITUDE=-117.412479, _4='Full-Service Restaurants')"
2023-08-07T20:58:35,2023-08-07T21:29:25,"Pandas(_0='Casa De Oro', CITY='Spokane', LATITUDE=47.695913, LONGITUDE=-117.411521, _4='Full-Service Restaurants')"
2023-09-03T16:33:59,2023-09-03T17:01:10,"Pandas(_0=""Chili's Grill & Bar"", CITY='Spokane', LATITUDE=47.625456, LONGITUDE=-117.537243, _4='Full-Service Restaurants')"
2023-09-19T19:33:53,2023-09-19T19:54:38,"Pandas(_0='Fred Meyer', CITY='Spokane', LATITUDE=47.7675, LONGITUDE=-117.402752, _4='Department Stores')"
2023-09-19T19:56:13,2023-09-19T20:15:01,"Pandas(_0='Fred Meyer', CITY='Spokane', LATITUDE=47.7675, LONGITUDE=-117.402752, _4='Department Stores')"
2023-10-01T22:18:04,2023-10-01T22:47:47,"Pandas(_0='Fred Meyer', CITY='Spokane', LATITUDE=47.7675, LONGITUDE=-117.402752, _4='Department Stores')"
2023-10-02T21:25:07,2023-10-02T22:13:52,"Pandas(_0='Froyo Earth-Wandermere', CITY='Spokane', LATITUDE=47.771709, LONGITUDE=-117.405049, _4='Full-Service Restaurants')"
2023-10-25T18:34:05,2023-10-25T19:19:44,"Pandas(_0=""Papa Murphy's Take 'N' Bake"", CITY='Spokane', LATITUDE=47.768006, LONGITUDE=-117.402756, _4='Limited-Service Restaurants')"
2023-10-30T22:56:19,2023-10-30T23:19:32,"Pandas(_0=""Papa Murphy's Take 'N' Bake"", CITY='Spokane', LATITUDE=47.768006, LONGITUDE=-117.402756, _4='Limited-Service Restaurants')"
2023-10-30T23:26:12,2023-10-30T23:41:23,"Pandas(_0=""Dickey's Barbecue Pit"", CITY='Spokane', LATITUDE=47.772509, LONGITUDE=-117.402649, _4='Limited-Service Restaurants')"
2023-11-04T19:09:21,2023-11-04T19:39:01,"Pandas(_0='Uncle Ulis', CITY='Leavenworth', LATITUDE=47.595885, LONGITUDE=-120.660893, _4='Full-Service Restaurants')"
2023-11-04T19:48:19,2023-11-04T20:40:22,"Pandas(_0='Blewett Brewing Co LLC', CITY='Leavenworth', LATITUDE=47.595127, LONGITUDE=-120.659691, _4='Full-Service Restaurants')"
2023-11-04T20:46:10,2023-11-04T21:19:39,"Pandas(_0='Pavz Cafe Bistro', CITY='Leavenworth', LATITUDE=47.595341, LONGITUDE=-120.661247, _4='Full-Service Restaurants')"
2023-11-04T21:31:05,2023-11-04T22:09:38,"Pandas(_0='Munchen Haus', CITY='Leavenworth', LATITUDE=47.594424, LONGITUDE=-120.662958, _4='Full-Service Restaurants')"
2023-11-06T01:47:12,2023-11-06T02:39:06,"Pandas(_0='Pavz Cafe Bistro', CITY='Leavenworth', LATITUDE=47.595341, LONGITUDE=-120.661247, _4='Full-Service Restaurants')"
2024-01-30T20:38:29,2024-01-30T21:09:50,"Pandas(_0='Casa De Oro', CITY='Spokane', LATITUDE=47.695913, LONGITUDE=-117.411521, _4='Full-Service Restaurants')"
2024-02-19T19:11:20,2024-02-19T19:58:36,"Pandas(_0='Taco Bell', CITY='Spokane', LATITUDE=47.747586, LONGITUDE=-117.403019, _4='Limited-Service Restaurants')"
2024-04-30T04:48:14,2024-04-30T05:52:17,"Pandas(_0=""Applebee's"", CITY='Spokane', LATITUDE=47.747018, LONGITUDE=-117.403427, _4='Full-Service Restaurants')"
2024-05-28T04:15:02,2024-05-28T05:25:08,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Spokane', LATITUDE=47.749431, LONGITUDE=-117.401049, _4='Full-Service Restaurants')"
2024-06-02T18:33:26,2024-06-02T19:34:29,"Pandas(_0=""Applebee's"", CITY='Spokane', LATITUDE=47.747018, LONGITUDE=-117.403427, _4='Full-Service Restaurants')"
2024-06-11T04:00:33,2024-06-11T05:21:41,"Pandas(_0=""Applebee's"", CITY='Spokane', LATITUDE=47.747018, LONGITUDE=-117.403427, _4='Full-Service Restaurants')"
2024-06-18T03:57:49,2024-06-18T05:03:26,"Pandas(_0=""Applebee's"", CITY='Spokane', LATITUDE=47.747018, LONGITUDE=-117.403427, _4='Full-Service Restaurants')"
2024-07-04T03:36:31,2024-07-04T04:51:10,"Pandas(_0='Onion Bar & Grill-North', CITY='Spokane', LATITUDE=47.726709, LONGITUDE=-117.410695, _4='Full-Service Restaurants')"
2024-07-09T03:24:29,2024-07-09T04:20:57,"Pandas(_0=""Applebee's"", CITY='Spokane', LATITUDE=47.747018, LONGITUDE=-117.403427, _4='Full-Service Restaurants')"
2024-07-12T21:25:52,2024-07-12T21:59:26,"Pandas(_0='Casa De Oro', CITY='Spokane', LATITUDE=47.695913, LONGITUDE=-117.411521, _4='Full-Service Restaurants')"
2024-07-19T20:21:19,2024-07-19T20:43:38,"Pandas(_0='Sonic Drive-In', CITY='Spokane', LATITUDE=47.669866, LONGITUDE=-117.409982, _4='Limited-Service Restaurants')"
