start,end,outlet info
2017-06-21T17:46:39,2017-06-21T18:37:53,"Pandas(_0='LA Costa Mexican Restaurant', CITY='Vancouver', LATITUDE=45.656476, LONGITUDE=-122.590043, _4='Full-Service Restaurants')"
2017-07-04T04:57:38,2017-07-04T06:05:50,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2017-08-08T18:52:49,2017-08-08T19:22:30,"Pandas(_0='LA Costa Mexican Restaurant', CITY='Vancouver', LATITUDE=45.656476, LONGITUDE=-122.590043, _4='Full-Service Restaurants')"
2017-08-24T00:13:14,2017-08-24T01:22:35,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2016-12-27T23:44:21,2016-12-27T23:59:42,"Pandas(_0=""Los Pepe's Inc"", CITY='Battle Ground', LATITUDE=45.775211, LONGITUDE=-122.524289, _4='Full-Service Restaurants')"
2017-11-26T20:03:32,2017-11-26T20:20:52,"Pandas(_0='Muchas Gracias Mexican Food', CITY='Vancouver', LATITUDE=45.642514, LONGITUDE=-122.557499, _4='Full-Service Restaurants')"
2018-01-24T08:15:37,2018-01-24T08:55:09,"Pandas(_0='Brickhouse Bar & Grill', CITY='Vancouver', LATITUDE=45.632512, LONGITUDE=-122.671674, _4='Full-Service Restaurants')"
2018-01-24T21:35:13,2018-01-24T21:51:07,"Pandas(_0='Chucks Produce & Street Market', CITY='Vancouver', LATITUDE=45.618029, LONGITUDE=-122.536857, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-01-24T21:57:29,2018-01-24T22:21:41,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.616892, LONGITUDE=-122.530888, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-01-26T02:19:36,2018-01-26T03:46:21,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2018-02-05T21:22:54,2018-02-05T22:14:11,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2018-02-07T04:08:48,2018-02-07T04:37:07,"Pandas(_0='Muchas Gracias Mexican Food', CITY='Vancouver', LATITUDE=45.642514, LONGITUDE=-122.557499, _4='Full-Service Restaurants')"
2018-04-03T17:55:23,2018-04-03T18:34:04,"Pandas(_0=""Elmer's Breakfast-Lunch-Dinner"", CITY='Vancouver', LATITUDE=45.621643, LONGITUDE=-122.555965, _4='Full-Service Restaurants')"
2018-04-18T19:15:05,2018-04-18T19:51:24,"Pandas(_0=""Hudson's Bar & Grill"", CITY='Vancouver', LATITUDE=45.65362, LONGITUDE=-122.59204, _4='Full-Service Restaurants')"
2018-04-18T20:25:07,2018-04-18T21:02:25,"Pandas(_0=""Wendy's"", CITY='Vancouver', LATITUDE=45.681518, LONGITUDE=-122.666381, _4='Limited-Service Restaurants')"
2018-04-24T16:57:32,2018-04-24T17:42:24,"Pandas(_0='Cafe Natalia', CITY='Camas', LATITUDE=45.58629, LONGITUDE=-122.40337, _4='Full-Service Restaurants')"
2018-05-05T20:16:28,2018-05-05T20:31:54,"Pandas(_0='Buffalo Wild Wings Grill & Bar', CITY='Vancouver', LATITUDE=45.678185, LONGITUDE=-122.66844, _4='Full-Service Restaurants')"
2018-05-15T20:07:16,2018-05-15T20:53:55,"Pandas(_0='Winco Foods', CITY='Vancouver', LATITUDE=45.63886, LONGITUDE=-122.59725, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-05-23T03:54:27,2018-05-23T04:28:29,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2018-06-02T23:46:10,2018-06-03T00:08:40,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.641296, LONGITUDE=-122.556701, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-07-09T23:58:47,2018-07-10T00:21:20,"Pandas(_0='Winco Foods', CITY='Vancouver', LATITUDE=45.63886, LONGITUDE=-122.59725, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2018-07-24T04:47:13,2018-07-24T06:06:03,"Pandas(_0='Shen Chang Restaurant', CITY='Vancouver', LATITUDE=45.664815, LONGITUDE=-122.562576, _4='Full-Service Restaurants')"
2018-08-01T20:31:21,2018-08-01T21:48:02,"Pandas(_0=""Elmer's Breakfast-Lunch-Dinner"", CITY='Vancouver', LATITUDE=45.65033, LONGITUDE=-122.599862, _4='Full-Service Restaurants')"
2018-09-25T22:04:40,2018-09-25T22:44:09,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2018-12-15T23:48:38,2018-12-16T00:13:58,"Pandas(_0='Winco Foods', CITY='Vancouver', LATITUDE=45.63886, LONGITUDE=-122.59725, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-02-11T16:01:06,2019-02-11T16:28:48,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.641296, LONGITUDE=-122.556701, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-02-11T16:31:19,2019-02-11T17:01:00,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.641296, LONGITUDE=-122.556701, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-02-24T00:35:51,2019-02-24T01:02:01,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.641296, LONGITUDE=-122.556701, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-05-31T23:46:48,2019-06-01T00:02:00,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.641296, LONGITUDE=-122.556701, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-06-18T21:37:00,2019-06-18T22:46:01,"Pandas(_0=""Applebee's"", CITY='Vancouver', LATITUDE=45.715818, LONGITUDE=-122.652135, _4='Full-Service Restaurants')"
2019-07-17T01:44:55,2019-07-17T02:09:25,"Pandas(_0='Okuno & Assoc Inc', CITY='Vancouver', LATITUDE=45.71536, LONGITUDE=-122.64952, _4='Full-Service Restaurants')"
2019-08-20T23:21:12,2019-08-21T00:13:58,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2019-09-08T22:11:09,2019-09-08T22:31:14,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.641296, LONGITUDE=-122.556701, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-09-27T00:02:17,2019-09-27T00:21:39,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.641296, LONGITUDE=-122.556701, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-10-10T23:37:39,2019-10-10T23:55:12,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.641296, LONGITUDE=-122.556701, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2019-12-10T17:36:46,2019-12-10T18:31:17,"Pandas(_0=""Elmer's Breakfast-Lunch-Dinner"", CITY='Vancouver', LATITUDE=45.65033, LONGITUDE=-122.599862, _4='Full-Service Restaurants')"
2020-01-01T06:09:18,2020-01-01T06:57:21,"Pandas(_0='Beaches Restaurant & Bar', CITY='Vancouver', LATITUDE=45.614929, LONGITUDE=-122.652099, _4='Full-Service Restaurants')"
2020-02-05T21:37:11,2020-02-05T21:52:28,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2020-04-02T21:17:33,2020-04-02T21:37:03,"Pandas(_0='Happy Family Rstrnt Bg-Lounge', CITY='Vancouver', LATITUDE=45.642209, LONGITUDE=-122.55561, _4='Full-Service Restaurants')"
2020-06-07T23:43:06,2020-06-07T23:58:28,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.641296, LONGITUDE=-122.556701, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-06-11T23:42:54,2020-06-11T23:58:15,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.641296, LONGITUDE=-122.556701, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-07-24T04:01:45,2020-07-24T05:09:52,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2020-08-12T22:26:35,2020-08-12T23:31:20,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.619074, LONGITUDE=-122.646483, _4='Full-Service Restaurants')"
2020-09-13T23:39:26,2020-09-14T00:00:16,"Pandas(_0='Safeway', CITY='Vancouver', LATITUDE=45.641296, LONGITUDE=-122.556701, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2020-11-09T03:22:24,2020-11-09T04:19:02,"Pandas(_0='Beaches Restaurant & Bar', CITY='Vancouver', LATITUDE=45.614929, LONGITUDE=-122.652099, _4='Full-Service Restaurants')"
2021-01-04T21:28:12,2021-01-04T21:46:06,"Pandas(_0='Goldendale Market Fresh', CITY='Goldendale', LATITUDE=45.822602, LONGITUDE=-120.812856, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-01-08T22:29:19,2021-01-08T23:06:44,"Pandas(_0='SUBWAY', CITY='Goldendale', LATITUDE=45.826471, LONGITUDE=-120.805325, _4='Limited-Service Restaurants')"
2021-01-17T01:00:23,2021-01-17T01:19:17,"Pandas(_0='Okuno & Assoc Inc', CITY='Vancouver', LATITUDE=45.71536, LONGITUDE=-122.64952, _4='Full-Service Restaurants')"
2021-03-03T18:15:06,2021-03-03T19:48:53,"Pandas(_0='Hockinson Cafe At Battle Grnd', CITY='Battle Ground', LATITUDE=45.782714, LONGITUDE=-122.5578, _4='Full-Service Restaurants')"
2021-04-14T18:43:39,2021-04-14T19:20:36,"Pandas(_0=""Elmer's Breakfast-Lunch-Dinner"", CITY='Vancouver', LATITUDE=45.65033, LONGITUDE=-122.599862, _4='Full-Service Restaurants')"
2021-06-22T20:57:02,2021-06-22T21:16:56,"Pandas(_0='Grocery Outlet', CITY='Vancouver', LATITUDE=45.64281, LONGITUDE=-122.61255, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-07-14T21:41:31,2021-07-14T21:56:37,"Pandas(_0='Safeway', CITY='Camas', LATITUDE=45.586883, LONGITUDE=-122.399418, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2021-08-11T19:41:34,2021-08-11T20:33:57,"Pandas(_0='LA Placita Taqueria', CITY='Goldendale', LATITUDE=45.821952, LONGITUDE=-120.823649, _4='Full-Service Restaurants')"
2021-09-24T19:47:06,2021-09-24T21:07:51,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2021-09-26T22:19:43,2021-09-26T23:03:02,"Pandas(_0=""Applebee's"", CITY='Vancouver', LATITUDE=45.620111, LONGITUDE=-122.541093, _4='Full-Service Restaurants')"
2021-10-02T19:29:23,2021-10-02T20:48:25,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2021-10-16T17:18:56,2021-10-16T18:17:34,"Pandas(_0=""Elmer's Breakfast-Lunch-Dinner"", CITY='Vancouver', LATITUDE=45.621643, LONGITUDE=-122.555965, _4='Full-Service Restaurants')"
2021-12-17T18:33:16,2021-12-17T19:00:05,"Pandas(_0=""Applebee's"", CITY='Vancouver', LATITUDE=45.620111, LONGITUDE=-122.541093, _4='Full-Service Restaurants')"
2021-10-28T20:53:38,2021-10-28T21:47:17,"Pandas(_0=""Elmer's Breakfast-Lunch-Dinner"", CITY='Vancouver', LATITUDE=45.621643, LONGITUDE=-122.555965, _4='Full-Service Restaurants')"
2022-02-11T17:00:54,2022-02-11T17:21:19,"Pandas(_0='Costco Wholesale', CITY='Camas', LATITUDE=45.62254, LONGITUDE=-122.471963, _4='Warehouse Clubs & Supercenters')"
2022-03-04T20:14:18,2022-03-04T21:06:37,"Pandas(_0=""Applebee's"", CITY='Vancouver', LATITUDE=45.620111, LONGITUDE=-122.541093, _4='Full-Service Restaurants')"
2022-03-18T21:37:02,2022-03-18T23:00:16,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2022-03-22T19:01:18,2022-03-22T19:42:53,"Pandas(_0='SUBWAY', CITY='Vancouver', LATITUDE=45.638893, LONGITUDE=-122.671673, _4='Limited-Service Restaurants')"
2022-04-01T01:19:12,2022-04-01T01:49:47,"Pandas(_0='Pizza Hut', CITY='Vancouver', LATITUDE=45.678527, LONGITUDE=-122.554504, _4='Full-Service Restaurants')"
2022-04-07T02:13:06,2022-04-07T03:20:07,"Pandas(_0=""Elmer's Breakfast-Lunch-Dinner"", CITY='Vancouver', LATITUDE=45.65033, LONGITUDE=-122.599862, _4='Full-Service Restaurants')"
2022-04-19T21:01:07,2022-04-19T21:57:10,"Pandas(_0=""Applebee's"", CITY='Vancouver', LATITUDE=45.620111, LONGITUDE=-122.541093, _4='Full-Service Restaurants')"
2023-02-19T19:56:46,2023-02-19T20:15:10,"Pandas(_0='Chucks Produce & Street Market', CITY='Vancouver', LATITUDE=45.618029, LONGITUDE=-122.536857, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2023-04-11T17:59:03,2023-04-11T19:47:10,"Pandas(_0='Talay Thai', CITY='Vancouver', LATITUDE=45.684326, LONGITUDE=-122.53382, _4='Full-Service Restaurants')"
2023-04-25T20:34:55,2023-04-25T21:23:32,"Pandas(_0=""Applebee's"", CITY='Vancouver', LATITUDE=45.620111, LONGITUDE=-122.541093, _4='Full-Service Restaurants')"
2023-12-10T21:13:25,2023-12-10T22:20:10,"Pandas(_0=""Applebee's"", CITY='Vancouver', LATITUDE=45.620111, LONGITUDE=-122.541093, _4='Full-Service Restaurants')"
2023-12-17T01:52:28,2023-12-17T03:00:40,"Pandas(_0=""Applebee's"", CITY='Vancouver', LATITUDE=45.660095, LONGITUDE=-122.557312, _4='Full-Service Restaurants')"
2023-12-31T23:21:02,2024-01-01T00:00:13,"Pandas(_0=""Applebee's"", CITY='Vancouver', LATITUDE=45.620111, LONGITUDE=-122.541093, _4='Full-Service Restaurants')"
2024-01-21T22:25:05,2024-01-21T23:21:51,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.615343, LONGITUDE=-122.507009, _4='Full-Service Restaurants')"
2023-06-27T17:50:33,2023-06-27T18:25:16,"Pandas(_0='SUBWAY', CITY='Vancouver', LATITUDE=45.638893, LONGITUDE=-122.671673, _4='Limited-Service Restaurants')"
2023-07-27T01:28:13,2023-07-27T02:20:31,"Pandas(_0='Red Robin Gourmet Burgers', CITY='Vancouver', LATITUDE=45.655188, LONGITUDE=-122.587416, _4='Full-Service Restaurants')"
2023-08-23T03:03:07,2023-08-23T04:15:01,"Pandas(_0=""Applebee's"", CITY='Vancouver', LATITUDE=45.660095, LONGITUDE=-122.557312, _4='Full-Service Restaurants')"
