start,end,outlet info
2016-05-19T19:49:40,2016-05-19T20:12:01,"Pandas(_0='Safeway', CITY='Seattle', LATITUDE=47.664281, LONGITUDE=-122.313907, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2016-05-20T01:29:22,2016-05-20T02:00:07,"Pandas(_0='Sarduccis', CITY='Seattle', LATITUDE=47.65795, LONGITUDE=-122.313574, _4='Full-Service Restaurants')"
2016-05-22T06:01:57,2016-05-22T07:01:48,"Pandas(_0='Bimbos Bitchin Burrito Kitchen', CITY='Seattle', LATITUDE=47.61397, LONGITUDE=-122.31875, _4='Full-Service Restaurants')"
2016-05-22T07:11:20,2016-05-22T07:32:15,"Pandas(_0='Pine Food Store', CITY='Seattle', LATITUDE=47.614989, LONGITUDE=-122.32319, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2016-05-22T07:44:31,2016-05-22T08:06:59,"Pandas(_0=""Quinn's Pub"", CITY='Seattle', LATITUDE=47.613862, LONGITUDE=-122.31922, _4='Full-Service Restaurants')"
2016-05-29T19:13:19,2016-05-29T19:44:40,"Pandas(_0='Safeway', CITY='Port Townsend', LATITUDE=48.108146, LONGITUDE=-122.782355, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2016-05-30T18:51:31,2016-05-30T20:19:00,"Pandas(_0='Waterfront Pizza', CITY='Port Townsend', LATITUDE=48.11392, LONGITUDE=-122.75717, _4='Full-Service Restaurants')"
2016-05-31T02:02:48,2016-05-31T03:59:28,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-06-04T00:24:00,2016-06-04T02:37:31,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-06-05T20:14:11,2016-06-05T20:38:03,"Pandas(_0=""Costa's Restaurant"", CITY='Seattle', LATITUDE=47.66293, LONGITUDE=-122.31329, _4='Full-Service Restaurants')"
2016-06-09T02:43:29,2016-06-09T03:46:11,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-06-24T00:11:52,2016-06-24T01:16:12,"Pandas(_0='Cafe Solstice', CITY='Seattle', LATITUDE=47.657397, LONGITUDE=-122.312928, _4='Full-Service Restaurants')"
2016-06-24T20:46:43,2016-06-24T21:05:23,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-06-28T00:04:48,2016-06-28T02:24:47,"Pandas(_0=""Taste Of Xi'An"", CITY='Seattle', LATITUDE=47.661971, LONGITUDE=-122.31345, _4='Full-Service Restaurants')"
2016-06-29T19:05:40,2016-06-29T19:41:22,"Pandas(_0='Itadakimasu Restaurant', CITY='Seattle', LATITUDE=47.664344, LONGITUDE=-122.314528, _4='Full-Service Restaurants')"
2016-07-01T05:50:22,2016-07-01T07:42:45,"Pandas(_0='Pho Tran Restaurant', CITY='Seattle', LATITUDE=47.658779, LONGITUDE=-122.313544, _4='Full-Service Restaurants')"
2016-07-01T19:31:07,2016-07-01T20:25:42,"Pandas(_0=""Costa's Restaurant"", CITY='Seattle', LATITUDE=47.66293, LONGITUDE=-122.31329, _4='Full-Service Restaurants')"
2016-07-02T16:24:37,2016-07-02T16:47:46,"Pandas(_0='Chaco Canyon Cafe', CITY='Seattle', LATITUDE=47.664742, LONGITUDE=-122.315556, _4='Full-Service Restaurants')"
2016-07-02T19:56:34,2016-07-02T20:41:59,"Pandas(_0='Haru Sushi', CITY='Seattle', LATITUDE=47.65964, LONGITUDE=-122.31337, _4='Full-Service Restaurants')"
2016-07-04T16:28:08,2016-07-04T17:45:03,"Pandas(_0='Portage Bay Cafe', CITY='Seattle', LATITUDE=47.657738, LONGITUDE=-122.317735, _4='Full-Service Restaurants')"
2016-07-05T00:03:20,2016-07-05T01:49:14,"Pandas(_0='KAFE Neo-Mill Creek', CITY='Mill Creek', LATITUDE=47.860248, LONGITUDE=-122.220903, _4='Full-Service Restaurants')"
2016-07-06T00:50:41,2016-07-06T01:31:32,"Pandas(_0=""Memo's Mexican Food"", CITY='Seattle', LATITUDE=47.66433, LONGITUDE=-122.31327, _4='Full-Service Restaurants')"
2016-07-09T22:53:13,2016-07-10T00:00:53,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-07-10T00:18:01,2016-07-10T01:21:14,"Pandas(_0='Cafe Solstice', CITY='Seattle', LATITUDE=47.657397, LONGITUDE=-122.312928, _4='Full-Service Restaurants')"
2016-07-10T20:07:41,2016-07-10T21:45:24,"Pandas(_0='Shilla Uwajimaya', CITY='Seattle', LATITUDE=47.597484, LONGITUDE=-122.326689, _4='Full-Service Restaurants')"
2016-07-13T00:33:26,2016-07-13T02:14:35,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-07-14T00:33:15,2016-07-14T02:27:26,"Pandas(_0='Cedars Of Lebanon', CITY='Seattle', LATITUDE=47.659746, LONGITUDE=-122.312859, _4='Full-Service Restaurants')"
2016-07-16T01:05:33,2016-07-16T02:26:46,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-07-17T02:48:06,2016-07-17T03:41:13,"Pandas(_0='Panera Bread', CITY='Seattle', LATITUDE=47.615899, LONGITUDE=-122.320387, _4='Limited-Service Restaurants')"
2016-07-17T18:15:02,2016-07-17T18:59:22,"Pandas(_0='Cafe On The Aveune', CITY='Seattle', LATITUDE=47.658501, LONGITUDE=-122.313556, _4='Full-Service Restaurants')"
2016-07-17T19:34:53,2016-07-17T20:29:24,"Pandas(_0='Ugly Mug Cafe', CITY='Seattle', LATITUDE=47.659765, LONGITUDE=-122.313736, _4='Full-Service Restaurants')"
2016-07-18T18:22:47,2016-07-18T18:39:45,"Pandas(_0='Assaggio Ristorante', CITY='Seattle', LATITUDE=47.61337, LONGITUDE=-122.34021, _4='Full-Service Restaurants')"
2016-07-22T03:05:48,2016-07-22T05:17:39,"Pandas(_0='Cafe Solstice', CITY='Seattle', LATITUDE=47.657397, LONGITUDE=-122.312928, _4='Full-Service Restaurants')"
2016-07-22T17:13:38,2016-07-22T18:05:25,"Pandas(_0=""Taste Of Xi'An"", CITY='Seattle', LATITUDE=47.661971, LONGITUDE=-122.31345, _4='Full-Service Restaurants')"
2016-07-25T22:00:16,2016-07-25T22:26:56,"Pandas(_0='Sushi Tokyo', CITY='Seattle', LATITUDE=47.674529, LONGITUDE=-122.317732, _4='Full-Service Restaurants')"
2016-08-02T17:42:23,2016-08-02T18:00:02,"Pandas(_0='Sushi Tokyo', CITY='Seattle', LATITUDE=47.674529, LONGITUDE=-122.317732, _4='Full-Service Restaurants')"
2016-08-03T01:17:18,2016-08-03T01:58:28,"Pandas(_0='Cedars Of Lebanon', CITY='Seattle', LATITUDE=47.659746, LONGITUDE=-122.312859, _4='Full-Service Restaurants')"
2016-08-05T16:51:57,2016-08-05T17:39:12,"Pandas(_0=""Lowell's Restaurant"", CITY='Seattle', LATITUDE=47.60899, LONGITUDE=-122.34137, _4='Full-Service Restaurants')"
2016-08-11T00:35:20,2016-08-11T02:24:32,"Pandas(_0='Cedars Of Lebanon', CITY='Seattle', LATITUDE=47.659746, LONGITUDE=-122.312859, _4='Full-Service Restaurants')"
2016-08-15T15:28:20,2016-08-15T17:01:19,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-08-18T02:06:11,2016-08-18T02:31:05,"Pandas(_0='Samurai Noodle', CITY='Seattle', LATITUDE=47.65798, LONGITUDE=-122.312912, _4='Full-Service Restaurants')"
2016-08-23T02:02:25,2016-08-23T02:42:11,"Pandas(_0='Beths Cafe', CITY='Seattle', LATITUDE=47.6821, LONGITUDE=-122.34473, _4='Full-Service Restaurants')"
2016-08-23T19:48:44,2016-08-23T20:06:36,"Pandas(_0='Ristorante Doria', CITY='Seattle', LATITUDE=47.664935, LONGITUDE=-122.317474, _4='Full-Service Restaurants')"
2016-08-26T01:06:51,2016-08-26T01:57:57,"Pandas(_0='Chaiyo Thai Cuisine', CITY='Seattle', LATITUDE=47.715436, LONGITUDE=-122.312869, _4='Full-Service Restaurants')"
2016-08-28T06:20:37,2016-08-28T07:20:08,"Pandas(_0='Cupcake Royale', CITY='Seattle', LATITUDE=47.613877, LONGITUDE=-122.317616, _4='Full-Service Restaurants')"
2016-08-28T07:29:28,2016-08-28T09:11:24,"Pandas(_0='Bimbos Bitchin Burrito Kitchen', CITY='Seattle', LATITUDE=47.61397, LONGITUDE=-122.31875, _4='Full-Service Restaurants')"
2016-09-07T18:42:54,2016-09-07T18:58:23,"Pandas(_0='Ba Bar', CITY='Seattle', LATITUDE=47.661679, LONGITUDE=-122.29779, _4='Full-Service Restaurants')"
2016-09-09T00:10:10,2016-09-09T00:30:59,"Pandas(_0='Ba Bar', CITY='Seattle', LATITUDE=47.661679, LONGITUDE=-122.29779, _4='Full-Service Restaurants')"
2016-09-15T17:46:52,2016-09-15T18:05:32,"Pandas(_0='Ba Bar', CITY='Seattle', LATITUDE=47.661679, LONGITUDE=-122.29779, _4='Full-Service Restaurants')"
2016-09-17T00:56:41,2016-09-17T02:36:54,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-09-17T19:45:51,2016-09-17T20:23:49,"Pandas(_0='Cheesecake Factory', CITY='Seattle', LATITUDE=47.611899, LONGITUDE=-122.332887, _4='Full-Service Restaurants')"
2016-09-18T00:48:24,2016-09-18T01:24:34,"Pandas(_0='Cheesecake Factory', CITY='Seattle', LATITUDE=47.611899, LONGITUDE=-122.332887, _4='Full-Service Restaurants')"
2016-09-18T02:19:49,2016-09-18T02:55:34,"Pandas(_0='Daily Grill', CITY='Seattle', LATITUDE=47.61134, LONGITUDE=-122.333904, _4='Full-Service Restaurants')"
2016-09-18T21:52:53,2016-09-18T22:28:32,"Pandas(_0='NYC Deli Market', CITY='Seattle', LATITUDE=47.612256, LONGITUDE=-122.333838, _4='Limited-Service Restaurants')"
2016-09-19T01:17:37,2016-09-19T03:10:28,"Pandas(_0='Cheesecake Factory', CITY='Seattle', LATITUDE=47.611899, LONGITUDE=-122.332887, _4='Full-Service Restaurants')"
2016-09-20T00:22:56,2016-09-20T00:44:45,"Pandas(_0='Daily Grill', CITY='Seattle', LATITUDE=47.61134, LONGITUDE=-122.333904, _4='Full-Service Restaurants')"
2016-09-20T00:46:46,2016-09-20T01:31:20,"Pandas(_0='Blue C Sushi', CITY='Seattle', LATITUDE=47.61201, LONGITUDE=-122.33353, _4='Full-Service Restaurants')"
2016-09-23T00:30:15,2016-09-23T01:20:03,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-09-23T01:40:45,2016-09-23T02:01:44,"Pandas(_0='Ba Bar', CITY='Seattle', LATITUDE=47.661679, LONGITUDE=-122.29779, _4='Full-Service Restaurants')"
2016-09-28T00:48:22,2016-09-28T02:33:41,"Pandas(_0='My Favorite Deli', CITY='Seattle', LATITUDE=47.661026, LONGITUDE=-122.313941, _4='Full-Service Restaurants')"
2016-09-28T18:34:01,2016-09-28T19:04:36,"Pandas(_0='Hitchcock Deli', CITY='Seattle', LATITUDE=47.549072, LONGITUDE=-122.317373, _4='Limited-Service Restaurants')"
2016-09-28T21:58:06,2016-09-28T22:58:20,"Pandas(_0=""Molly Moon's Homemade Ice Crm"", CITY='Seattle', LATITUDE=47.661421, LONGITUDE=-122.337967, _4='Full-Service Restaurants')"
2016-09-30T00:13:03,2016-09-30T02:39:53,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-10-04T21:51:08,2016-10-04T23:42:46,"Pandas(_0='May', CITY='Seattle', LATITUDE=47.661612, LONGITUDE=-122.338548, _4='Full-Service Restaurants')"
2016-10-06T00:23:38,2016-10-06T02:25:19,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-10-06T16:11:38,2016-10-06T17:47:17,"Pandas(_0='Harvest Beat', CITY='Seattle', LATITUDE=47.661154, LONGITUDE=-122.336782, _4='Full-Service Restaurants')"
2016-10-12T00:00:39,2016-10-12T00:58:00,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-10-18T00:24:21,2016-10-18T02:09:21,"Pandas(_0='Zeeks Pizza', CITY='Seattle', LATITUDE=47.672679, LONGITUDE=-122.354013, _4='Full-Service Restaurants')"
2016-10-19T19:18:40,2016-10-19T21:00:46,"Pandas(_0=""Molly Moon's Homemade Ice Crm"", CITY='Seattle', LATITUDE=47.661421, LONGITUDE=-122.337967, _4='Full-Service Restaurants')"
2016-10-19T21:35:53,2016-10-19T23:58:37,"Pandas(_0=""Mr Lu's Seafood & Burgers"", CITY='Seattle', LATITUDE=47.664652, LONGITUDE=-122.312762, _4='Full-Service Restaurants')"
2016-10-22T21:19:12,2016-10-22T22:29:24,"Pandas(_0='May', CITY='Seattle', LATITUDE=47.661612, LONGITUDE=-122.338548, _4='Full-Service Restaurants')"
2016-10-25T21:17:42,2016-10-25T21:45:12,"Pandas(_0='Mas Macho LLC', CITY='Seattle', LATITUDE=47.60861, LONGITUDE=-122.34004, _4='Full-Service Restaurants')"
2016-10-27T01:16:30,2016-10-27T01:37:53,"Pandas(_0='Pink Door', CITY='Seattle', LATITUDE=47.610365, LONGITUDE=-122.342524, _4='Full-Service Restaurants')"
2016-10-29T00:30:33,2016-10-29T00:57:10,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-10-29T03:02:56,2016-10-29T03:22:05,"Pandas(_0='Ba Bar', CITY='Seattle', LATITUDE=47.661679, LONGITUDE=-122.29779, _4='Full-Service Restaurants')"
2016-10-29T17:33:19,2016-10-29T19:18:55,"Pandas(_0=""Julia's Of Wallingford"", CITY='Seattle', LATITUDE=47.660473, LONGITUDE=-122.336555, _4='Full-Service Restaurants')"
2016-10-29T19:38:17,2016-10-29T20:24:04,"Pandas(_0='Harvest Beat', CITY='Seattle', LATITUDE=47.661154, LONGITUDE=-122.336782, _4='Full-Service Restaurants')"
2016-10-29T20:25:00,2016-10-29T20:49:23,"Pandas(_0='Quality Food Ctr', CITY='Seattle', LATITUDE=47.66188, LONGITUDE=-122.335904, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2016-10-31T20:58:39,2016-10-31T21:56:27,"Pandas(_0='Taco Del Mar', CITY='Seattle', LATITUDE=47.612244, LONGITUDE=-122.331781, _4='Limited-Service Restaurants')"
2016-11-05T15:12:43,2016-11-05T16:37:19,"Pandas(_0='Harvest Beat', CITY='Seattle', LATITUDE=47.661154, LONGITUDE=-122.336782, _4='Full-Service Restaurants')"
2016-11-09T21:47:02,2016-11-09T23:27:27,"Pandas(_0=""Molly Moon's Homemade Ice Crm"", CITY='Seattle', LATITUDE=47.661421, LONGITUDE=-122.337967, _4='Full-Service Restaurants')"
2016-11-15T14:37:37,2016-11-15T15:58:18,"Pandas(_0=""Costa's Restaurant"", CITY='Seattle', LATITUDE=47.66293, LONGITUDE=-122.31329, _4='Full-Service Restaurants')"
2016-11-16T03:59:06,2016-11-16T04:16:54,"Pandas(_0='Safeway', CITY='Yakima', LATITUDE=46.603353, LONGITUDE=-120.516356, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2016-11-18T19:05:52,2016-11-18T19:22:42,"Pandas(_0='Cafe Campagne', CITY='Seattle', LATITUDE=47.609589, LONGITUDE=-122.341427, _4='Full-Service Restaurants')"
2016-11-18T21:40:08,2016-11-18T21:59:46,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-11-30T01:22:23,2016-11-30T01:55:02,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-12-02T22:34:40,2016-12-03T00:51:47,"Pandas(_0=""Mr Lu's Seafood & Burgers"", CITY='Seattle', LATITUDE=47.664652, LONGITUDE=-122.312762, _4='Full-Service Restaurants')"
2016-12-03T01:13:37,2016-12-03T03:08:08,"Pandas(_0=""Shultzy's Sausage"", CITY='Seattle', LATITUDE=47.65728, LONGITUDE=-122.313172, _4='Full-Service Restaurants')"
2016-12-09T19:12:40,2016-12-09T19:33:13,"Pandas(_0=""Molly Moon's Homemade Ice Crm"", CITY='Seattle', LATITUDE=47.661421, LONGITUDE=-122.337967, _4='Full-Service Restaurants')"
2016-12-11T01:31:39,2016-12-11T03:26:08,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-12-11T19:28:13,2016-12-11T19:57:23,"Pandas(_0='Chipotle Mexican Grill', CITY='Seattle', LATITUDE=47.661772, LONGITUDE=-122.298112, _4='Limited-Service Restaurants')"
2016-12-15T01:04:12,2016-12-15T01:20:22,"Pandas(_0='May', CITY='Seattle', LATITUDE=47.661612, LONGITUDE=-122.338548, _4='Full-Service Restaurants')"
2016-12-16T03:31:24,2016-12-16T04:08:17,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-12-20T17:45:45,2016-12-20T18:12:33,"Pandas(_0='Kozue Restaurant', CITY='Seattle', LATITUDE=47.661612, LONGITUDE=-122.338702, _4='Full-Service Restaurants')"
2016-12-22T01:34:13,2016-12-22T03:31:52,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-12-22T17:48:17,2016-12-22T18:14:32,"Pandas(_0=""Taste Of Xi'An"", CITY='Seattle', LATITUDE=47.661971, LONGITUDE=-122.31345, _4='Full-Service Restaurants')"
2016-12-23T03:15:10,2016-12-23T04:26:31,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2016-12-31T15:49:52,2016-12-31T16:54:02,"Pandas(_0='Jhanjay Vegetarian Thai Csn', CITY='Seattle', LATITUDE=47.66152, LONGITUDE=-122.33676, _4='Full-Service Restaurants')"
2017-01-01T00:35:25,2017-01-01T01:32:46,"Pandas(_0='Harvest Beat', CITY='Seattle', LATITUDE=47.661154, LONGITUDE=-122.336782, _4='Full-Service Restaurants')"
2017-01-12T21:41:18,2017-01-12T22:15:49,"Pandas(_0='Safeway', CITY='Port Townsend', LATITUDE=48.108146, LONGITUDE=-122.782355, _4='Supermarkets/Other Grocery (Exc Convenience) Strs')"
2017-01-17T16:27:34,2017-01-17T17:21:30,"Pandas(_0=""Molly Moon's Homemade Ice Crm"", CITY='Seattle', LATITUDE=47.661421, LONGITUDE=-122.337967, _4='Full-Service Restaurants')"
2017-01-18T18:58:16,2017-01-18T20:30:27,"Pandas(_0='Jhanjay Vegetarian Thai Csn', CITY='Seattle', LATITUDE=47.66152, LONGITUDE=-122.33676, _4='Full-Service Restaurants')"
2017-01-19T18:24:29,2017-01-19T19:13:50,"Pandas(_0=""Molly Moon's Homemade Ice Crm"", CITY='Seattle', LATITUDE=47.661421, LONGITUDE=-122.337967, _4='Full-Service Restaurants')"
2017-01-20T21:50:23,2017-01-20T22:07:14,"Pandas(_0='Chipotle Mexican Grill', CITY='Seattle', LATITUDE=47.661772, LONGITUDE=-122.298112, _4='Limited-Service Restaurants')"
2017-01-21T20:34:35,2017-01-21T21:34:49,"Pandas(_0=""Pam's Kitchen"", CITY='Seattle', LATITUDE=47.661154, LONGITUDE=-122.336634, _4='Full-Service Restaurants')"
2017-01-23T20:02:50,2017-01-23T21:08:06,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2017-01-25T01:27:21,2017-01-25T01:57:58,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2017-01-28T21:37:53,2017-01-28T23:30:10,"Pandas(_0=""Molly Moon's Homemade Ice Crm"", CITY='Seattle', LATITUDE=47.661421, LONGITUDE=-122.337967, _4='Full-Service Restaurants')"
2017-01-29T01:40:49,2017-01-29T03:51:47,"Pandas(_0='Old Spaghetti Factory', CITY='Seattle', LATITUDE=47.615399, LONGITUDE=-122.35403, _4='Full-Service Restaurants')"
2017-01-31T03:46:18,2017-01-31T06:12:00,"Pandas(_0='Shalimar Restaurant', CITY='Seattle', LATITUDE=47.658759, LONGITUDE=-122.312883, _4='Full-Service Restaurants')"
2017-01-31T19:47:40,2017-01-31T20:31:12,"Pandas(_0=""Molly Moon's Homemade Ice Crm"", CITY='Seattle', LATITUDE=47.661421, LONGITUDE=-122.337967, _4='Full-Service Restaurants')"
2017-01-31T20:34:17,2017-01-31T21:06:25,"Pandas(_0=""Pam's Kitchen"", CITY='Seattle', LATITUDE=47.661154, LONGITUDE=-122.336634, _4='Full-Service Restaurants')"
2017-02-01T22:42:44,2017-02-01T23:54:57,"Pandas(_0='Jhanjay Vegetarian Thai Csn', CITY='Seattle', LATITUDE=47.66152, LONGITUDE=-122.33676, _4='Full-Service Restaurants')"
2017-02-02T22:39:54,2017-02-03T00:52:33,"Pandas(_0='Harvest Beat', CITY='Seattle', LATITUDE=47.661154, LONGITUDE=-122.336782, _4='Full-Service Restaurants')"
2017-02-03T21:39:19,2017-02-03T21:55:47,"Pandas(_0='Kozue Restaurant', CITY='Seattle', LATITUDE=47.661612, LONGITUDE=-122.338702, _4='Full-Service Restaurants')"
2017-02-03T23:19:21,2017-02-04T00:44:18,"Pandas(_0=""Molly Moon's Homemade Ice Crm"", CITY='Seattle', LATITUDE=47.661421, LONGITUDE=-122.337967, _4='Full-Service Restaurants')"
2017-02-08T04:04:03,2017-02-08T05:39:10,"Pandas(_0=""Shultzy's Sausage"", CITY='Seattle', LATITUDE=47.65728, LONGITUDE=-122.313172, _4='Full-Service Restaurants')"
2017-02-08T21:18:18,2017-02-08T22:23:30,"Pandas(_0=""Molly Moon's Homemade Ice Crm"", CITY='Seattle', LATITUDE=47.661421, LONGITUDE=-122.337967, _4='Full-Service Restaurants')"
