date,start_time,end_time,duration_minutes,meal,restaurant,city,latitude,longitude
2016-07-13,16:11,16:43,32.08,Dinner,"""Domino's""",Spokane,47.700248,-117.378591
2016-07-13,17:52,18:12,19.48,Dinner,"""Domino's""",Spokane,47.700248,-117.378591
2016-07-18,14:10,15:16,66.05,Lunch,"""Domino's""",Spokane,47.700248,-117.378591
2016-08-06,21:05,21:48,43.15,Dinner,"""Milford's Fish House""",Spokane,47.66422,-117.42684
2016-08-31,17:42,18:33,51.25,Dinner,Burger King,Spokane,47.742173,-117.408672
2016-12-11,14:24,15:37,73.02,Lunch,Bangkok Thai Restaurant,Spokane,47.661962,-117.395185
2017-05-04,00:11,01:57,106.87,Late Night / Other,Target,Seattle,47.608488,-122.338255
2017-07-10,01:32,02:23,51.08,Late Night / Other,Twigs Bistro & Martini Bar,Spokane Valley,47.67558,-117.20581
2017-07-17,01:01,01:34,33.48,Late Night / Other,Safeway,Spokane,47.694097,-117.367009
2017-07-17,17:09,19:27,137.6,Dinner,Bangkok Thai Restaurant,Spokane,47.661962,-117.395185
2017-07-28,02:45,03:46,60.93,Late Night / Other,Mackenzie River Pizza Co,Spokane,47.740845,-117.395938
2017-08-01,01:44,02:34,49.43,Late Night / Other,Tomato Street-Spokane,Spokane,47.71448,-117.41083
2017-08-04,20:14,21:01,47.7,Dinner,"""Applebee's""",Spokane,47.747018,-117.403427
2017-08-10,23:35,23:59,23.52,Late Night / Other,Safeway,Spokane,47.694097,-117.367009
2017-08-16,02:18,03:07,48.73,Late Night / Other,"""Scotty's Doghouse""",Spokane,47.66958,-117.396664
2017-08-27,01:39,02:15,35.83,Late Night / Other,"""Boston's Restaurant-Sports Bar""",Spokane Valley,47.67563,-117.21285
2017-08-30,02:07,02:25,18.83,Late Night / Other,"""Caruso's Sandwiches""",Spokane Valley,47.678382,-117.282285
2017-09-07,01:10,02:22,71.77,Late Night / Other,Hugos On The Hill,Spokane,47.629538,-117.366411
2017-09-20,16:16,17:32,75.68,Dinner,Meridian Valley Country Club,Kent,47.378494,-122.158506
2017-10-06,23:08,23:28,20.93,Late Night / Other,Bangkok Thai Restaurant,Spokane,47.661962,-117.395185
2017-10-20,02:00,02:50,49.92,Late Night / Other,Tomato Street-Spokane,Spokane,47.71448,-117.41083
2017-11-01,19:12,19:51,39.03,Dinner,Onion Bar & Grill-North,Spokane,47.726709,-117.410695
2017-11-02,15:35,15:50,15.57,Lunch,Grocery Outlet,Spokane,47.728789,-117.408715
2017-12-27,19:53,21:32,98.5,Dinner,Wisconsin Burger,Spokane,47.646489,-117.400914
2018-01-21,02:12,02:53,40.88,Late Night / Other,Taco Bell,Spokane,47.747586,-117.403019
2018-02-04,18:25,19:13,48.22,Dinner,"""Boston's Restaurant-Sports Bar""",Spokane Valley,47.67563,-117.21285
2018-04-16,19:03,19:25,21.83,Dinner,Safeway,Spokane Valley,47.656286,-117.216182
2018-05-09,19:26,20:08,42.27,Dinner,Olive Garden Italian Kitchen,Spokane,47.74884,-117.401655
2018-06-20,18:51,19:30,38.95,Dinner,"""Shari's Restaurant""",Spokane,47.708982,-117.410752
2018-08-04,19:59,20:18,18.63,Dinner,SUBWAY,Spokane Valley,47.657487,-117.233478
2018-08-06,01:36,01:51,15.55,Late Night / Other,Safeway,Spokane,47.694097,-117.367009
2018-08-09,00:50,01:12,22.02,Late Night / Other,Safeway,Spokane,47.694097,-117.367009
2018-09-16,01:58,03:43,104.55,Late Night / Other,Red Robin Gourmet Burgers,Spokane,47.749431,-117.401049
2019-01-03,20:28,20:50,22.05,Dinner,Cowgirl Coffee,Bremerton,47.567825,-122.672673
2019-01-16,14:18,14:43,24.77,Lunch,SUBWAY,Spokane,47.694604,-117.367009
2019-01-23,01:57,02:17,20.42,Late Night / Other,Grocery Outlet,Spokane,47.728789,-117.408715
2019-01-29,20:26,21:13,47.5,Dinner,Panera Bread,Spokane Valley,47.669937,-117.193542
2019-02-11,19:16,19:56,40.08,Dinner,Pizza Factory,Burlington,48.46829,-122.33506
