date,start_time,end_time,duration_minutes,meal,restaurant,city,latitude,longitude
2012-09-13,01:29,01:47,18.02,Late Night / Other,Ayutla Restaurant,Goldendale,45.813117,-120.810134
2012-09-13,02:28,02:52,24.37,Late Night / Other,"""Mc Donald's""",Goldendale,45.812335,-120.808376
2012-09-14,03:25,04:11,45.3,Late Night / Other,Camas Thai Cuisine,Camas,45.585884,-122.405273
2012-09-30,20:37,21:24,46.77,Dinner,Safeway,Battle Ground,45.78184,-122.545765
2012-10-09,23:05,23:24,19.17,Late Night / Other,Winco Foods,Vancouver,45.709007,-122.556252
2012-10-22,19:52,20:27,34.87,Dinner,"""Wendy's""",Vancouver,45.681518,-122.666381
2012-11-10,21:23,22:15,51.98,Dinner,"""Elmer's Breakfast-Lunch-Dinner""",Vancouver,45.65033,-122.599862
2012-11-12,22:16,22:49,32.93,Late Night / Other,Chinese Garden Restaurant,Camas,45.585876,-122.371398
2012-11-18,20:18,20:35,17.4,Dinner,LA Costa Mexican Restaurant,Vancouver,45.656476,-122.590043
2012-12-14,01:23,02:12,48.98,Late Night / Other,Happy Island Restaurant,Camas,45.586103,-122.404465
2013-01-04,01:51,02:48,57.63,Late Night / Other,Golden Tent Mongolian Bbq,Vancouver,45.657892,-122.577883
2013-01-09,19:18,20:48,89.65,Dinner,Camas Thai Cuisine,Camas,45.585884,-122.405273
2012-12-22,22:28,23:27,59.72,Late Night / Other,"""Elmer's Breakfast-Lunch-Dinner""",Vancouver,45.65033,-122.599862
2013-03-15,00:02,01:00,57.62,Late Night / Other,Caps N Taps,Camas,45.585906,-122.404585
2013-02-20,22:11,23:42,91.07,Late Night / Other,Mariachi Alegre Mexican Rstrnt,Buckley,47.158331,-122.036741
2013-04-03,23:46,00:04,18.13,Late Night / Other,Kop Chai,Camas,45.58551,-122.404113
2013-04-04,00:15,00:46,31.1,Late Night / Other,Mill Corner,Camas,45.584899,-122.405395
2013-04-04,02:34,03:01,27.1,Late Night / Other,Mill City Brew Works,Camas,45.585831,-122.404175
2013-04-18,18:23,18:47,23.98,Dinner,Pita Pit,Vancouver,45.665768,-122.557545
2013-05-09,23:00,23:16,16.15,Late Night / Other,Mill Corner,Camas,45.584899,-122.405395
2013-07-12,02:32,02:51,19.23,Late Night / Other,SUBWAY,Battle Ground,45.771928,-122.549401
2013-07-13,22:15,22:34,19.33,Late Night / Other,Burgerville USA,Battle Ground,45.780771,-122.539581
2013-07-22,22:20,23:33,73.27,Late Night / Other,"""Los Pepe's Inc""",Battle Ground,45.775211,-122.524289
2013-07-31,20:43,21:22,39.37,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2013-08-15,22:04,22:45,40.37,Late Night / Other,Albertsons,Vancouver,45.723852,-122.652929
2013-06-15,21:25,21:58,33.08,Dinner,Camas Thai Cuisine,Camas,45.585884,-122.405273
2013-09-11,21:58,22:41,43.27,Dinner,"""Los Pepe's Inc""",Battle Ground,45.775211,-122.524289
2013-11-29,01:30,02:31,61.17,Late Night / Other,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2013-11-30,21:25,22:03,38.72,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2013-10-08,19:20,19:37,16.75,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2013-11-14,22:09,23:28,79.02,Late Night / Other,Ayutla Restaurant,Goldendale,45.813117,-120.810134
2013-11-17,00:08,01:10,61.5,Late Night / Other,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2013-11-19,01:13,01:51,37.8,Late Night / Other,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2013-11-19,20:49,21:45,55.77,Dinner,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2013-11-21,00:32,01:50,78.28,Late Night / Other,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2013-11-24,20:51,21:32,40.7,Dinner,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2013-12-23,19:08,19:55,47.38,Dinner,Golden Tent Mongolian Bbq,Vancouver,45.657892,-122.577883
2013-12-29,00:47,01:50,62.68,Late Night / Other,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2014-01-02,16:52,17:42,50.78,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2014-01-22,17:39,17:59,19.42,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2014-01-25,02:00,02:45,44.58,Late Night / Other,"""Wendy's""",Vancouver,45.681518,-122.666381
2013-12-02,23:14,00:15,60.93,Late Night / Other,Ayutla Restaurant,Goldendale,45.813117,-120.810134
2013-12-03,20:17,21:09,52.37,Dinner,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2013-12-04,20:59,21:46,47.0,Dinner,Ayutla Restaurant,Goldendale,45.813117,-120.810134
2013-12-09,00:22,01:21,58.72,Late Night / Other,"""Wendy's""",Vancouver,45.681518,-122.666381
2013-12-13,01:03,01:34,31.32,Late Night / Other,Rice Time,Camas,45.585972,-122.403796
2013-12-13,01:41,02:15,33.45,Late Night / Other,Kop Chai,Camas,45.58551,-122.404113
2013-12-13,02:17,03:10,52.65,Late Night / Other,Camas Thai Cuisine,Camas,45.585884,-122.405273
2014-01-30,17:17,17:35,18.02,Dinner,Safeway,Camas,45.586883,-122.399418
2014-01-31,00:16,01:58,101.7,Late Night / Other,Rice Time,Camas,45.585972,-122.403796
2014-01-31,02:09,03:17,67.88,Late Night / Other,Mill City Brew Works,Camas,45.585831,-122.404175
2014-01-31,15:51,17:11,80.62,Lunch,Mill City Brew Works,Camas,45.585831,-122.404175
2014-01-31,18:39,19:51,71.55,Dinner,Mill City Brew Works,Camas,45.585831,-122.404175
2014-02-11,17:51,18:38,47.38,Dinner,Camas Thai Cuisine,Camas,45.585884,-122.405273
2014-02-18,20:06,20:26,20.0,Dinner,Safeway,Camas,45.586883,-122.399418
2014-02-20,00:35,01:05,30.1,Late Night / Other,Mariachi Alegre Mexican Rstrnt,Buckley,47.158331,-122.036741
2014-02-20,05:04,06:08,64.22,Breakfast,Mariachi Alegre Mexican Rstrnt,Buckley,47.158331,-122.036741
2014-02-27,16:33,17:34,61.28,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2014-03-01,00:51,01:18,27.28,Late Night / Other,Chinese Garden Restaurant,Camas,45.585876,-122.371398
2014-03-04,21:26,21:53,27.4,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2014-03-15,00:06,01:32,86.15,Late Night / Other,"""Applebee's""",Vancouver,45.620111,-122.541093
2014-03-20,20:13,21:02,48.67,Dinner,Camas Thai Cuisine,Camas,45.585884,-122.405273
2014-04-03,20:29,20:44,15.53,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2014-04-03,22:18,22:35,16.67,Late Night / Other,"""Wendy's""",Vancouver,45.681518,-122.666381
2014-04-08,20:06,20:33,27.88,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2014-04-10,19:17,20:10,53.07,Dinner,Grocery Outlet,Camas,45.585429,-122.370219
2014-04-13,19:14,19:55,40.95,Dinner,Grocery Outlet,Camas,45.585429,-122.370219
2014-04-22,14:54,16:22,87.82,Lunch,Heritage Restaurant,Gig Harbor,47.310119,-122.581979
2014-04-24,20:42,20:57,15.77,Dinner,Little Caesars Pizza,Port Orchard,47.503259,-122.629372
2014-04-26,19:10,19:25,15.03,Dinner,Safeway,Port Orchard,47.518166,-122.630402
2014-03-26,22:32,22:59,26.88,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2014-05-08,17:18,17:51,33.75,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2014-06-16,02:12,03:47,94.97,Late Night / Other,Red Robin Gourmet Burgers,Vancouver,45.655188,-122.587416
2014-06-22,20:29,20:57,28.53,Dinner,LA Costa Mexican Restaurant,Vancouver,45.656476,-122.590043
2014-06-28,04:30,05:06,35.67,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2014-06-30,23:48,00:04,16.0,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2014-07-25,22:05,22:30,24.52,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2014-07-21,23:54,00:11,17.28,Late Night / Other,Fred Meyer,Vancouver,45.676791,-122.663263
2014-07-24,22:43,23:11,28.82,Late Night / Other,"""Papa Murphy's Take 'N' Bake""",Vancouver,45.617493,-122.526197
2014-07-28,23:49,00:07,17.67,Late Night / Other,Chinese Garden Restaurant,Camas,45.585876,-122.371398
2014-07-31,23:14,23:45,31.33,Late Night / Other,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2014-08-07,01:02,01:22,20.6,Late Night / Other,Rice Time,Camas,45.585972,-122.403796
2014-08-11,20:15,20:58,42.6,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2014-08-12,20:19,21:55,95.82,Dinner,Fred Meyer,Vancouver,45.676791,-122.663263
2014-08-19,21:30,22:40,69.95,Dinner,"""Los Pepe's Inc""",Battle Ground,45.775211,-122.524289
2014-08-27,05:15,06:43,87.62,Breakfast,"""BJ'S Restaurant & Brewhouse""",Redmond,47.66877,-122.119848
2014-08-27,23:21,00:53,92.5,Late Night / Other,"""Mar's Chinese Cuisine""",Vancouver,45.636697,-122.506207
2014-08-29,00:48,01:26,38.17,Late Night / Other,Winco Foods,Vancouver,45.63886,-122.59725
2014-09-05,22:04,22:23,18.73,Late Night / Other,Costco Wholesale,Camas,45.62254,-122.471963
2014-09-07,20:42,21:16,33.42,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2014-09-12,16:55,17:43,48.3,Dinner,Cafe Natalia,Camas,45.58629,-122.40337
2014-09-13,19:54,20:12,18.05,Dinner,"""Wendy's""",Vancouver,45.681518,-122.666381
2014-09-02,21:27,21:43,15.88,Dinner,"""Wendy's""",Vancouver,45.681518,-122.666381
2014-10-07,23:36,23:54,18.18,Late Night / Other,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2014-10-12,19:39,21:12,93.05,Dinner,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2014-10-15,18:44,19:43,59.55,Dinner,"""Los Pepe's Inc""",Battle Ground,45.775211,-122.524289
2014-10-01,23:01,23:45,43.9,Late Night / Other,"""Wendy's""",Vancouver,45.681518,-122.666381
2014-10-02,01:11,01:29,18.52,Late Night / Other,"""Papa Murphy's Take 'N' Bake""",Vancouver,45.720714,-122.662762
2014-10-26,20:36,20:54,18.67,Dinner,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2014-10-20,18:26,19:23,57.72,Dinner,Blue Castle,Battle Ground,45.775389,-122.52362
2014-11-06,00:56,01:47,51.48,Late Night / Other,"""Linda's Home Plate Restraunt""",Vancouver,45.666483,-122.548391
2014-11-06,21:06,21:59,52.85,Dinner,"""Wendy's""",Vancouver,45.681518,-122.666381
2014-11-07,23:32,00:26,54.18,Late Night / Other,Albertsons,Vancouver,45.723852,-122.652929
2014-11-11,22:16,22:39,22.95,Late Night / Other,360 Kitchen,Vancouver,45.595671,-122.476472
2014-11-14,20:00,20:37,37.05,Dinner,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2014-11-13,19:05,19:21,15.68,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2014-11-14,00:34,01:38,64.02,Late Night / Other,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2014-11-25,22:15,22:37,21.73,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2014-12-07,22:12,22:34,22.72,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2014-12-09,03:09,03:30,20.38,Late Night / Other,Beaches Restaurant & Bar,Vancouver,45.614929,-122.652099
2014-12-15,20:18,20:51,33.28,Dinner,Mill City Brew Works,Camas,45.585831,-122.404175
2014-12-17,22:17,22:36,19.22,Late Night / Other,Camas Thai Cuisine,Camas,45.585884,-122.405273
2014-12-18,23:03,23:54,51.33,Late Night / Other,Albertsons,Vancouver,45.723852,-122.652929
2014-12-20,20:18,21:49,91.32,Dinner,"""Elmer's Breakfast-Lunch-Dinner""",Vancouver,45.65033,-122.599862
2014-12-21,20:19,21:52,92.25,Dinner,Heathen Brewing Feral Pubc Hse,Vancouver,45.630126,-122.672302
2015-01-03,22:05,22:26,21.15,Late Night / Other,Costco Wholesale,Camas,45.62254,-122.471963
2015-01-07,20:02,20:19,16.75,Dinner,"""Wendy's""",Vancouver,45.681518,-122.666381
2015-08-07,01:33,02:01,28.62,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2015-08-11,19:54,20:10,15.78,Dinner,Dawns Delectables,Centralia,46.717341,-122.953777
2015-08-12,18:39,19:08,29.17,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2015-09-03,00:43,02:47,123.65,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2015-09-03,18:16,18:33,17.5,Dinner,Albertsons,Vancouver,45.723852,-122.652929
2015-09-03,20:05,20:28,23.02,Dinner,"""Wendy's""",Vancouver,45.681518,-122.666381
2015-09-11,21:11,21:29,17.98,Dinner,Wildfour Cafe & Cupcakes,Washougal,45.578475,-122.353812
2015-09-11,21:32,21:49,17.5,Dinner,Wildfour Cafe & Cupcakes,Washougal,45.578475,-122.353812
2015-09-12,22:57,23:22,24.88,Late Night / Other,LA Costa Mexican Restaurant,Vancouver,45.656476,-122.590043
2015-09-13,23:00,23:19,19.53,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2015-09-18,00:08,00:31,23.4,Late Night / Other,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2015-09-26,23:52,01:35,103.48,Late Night / Other,Round Table Clubhouse,Camas,45.586647,-122.3724
2015-09-27,20:56,22:40,103.8,Dinner,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2015-09-29,20:38,21:13,34.97,Dinner,Safeway,Camas,45.586883,-122.399418
2015-10-08,15:50,17:47,117.07,Lunch,Talay Thai,Vancouver,45.684326,-122.53382
2015-10-12,20:16,21:23,66.68,Dinner,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2015-10-14,20:36,21:20,43.8,Dinner,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2015-10-15,01:35,02:46,70.38,Late Night / Other,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2015-10-22,01:38,01:57,19.33,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2015-10-26,00:03,01:44,100.28,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2015-11-05,20:02,21:02,59.88,Dinner,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2015-11-07,20:48,21:51,63.25,Dinner,"""Applebee's""",Vancouver,45.715818,-122.652135
2015-11-09,00:02,01:40,97.57,Late Night / Other,Leonardos Pizzeria,Vancouver,45.62078,-122.50232
2015-12-09,19:56,21:11,74.33,Dinner,Country Cousin,Centralia,46.728639,-122.979073
2016-01-08,23:22,00:12,50.35,Late Night / Other,Red Robin Gourmet Burgers,Vancouver,45.655188,-122.587416
2015-12-18,00:43,01:02,18.32,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2015-12-19,18:08,18:26,18.42,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2015-12-20,18:07,18:29,21.72,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2016-02-04,16:24,17:02,37.22,Dinner,Safeway,Camas,45.586883,-122.399418
2016-02-14,22:01,22:22,20.75,Late Night / Other,Top Burger Drive-In,Camas,45.590515,-122.40509
2016-02-14,23:55,01:28,92.48,Late Night / Other,Rock Wood Fired Pizza-Spirits,Vancouver,45.61909,-122.645846
2016-02-18,19:00,19:34,33.75,Dinner,"""Papa Murphy's Take 'N' Bake""",Vancouver,45.617493,-122.526197
2016-02-21,18:39,19:01,22.05,Dinner,Chucks Produce & Street Market,Vancouver,45.618029,-122.536857
2016-02-25,14:26,14:49,23.72,Lunch,Mariachi Alegre Mexican Rstrnt,Buckley,47.158331,-122.036741
2016-02-29,21:18,21:53,34.48,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2016-03-18,18:53,20:20,87.35,Dinner,Spiffys Restaurant & Bakery,Chehalis,46.54698,-122.87482
2016-03-27,00:38,01:03,25.65,Late Night / Other,Round Table Clubhouse,Camas,45.586647,-122.3724
2016-03-27,19:01,19:35,34.48,Dinner,Country Cafe,Ridgefield,45.817527,-122.683594
2016-04-01,19:31,19:54,23.0,Dinner,Wildfour Cafe & Cupcakes,Washougal,45.578475,-122.353812
2016-04-02,02:42,03:20,38.38,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2016-04-07,22:41,23:08,26.5,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2016-04-15,20:14,20:32,18.25,Dinner,Safeway,Camas,45.586883,-122.399418
2016-04-21,19:27,19:46,18.53,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2016-04-21,19:48,20:06,18.52,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2016-04-22,18:20,19:19,59.77,Dinner,"""Hudson's Bar & Grill""",Vancouver,45.65362,-122.59204
2016-04-26,17:54,18:09,15.03,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2016-06-18,23:43,01:36,112.83,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2016-06-20,01:16,01:32,16.25,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2016-05-25,19:36,20:02,25.73,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2016-05-25,21:29,22:03,34.57,Dinner,Caps N Taps,Camas,45.585906,-122.404585
2016-05-29,20:33,21:20,46.77,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2016-06-02,06:53,07:09,16.68,Breakfast,Target,Vancouver,45.616732,-122.50583
2016-06-07,20:44,21:00,15.5,Dinner,Safeway,Vancouver,45.616892,-122.530888
2016-06-09,01:18,01:40,22.43,Late Night / Other,Round Table Clubhouse,Camas,45.586647,-122.3724
2016-06-11,02:44,03:28,43.82,Late Night / Other,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2016-06-13,23:51,00:40,48.9,Late Night / Other,Mill City Brew Works,Camas,45.585831,-122.404175
2016-06-30,21:16,22:36,80.05,Dinner,Red Robin Gourmet Burgers,Battle Ground,45.770619,-122.548873
2016-07-13,23:38,00:39,60.68,Late Night / Other,"""Applebee's""",Vancouver,45.620111,-122.541093
2016-07-14,21:57,22:19,21.6,Dinner,Vancouver Black Bear Diner,Vancouver,45.609742,-122.503646
2016-07-14,22:21,22:59,37.78,Late Night / Other,Vancouver Black Bear Diner,Vancouver,45.609742,-122.503646
2016-07-15,20:55,22:36,101.33,Dinner,"""Papa Murphy's Take 'N' Bake""",Vancouver,45.617493,-122.526197
2016-07-20,19:16,19:47,30.8,Dinner,Target,Vancouver,45.616732,-122.50583
2016-07-20,20:22,20:44,21.32,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2016-07-20,21:19,21:37,18.25,Dinner,Burgerville USA,Vancouver,45.604919,-122.503295
2016-07-22,22:15,23:05,49.33,Late Night / Other,Beaches Restaurant & Bar,Vancouver,45.614929,-122.652099
2016-07-29,01:15,01:33,18.33,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2016-07-30,23:53,02:00,126.88,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2016-08-12,01:58,02:16,18.38,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2016-08-12,22:22,23:14,52.77,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2016-08-14,18:48,19:07,18.97,Dinner,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2016-08-15,19:55,20:52,57.0,Dinner,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2016-08-16,00:45,01:48,62.93,Late Night / Other,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2016-08-21,20:46,21:43,57.02,Dinner,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2016-08-23,00:27,01:11,43.92,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2016-08-25,21:25,21:44,19.72,Dinner,Provecho,Vancouver,45.63507,-122.670776
2016-09-09,20:55,21:12,17.27,Dinner,Safeway,Camas,45.586883,-122.399418
2016-09-12,19:58,20:13,15.63,Dinner,Safeway,Camas,45.586883,-122.399418
2016-09-15,00:11,00:44,33.78,Late Night / Other,Okuno & Assoc Inc,Vancouver,45.71536,-122.64952
2016-09-19,00:18,01:17,58.87,Late Night / Other,Nuestra Mesa,Camas,45.585221,-122.405216
2016-06-23,22:00,22:27,26.65,Late Night / Other,Costco Wholesale,Camas,45.62254,-122.471963
2016-06-26,19:23,19:58,34.4,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2016-06-27,22:46,23:34,47.45,Late Night / Other,"""Marie's Sodbusters""",Goldendale,45.825749,-120.805769
2016-09-20,19:16,19:36,19.68,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2016-10-16,19:55,20:26,31.03,Dinner,Costco Wholesale,Camas,45.62254,-122.471963
2016-10-25,18:24,18:43,18.65,Dinner,Sian Palace Restaurant,Poulsbo,47.749614,-122.654305
2016-10-28,23:14,01:11,116.95,Late Night / Other,Red Robin Gourmet Burgers,Lacey,47.056251,-122.768849
2016-11-09,18:45,20:00,74.53,Dinner,China Sun,Port Orchard,47.50927,-122.630768
2016-11-10,18:23,18:40,17.28,Dinner,Little Caesars Pizza,Port Orchard,47.503259,-122.629372
2016-11-13,23:15,00:10,55.78,Late Night / Other,Caps N Taps,Camas,45.585906,-122.404585
2016-12-07,00:03,00:19,16.53,Late Night / Other,Quality Food Ctrs,Vancouver,45.594798,-122.476427
2016-12-08,00:27,01:27,59.98,Late Night / Other,"""Applebee's""",Vancouver,45.620111,-122.541093
2016-12-08,02:23,03:52,88.97,Late Night / Other,Vinotopia Restaurant,Vancouver,45.616626,-122.551011
2016-12-23,02:13,04:16,123.13,Late Night / Other,Rock Wood Fired Pizza-Spirits,Vancouver,45.61909,-122.645846
2017-01-11,21:54,22:09,15.77,Dinner,Frack Burger,Vancouver,45.62388,-122.562408
2017-01-15,19:18,19:50,31.43,Dinner,Caps N Taps,Camas,45.585906,-122.404585
2017-01-19,19:53,20:11,18.37,Dinner,Fred Meyer,Vancouver,45.676791,-122.663263
2017-01-27,23:33,00:47,74.57,Late Night / Other,"""Applebee's""",Vancouver,45.620111,-122.541093
2017-01-28,00:55,03:23,147.87,Late Night / Other,Vinotopia Restaurant,Vancouver,45.616626,-122.551011
2017-03-10,04:09,04:26,17.05,Late Night / Other,"""Mc Donald's""",Vancouver,45.618797,-122.537416
2017-03-11,00:44,01:18,33.6,Late Night / Other,Safeway,Camas,45.586883,-122.399418
2017-03-17,02:03,02:51,47.37,Late Night / Other,Rice Time,Camas,45.585972,-122.403796
2017-03-22,01:31,03:02,91.43,Late Night / Other,Red Robin Gourmet Burgers,Vancouver,45.655188,-122.587416
2017-03-22,18:00,19:39,99.7,Dinner,Little Caesars Pizza,Camas,45.585817,-122.370654
2017-03-29,23:46,02:08,141.72,Late Night / Other,"""Juliano's Pizzeria""",Vancouver,45.616849,-122.511956
2017-05-04,21:13,21:29,16.9,Dinner,LA Costa Mexican Restaurant,Vancouver,45.656476,-122.590043
2017-05-06,20:04,20:20,16.52,Dinner,Goldendale Market Fresh,Goldendale,45.822602,-120.812856
2017-02-24,02:35,03:02,27.67,Late Night / Other,Kitchen The LLC,Enumclaw,47.203108,-121.989816
2017-02-24,03:06,04:49,103.58,Late Night / Other,Historic Mint Rstrnt & Alhs,Enumclaw,47.203831,-121.989852
