date,start_time,end_time,duration_minutes,meal,restaurant,city,latitude,longitude
2018-03-25,18:14,19:34,80.85,Dinner,Chelsea Farms Oyster Bar,Olympia,47.046399,-122.901498
2018-03-26,17:42,18:15,33.0,Dinner,Pecado Bueno,Seattle,47.659242,-122.350308
2018-03-27,04:16,05:56,99.77,Late Night / Other,"""Mc Donald's""",Seattle,47.614407,-122.337945
2018-03-27,06:41,07:43,62.15,Breakfast,"""Mc Donald's""",Seattle,47.614407,-122.337945
2018-03-27,08:18,09:26,67.75,Breakfast,"""Mc Donald's""",Seattle,47.614407,-122.337945
2018-03-28,04:40,06:04,83.55,Late Night / Other,Jhanjay Vegetarian Thai Csn,Seattle,47.66152,-122.33676
2018-06-03,22:43,23:13,30.13,Late Night / Other,Owl & Thistle Pub,Seattle,47.603717,-122.336078
2018-06-04,04:00,04:27,27.02,Late Night / Other,Mas Macho LLC,Seattle,47.60861,-122.34004
2018-06-04,17:32,19:09,96.97,Dinner,Canterbury Ale House,Seattle,47.624215,-122.31256
2018-06-04,19:32,20:36,63.57,Dinner,Sunlight Cafe,Seattle,47.675104,-122.317432
2018-06-04,21:43,22:13,29.55,Dinner,Wing Dome,Seattle,47.68609,-122.354998
2018-11-10,19:33,20:06,32.77,Dinner,Mercato Ristorante,Olympia,47.049928,-122.901649
2018-11-10,20:19,20:37,17.8,Dinner,Tacos California,Olympia,47.045733,-122.893239
2018-11-14,02:27,03:23,56.5,Late Night / Other,Little Water Cantina,Seattle,47.64717,-122.32489
2019-03-19,05:05,05:49,43.55,Breakfast,"""Denny's""",Seatac,47.435717,-122.296345
2019-03-26,01:23,02:13,49.12,Late Night / Other,Buddha Ruksa Thai Cuisine,Seattle,47.564899,-122.377226
2019-03-26,23:38,00:42,64.43,Late Night / Other,"""Sweet Lou's""",Seattle,47.690884,-122.366995
2019-03-27,03:48,04:15,27.02,Late Night / Other,"""Mo's Sandwich Shop""",Seattle,47.673496,-122.354109
2019-11-10,01:43,03:40,116.98,Late Night / Other,Frelard Pizza Co,Seattle,47.65638,-122.361893
2019-11-10,19:24,20:04,40.53,Dinner,"""Lucky's Pho""",Seattle,47.64979,-122.349702
2019-11-11,00:48,01:49,61.73,Late Night / Other,Lemon Grass,Lacey,47.060881,-122.768111
2020-03-23,20:18,21:54,96.58,Dinner,Wild Orchid,Tacoma,47.255314,-122.476098
2020-03-26,02:03,03:22,78.67,Late Night / Other,Coba,Seattle,47.62412,-122.355341
2020-03-26,08:13,08:36,23.17,Breakfast,Barolo,Seattle,47.61457,-122.33748
2020-03-26,18:49,19:07,18.1,Dinner,"""Mr Bill's Food Store""",Seattle,47.660561,-122.36074
2020-03-27,01:44,02:51,67.52,Late Night / Other,Razzis,Seattle,47.69113,-122.35553
2021-03-24,19:33,19:57,23.67,Dinner,Jai Thai,Seattle,47.65033,-122.35016
2022-10-03,02:15,03:03,47.77,Late Night / Other,Shelter Lounge,Seattle,47.68018,-122.325446
2022-10-06,16:06,16:29,22.83,Dinner,"""Dominick's""",Olympia,47.038937,-122.889906
2022-10-09,15:29,16:15,46.0,Lunch,"""Denny's""",Lacey,47.048289,-122.821993
2023-06-12,21:08,22:08,59.37,Dinner,Toyoda Sushi,Seattle,47.720505,-122.295157
2023-06-13,19:16,19:56,39.9,Dinner,Aaron Wright,Seattle,47.678142,-122.355681
2023-06-14,22:41,23:09,28.37,Late Night / Other,Jai Thai,Seattle,47.65033,-122.35016
