date,start_time,end_time,duration_minutes,meal,restaurant,city,latitude,longitude
2018-11-27,01:57,02:25,28.12,Late Night / Other,Genki Sushi,Bellevue,47.57476,-122.17113
2018-11-28,00:03,00:31,28.08,Late Night / Other,Teriyaki Time,Bellevue,47.57572,-122.16871
2018-12-04,01:27,01:45,18.15,Late Night / Other,Azteca Mexican Restaurants,Bellevue,47.6115,-122.18976
2018-12-04,19:36,19:58,21.97,Dinner,Greek Express,Bellevue,47.60962,-122.14175
2018-12-06,19:24,19:40,16.37,Dinner,Marinepolis Sushi Land,Bellevue,47.611353,-122.197145
2018-12-06,19:49,20:13,24.12,Dinner,"""Jimmy John's""",Bellevue,47.61125,-122.199663
2018-12-30,18:51,19:11,19.78,Dinner,Genki Sushi,Bellevue,47.57476,-122.17113
2019-01-02,19:45,20:02,16.73,Dinner,Greek Express,Bellevue,47.60962,-122.14175
2019-01-15,19:17,19:40,23.45,Dinner,Greek Express,Bellevue,47.60962,-122.14175
2019-01-21,19:37,19:56,18.95,Dinner,Genki Sushi,Bellevue,47.57476,-122.17113
2019-01-21,23:50,00:30,40.38,Late Night / Other,"""Jimmy John's""",Bellevue,47.61125,-122.199663
2019-01-23,01:24,01:45,21.55,Late Night / Other,Genki Sushi,Bellevue,47.57476,-122.17113
2019-02-05,02:44,03:35,50.27,Late Night / Other,Family Pancake House,Redmond,47.668481,-122.104427
2019-02-06,20:01,20:43,42.17,Dinner,Taco Time,Issaquah,47.551465,-122.046206
2019-02-10,19:16,20:01,44.93,Dinner,Family Pancake House,Redmond,47.668481,-122.104427
2019-02-11,19:21,19:42,21.3,Dinner,Greek Express,Bellevue,47.60962,-122.14175
2019-02-12,19:17,19:39,21.32,Dinner,Taco Time,Issaquah,47.551465,-122.046206
2019-02-13,03:46,04:22,35.32,Late Night / Other,Smith,Seattle,47.593821,-122.333687
2019-02-13,19:25,19:46,20.85,Dinner,Marinepolis Sushi Land,Bellevue,47.611353,-122.197145
2019-02-15,19:41,20:14,32.98,Dinner,Greek Express,Bellevue,47.60962,-122.14175
2019-02-19,01:50,02:14,24.68,Late Night / Other,Greek Express,Bellevue,47.60962,-122.14175
2019-02-19,04:44,05:14,29.98,Late Night / Other,Din Tai Fung-Bellevue,Bellevue,47.616623,-122.201603
2019-02-20,20:03,20:21,18.15,Dinner,Taco Time,Issaquah,47.551465,-122.046206
2019-02-25,02:16,02:37,21.6,Late Night / Other,Ai Sushi Restaurant,Bellevue,47.619597,-122.130571
2019-02-25,19:10,20:07,57.75,Dinner,Seastar Restaurant & Raw Bar,Bellevue,47.612292,-122.196265
2019-02-26,20:33,21:09,36.78,Dinner,"""Amigo's Family Mexican Rstrnt""",Bellevue,47.614845,-122.196841
2019-02-27,03:16,04:02,45.88,Late Night / Other,Greek Express,Bellevue,47.60962,-122.14175
2019-02-28,00:54,01:09,15.13,Late Night / Other,Central Bar & Restaurant,Bellevue,47.615628,-122.196262
2019-03-02,02:14,02:44,29.73,Late Night / Other,Greek Express,Bellevue,47.60962,-122.14175
2019-03-02,19:14,19:31,17.23,Dinner,Genki Sushi,Bellevue,47.57476,-122.17113
2019-03-03,18:41,19:03,21.85,Dinner,Potbelly Sandwich Shop,Bellevue,47.61407,-122.19823
2019-03-03,21:59,00:13,133.58,Dinner,Seastar Restaurant & Raw Bar,Bellevue,47.612292,-122.196265
2019-03-04,01:21,02:21,59.8,Late Night / Other,Ai Sushi Restaurant,Bellevue,47.619597,-122.130571
2019-03-04,15:49,17:59,129.33,Lunch,Seastar Restaurant & Raw Bar,Bellevue,47.612292,-122.196265
2019-03-05,16:18,18:21,123.45,Dinner,Seastar Restaurant & Raw Bar,Bellevue,47.612292,-122.196265
2019-03-05,19:11,19:31,19.93,Dinner,Seastar Restaurant & Raw Bar,Bellevue,47.612292,-122.196265
