date,start_time,end_time,duration_minutes,meal,restaurant,city,latitude,longitude
2012-05-19,20:26,20:44,17.48,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2012-05-19,20:52,21:09,16.82,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2012-06-04,19:52,20:35,42.78,Dinner,SUBWAY,Kirkland,47.731011,-122.173508
2012-06-08,21:53,22:10,17.12,Dinner,"""Jersey Mike's Subs""",Woodinville,47.753789,-122.152807
2012-06-14,18:29,19:10,40.63,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-06-15,19:55,20:26,30.32,Dinner,SUBWAY,Kirkland,47.731011,-122.173508
2012-06-21,00:06,00:48,42.08,Late Night / Other,Rogue Ales Issaquah Brewhouse,Issaquah,47.530098,-122.037104
2012-07-02,01:23,01:53,30.23,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-07-09,17:54,18:10,16.35,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2012-08-09,20:28,21:03,35.05,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-08-10,01:12,01:28,16.33,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-08-11,22:40,00:02,82.03,Late Night / Other,Joey Kitchen At U Village,Seattle,47.661686,-122.298478
2012-08-15,21:03,21:24,20.98,Dinner,"""Domino's""",Woodinville,47.756315,-122.080998
2012-08-18,21:50,22:14,24.32,Dinner,"""Jersey Mike's Subs""",Woodinville,47.753789,-122.152807
2012-08-20,02:36,02:58,21.5,Late Night / Other,Costco Wholesale,Woodinville,47.779395,-122.148542
2012-08-22,22:43,23:02,19.13,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-08-25,17:00,17:24,24.45,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-08-28,18:21,18:48,26.38,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2012-08-28,19:43,20:07,24.57,Dinner,"""Domino's""",Woodinville,47.756315,-122.080998
2012-08-28,23:17,23:47,29.9,Late Night / Other,"""Rooney's""",Woodinville,47.75588,-122.15176
2012-08-30,01:46,03:29,103.22,Late Night / Other,Ooba Tooba Mex Grill,Woodinville,47.75306,-122.15212
2012-09-03,22:37,23:10,32.83,Late Night / Other,Armadillo Barbecue,Woodinville,47.74045,-121.9864
2012-09-03,23:11,23:47,35.38,Late Night / Other,Armadillo Barbecue,Woodinville,47.74045,-121.9864
2012-09-06,01:41,02:07,25.95,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-09-08,21:35,21:55,20.15,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2012-09-10,20:45,21:14,28.43,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-09-16,19:57,20:44,47.67,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2012-09-17,00:53,01:49,56.5,Late Night / Other,"""Rooney's""",Woodinville,47.75588,-122.15176
2012-09-18,00:06,00:41,34.37,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-09-22,00:29,00:53,24.45,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-10-01,00:09,00:28,18.35,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-10-01,22:33,23:32,59.0,Late Night / Other,"""Rooney's""",Woodinville,47.75588,-122.15176
2012-10-02,21:59,22:18,19.07,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-10-04,03:50,04:45,54.97,Late Night / Other,North City Wine Bar & Bistro,Shoreline,47.757723,-122.313171
2012-10-04,05:56,06:39,43.35,Breakfast,North City Wine Bar & Bistro,Shoreline,47.757723,-122.313171
2012-10-06,01:16,01:32,16.1,Late Night / Other,Costco Wholesale,Woodinville,47.779395,-122.148542
2012-10-08,00:40,01:13,32.9,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-10-12,21:54,23:13,79.13,Dinner,Side By Side,Seattle,47.662447,-122.311919
2012-10-15,01:21,01:47,26.27,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-10-17,22:48,23:19,30.85,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-10-19,16:58,17:25,26.28,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-10-21,23:50,00:12,22.2,Late Night / Other,Costco Wholesale,Woodinville,47.779395,-122.148542
2012-10-24,23:49,00:20,30.42,Late Night / Other,Safeway,Kirkland,47.732456,-122.174391
2012-10-28,23:20,23:49,28.42,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2011-03-28,00:53,01:22,29.35,Late Night / Other,Chipotle Mexican Grill,Lynnwood,47.829707,-122.272485
2011-03-31,22:58,23:24,25.85,Late Night / Other,"""Anthony's Homeport Kirkland""",Bellevue,47.674024,-122.206215
2014-01-14,21:14,21:44,30.4,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2014-01-15,16:29,17:04,34.5,Dinner,Little London Plane,Seattle,47.59933,-122.332843
2014-01-19,20:27,20:45,18.17,Dinner,Safeway,Kirkland,47.732456,-122.174391
2014-01-20,19:15,19:42,26.52,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2014-01-28,20:42,21:01,18.87,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2014-01-29,03:52,05:40,108.12,Late Night / Other,Match Coffee & Wine,Duvall,47.741781,-121.986291
2014-02-02,21:42,22:17,34.32,Dinner,Trader Joes,Redmond,47.674916,-122.127643
2014-02-17,18:26,19:52,86.27,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2014-05-04,23:03,23:22,19.32,Late Night / Other,SUBWAY,Kirkland,47.731011,-122.173508
2014-05-04,23:34,00:22,47.32,Late Night / Other,SUBWAY,Kirkland,47.731011,-122.173508
2014-05-06,03:45,04:05,20.28,Late Night / Other,Tipsy Cow Burger Bar,Woodinville,47.754295,-122.150644
2014-05-06,18:57,19:29,31.47,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2014-05-09,15:25,16:00,35.13,Lunch,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2014-05-09,20:15,21:36,80.52,Dinner,Bay Cafe,Seattle,47.6556,-122.38117
2014-05-12,00:14,01:47,93.37,Late Night / Other,Big Fish Grill-Woodinville,Woodinville,47.754802,-122.156336
2014-05-13,20:10,20:28,17.72,Dinner,SUBWAY,Kirkland,47.731011,-122.173508
2014-05-15,23:50,00:11,20.9,Late Night / Other,Costco Wholesale,Woodinville,47.779395,-122.148542
2014-05-31,20:10,20:29,18.6,Dinner,SUBWAY,Kirkland,47.731011,-122.173508
2014-05-31,21:06,21:24,17.37,Dinner,SUBWAY,Kirkland,47.731011,-122.173508
2014-06-23,19:57,20:16,18.18,Dinner,"""Jimmy John's""",Redmond,47.67569,-122.12714
2014-06-28,23:23,23:42,18.72,Late Night / Other,SUBWAY,Kirkland,47.731011,-122.173508
2014-06-28,23:48,00:31,42.87,Late Night / Other,Sora Sushi Woodinville,Woodinville,47.733328,-122.152737
2014-06-30,18:59,20:37,97.92,Dinner,Salt & Iron,Edmonds,47.811162,-122.378817
2014-06-30,21:43,22:17,33.93,Dinner,MOD Pizza,Woodinville,47.75686,-122.15443
2014-07-07,18:10,18:30,19.7,Dinner,SUBWAY,Kirkland,47.731011,-122.173508
2014-07-10,23:06,00:55,108.53,Late Night / Other,Spiros Pizza,Shoreline,47.76286,-122.34642
2014-07-13,21:10,21:32,22.58,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2014-07-25,20:14,21:02,47.63,Dinner,"""Papa Murphy's Take 'N' Bake""",Woodinville,47.75502,-122.150545
2014-07-25,21:51,23:16,85.42,Dinner,"""Applebee's""",Lynnwood,47.820591,-122.296373
2014-07-28,00:53,01:24,31.7,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2014-08-01,00:13,00:35,22.42,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2014-08-01,19:59,21:48,108.73,Dinner,SUBWAY,Kirkland,47.731011,-122.173508
2014-08-02,21:03,21:19,16.3,Dinner,Gobble,Woodinville,47.755764,-122.161196
2014-08-06,00:58,01:32,34.07,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2014-08-13,19:54,20:15,21.2,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2014-08-25,20:53,22:21,88.05,Dinner,Salt & Iron,Edmonds,47.811162,-122.378817
2014-08-31,20:13,20:41,28.4,Dinner,Soulfood,Redmond,47.675292,-122.130695
2014-09-17,20:57,21:42,44.42,Dinner,Safeway,Kirkland,47.732456,-122.174391
2014-09-17,21:54,22:36,41.47,Dinner,SUBWAY,Kirkland,47.731011,-122.173508
2014-09-23,20:13,20:55,41.68,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2014-09-26,23:47,00:08,20.77,Late Night / Other,Jin Me Rest,Lynnwood,47.832885,-122.277404
2014-10-08,18:38,19:29,51.12,Dinner,Panera Bread,Seattle,47.615899,-122.320387
2012-11-07,20:09,20:43,33.67,Dinner,Greene Juice,Kirkland,47.675467,-122.203589
2012-11-09,00:08,00:35,27.52,Late Night / Other,Ooba Tooba Mex Grill,Woodinville,47.75306,-122.15212
2012-11-13,00:00,00:26,26.53,Late Night / Other,Wehoneybrew.Com Espresso Cafe,Bothell,47.760051,-122.205772
2012-11-13,00:28,00:48,20.45,Late Night / Other,Tandem A Wine & Cheese Bar,Bothell,47.76039,-122.204407
2012-11-13,23:36,00:36,60.02,Late Night / Other,Thai Mekong Restaurant,Graham,47.07738,-122.2929
2012-11-17,00:20,00:50,29.35,Late Night / Other,Clay Oven,Woodinville,47.75328,-122.15357
2012-11-18,23:14,23:44,30.55,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-11-24,17:48,18:29,41.05,Dinner,"""Papa Murphy's Take 'N' Bake""",Woodinville,47.75502,-122.150545
2012-11-25,20:24,20:40,16.87,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-11-30,19:52,20:17,25.65,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2012-12-07,20:30,21:05,35.7,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-12-08,23:25,23:50,24.7,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-12-15,01:14,01:45,30.32,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-12-15,22:20,22:39,18.97,Late Night / Other,Safeway,Kirkland,47.732456,-122.174391
2012-12-17,21:52,22:46,53.75,Dinner,"""Teddy's Bigger Burgers""",Woodinville,47.756392,-122.153345
2012-12-19,00:51,01:35,44.23,Late Night / Other,Red Robin Gourmet Burgers,Auburn,47.296082,-122.242098
2012-12-23,02:02,02:28,25.95,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2012-12-28,19:39,20:17,37.85,Dinner,"""Papa Murphy's Take 'N' Bake""",Woodinville,47.75502,-122.150545
2012-12-28,23:16,23:44,27.63,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-01-12,02:34,02:50,16.17,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-01-13,17:16,17:48,32.45,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-01-19,23:45,00:05,19.65,Late Night / Other,Plaza Santa Fe,Woodinville,47.753525,-122.153418
2013-01-21,01:39,01:58,18.88,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-01-22,22:57,23:15,18.12,Late Night / Other,Safeway,Kirkland,47.732456,-122.174391
2013-01-23,19:39,19:59,20.42,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-01-27,21:27,21:46,18.97,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2013-01-27,21:48,22:17,28.35,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2013-02-01,23:24,23:53,29.45,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-02-08,01:21,01:47,26.03,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-02-10,22:41,22:58,16.63,Late Night / Other,Costco Wholesale,Woodinville,47.779395,-122.148542
2013-02-10,23:00,23:16,16.27,Late Night / Other,Costco Wholesale,Woodinville,47.779395,-122.148542
2013-02-16,23:35,23:53,18.12,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-02-18,19:45,21:18,93.53,Dinner,"""Anthony's Homeport Edmonds""",Edmonds,47.80798,-122.39098
2013-02-20,16:43,17:21,37.82,Dinner,"""Papa Murphy's Take 'N' Bake""",Woodinville,47.75502,-122.150545
2013-02-21,18:56,19:20,24.4,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-02-24,19:39,20:02,23.1,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2013-03-01,22:31,23:14,42.23,Late Night / Other,"""Garlic Jim's Famous Grmt Pizza""",Bothell,47.761343,-122.176131
2013-03-03,00:25,00:41,16.38,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-03-09,01:16,01:38,22.23,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-03-10,22:39,23:08,29.17,Late Night / Other,"""Papa Murphy's Take 'N' Bake""",Woodinville,47.75502,-122.150545
2013-03-12,22:37,22:58,20.47,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-03-14,23:45,00:03,17.95,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-03-17,18:40,19:02,22.27,Dinner,Zeeks Pizza,Kirkland,47.67627,-122.20608
2013-03-17,19:35,19:59,23.37,Dinner,Thai Ginger-Madison Park,Seattle,47.63582,-122.27866
2013-03-17,20:01,21:15,74.62,Dinner,Cactus Restaurants Inc,Seattle,47.63614,-122.27782
2013-03-18,00:39,03:01,141.98,Late Night / Other,Bear & The Bee,Seattle,47.613441,-122.344782
2013-03-23,15:35,15:57,22.25,Lunch,Whole Foods Market,Bellevue,47.618372,-122.184971
2013-03-25,18:47,19:28,41.12,Dinner,"""50's Burger Bar""",Edmonds,47.81063,-122.37793
2013-03-25,19:30,20:44,73.47,Dinner,Salt & Iron,Edmonds,47.811162,-122.378817
2013-03-30,02:26,03:01,34.98,Late Night / Other,Ooba Tooba Mex Grill,Woodinville,47.75306,-122.15212
2013-03-31,20:30,21:28,58.53,Dinner,Whole Foods Market,Bellevue,47.618372,-122.184971
2013-04-01,20:52,21:36,44.03,Dinner,Chanterelle Restaurant,Edmonds,47.810955,-122.379108
2013-04-08,00:56,01:21,24.32,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-04-10,18:02,18:32,29.88,Dinner,Iyara Thai Cuisine,Redmond,47.67256,-122.12104
2013-04-13,01:33,01:49,16.83,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-04-16,18:51,19:51,60.28,Dinner,"""Ruth's Chris Steak House""",Bellevue,47.61535,-122.201821
2013-04-28,19:27,19:53,26.1,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-05-01,19:31,20:59,88.47,Dinner,Red Robin Gourmet Burgers,Spokane,47.658825,-117.423306
2013-05-01,21:04,22:03,58.27,Dinner,Safari Room Fresh Grill & Bar,Spokane,47.656255,-117.422986
2013-05-05,18:15,18:50,34.17,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-05-06,19:01,19:35,33.85,Dinner,"""Mc Donald's""",Everett,47.963783,-122.208584
2013-05-09,05:12,05:39,26.47,Breakfast,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-05-11,20:18,21:11,53.12,Dinner,Slip,Kirkland,47.67542,-122.2072
2013-05-13,02:29,02:57,27.5,Late Night / Other,"""Teddy's Bigger Burgers""",Woodinville,47.756392,-122.153345
2013-05-16,22:28,23:12,43.3,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-05-18,00:26,01:14,47.95,Late Night / Other,Big Fish Grill-Woodinville,Woodinville,47.754802,-122.156336
2013-05-19,23:24,23:40,16.05,Late Night / Other,Costco Wholesale,Woodinville,47.779395,-122.148542
2013-05-23,18:32,19:07,34.67,Dinner,Safeway,Kirkland,47.732456,-122.174391
2013-05-25,03:45,04:16,30.18,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-05-26,22:12,22:36,24.25,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-05-29,03:23,03:41,18.65,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-05-29,23:11,23:46,35.58,Late Night / Other,Ooba Tooba Mex Grill,Woodinville,47.75306,-122.15212
2013-05-31,19:29,19:47,18.53,Dinner,Safeway,Monroe,47.859853,-121.967143
2013-05-31,20:36,21:13,37.12,Dinner,"""Papa Murphy's Take 'N' Bake""",Woodinville,47.75502,-122.150545
2013-05-31,21:19,22:09,49.95,Dinner,"""Rooney's""",Woodinville,47.75588,-122.15176
2013-06-03,18:22,18:40,18.13,Dinner,Safeway,Kirkland,47.732456,-122.174391
2013-06-09,20:58,21:30,31.38,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-06-13,17:46,18:07,20.4,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-06-17,17:36,17:55,19.12,Dinner,Safeway,Kirkland,47.732456,-122.174391
2013-06-21,16:52,18:21,89.15,Dinner,"""Bob's Burgers & Brew""",Sumas,47.60239,-122.331082
2013-06-23,22:03,22:43,40.17,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-07-03,19:28,19:54,26.53,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-07-05,19:54,20:40,46.48,Dinner,Big Fish Grill-Woodinville,Woodinville,47.754802,-122.156336
2013-07-06,19:54,20:12,18.58,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-07-10,19:47,20:34,47.18,Dinner,Satay,Seattle,47.689643,-122.355655
2013-07-13,17:07,17:26,19.27,Dinner,Soulfood,Redmond,47.675292,-122.130695
2013-07-15,23:15,23:43,27.6,Late Night / Other,"""Ezell's Famous Chicken""",Woodinville,47.75348,-122.1538
2013-07-16,18:18,19:22,63.53,Dinner,Little Park Restaurant,Spanaway,47.101078,-122.435348
2013-07-17,23:05,23:32,26.4,Late Night / Other,Costco Wholesale,Woodinville,47.779395,-122.148542
2013-07-17,23:38,00:03,25.07,Late Night / Other,Costco Wholesale,Woodinville,47.779395,-122.148542
2013-07-19,20:24,20:52,28.23,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-07-20,21:06,21:43,36.82,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-07-20,22:17,22:47,30.25,Late Night / Other,Saagar Groceries,Kirkland,47.712472,-122.186569
2013-07-21,19:09,19:33,24.58,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-07-23,18:37,19:00,22.7,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-07-24,21:39,22:19,40.3,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-07-25,20:04,21:53,109.08,Dinner,Qdoba Mexican Eats,Redmond,47.632013,-122.138296
2013-07-31,21:44,22:23,38.23,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-08-03,23:13,23:44,31.13,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-08-09,19:01,20:04,63.03,Dinner,Soulfood,Redmond,47.675292,-122.130695
2013-08-09,21:49,22:20,31.42,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2013-08-09,22:53,23:12,18.63,Late Night / Other,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-08-10,19:22,19:47,24.37,Dinner,Safeway,Kirkland,47.732456,-122.174391
2013-08-12,00:35,01:09,34.28,Late Night / Other,"""Papa Murphy's Take 'N' Bake""",Woodinville,47.75502,-122.150545
2013-08-15,04:07,06:15,127.82,Late Night / Other,Match Coffee & Wine,Duvall,47.741781,-121.986291
2013-08-18,22:14,23:08,53.33,Late Night / Other,Bthree WA Burgers & Breakfast,Lynnwood,47.8212,-122.28811
2013-08-20,20:57,21:38,40.72,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-08-23,19:43,20:10,27.45,Dinner,Gobble,Woodinville,47.755764,-122.161196
2013-08-23,21:52,22:22,30.25,Dinner,Safeway,Kirkland,47.732456,-122.174391
2013-08-24,20:08,20:30,21.53,Dinner,Haggen Food & Pharmacy,Woodinville,47.755668,-122.156759
2013-08-24,21:00,21:18,18.42,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2013-08-24,21:20,21:45,24.33,Dinner,Costco Wholesale,Woodinville,47.779395,-122.148542
2013-09-05,20:20,21:26,66.03,Dinner,Village Eatery Tea Co,Bothell,47.78207,-122.222802
2013-09-09,21:46,23:28,101.82,Dinner,Red Lobster,Lynnwood,47.821467,-122.291018
2013-09-13,21:20,22:35,75.15,Dinner,"""Girardi's Osteria""",Edmonds,47.807115,-122.377952
2013-09-14,23:55,00:57,61.75,Late Night / Other,"""Teddy's Bigger Burgers""",Woodinville,47.756392,-122.153345
